,CD20,CD3,CD4,CD44,CD45,CD68,CK14,CK19,Ecad,ER,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene11_cell2912,0.29108492,0.11939815,0.25442433,0.257077,0.45388094,0.04872872,0.8052881,0.8333191,0.0,0.12670991,0.15783465,0.0018552636,0.108189315,JE-TMA-41
JE-TMA-41_scene11_cell1260,0.54796624,0.7937665,0.45686156,6.7351637,0.5081204,3.3683178,1.3020248,0.02401097,6.0773063,0.32151458,0.24357387,0.024275914,0.2559918,JE-TMA-41
JE-TMA-41_scene11_cell1259,0.5596425,0.58457893,0.79187346,0.6878298,0.771605,0.5556433,0.64856154,1.2239773,0.78676015,0.3653108,0.76434124,0.21980068,0.21473932,JE-TMA-41
JE-TMA-41_scene11_cell2705,0.58186656,0.9395253,1.1292104,2.6262357,0.7847543,0.72546834,1.0443602,0.62798417,0.7202367,0.93345296,0.7754079,0.99075,0.4776425,JE-TMA-41
JE-TMA-41_scene11_cell2973,0.32137498,0.65715384,0.2755556,0.776353,0.4660161,0.26073495,0.68188214,1.8703943,0.39337704,0.33711204,0.6648252,0.005595284,0.14377855,JE-TMA-41
JE-TMA-41_scene11_cell2099,0.48180428,0.40491346,0.6545349,0.51237124,0.6851906,0.5797274,0.34898236,0.22913782,0.7316403,0.44133106,0.876282,0.42706126,0.32970312,JE-TMA-41
JE-TMA-41_scene11_cell3115,0.35440207,0.4524759,0.32705066,0.5125143,0.6474982,0.35046804,0.47718695,0.3470293,0.81453586,0.6829358,0.343703,0.13412385,0.15505287,JE-TMA-41
JE-TMA-41_scene11_cell2162,0.85685194,0.71750295,1.1177373,0.20077488,0.8221712,0.9332246,0.58565134,0.32575434,0.77766484,0.84533286,0.68113565,0.88669723,0.291896,JE-TMA-41
JE-TMA-41_scene11_cell973,0.5107353,0.50096434,0.5192205,0.82549924,0.6704595,0.54272795,0.74317837,0.44601184,0.9828763,0.25959057,0.8892338,0.35514814,0.23195036,JE-TMA-41
JE-TMA-41_scene11_cell2081,0.4528158,0.49601373,0.7985879,0.8541693,0.6176713,0.5734638,0.64606345,0.32985613,0.54459834,0.44278777,0.76633537,0.86017025,0.56667054,JE-TMA-41
JE-TMA-41_scene11_cell1156,0.61982673,0.53714854,0.6826649,0.4162492,0.69967437,0.65179086,0.5025928,0.31887305,1.2381604,0.31376854,0.8113414,0.78523326,0.39136684,JE-TMA-41
JE-TMA-41_scene11_cell2630,0.7508032,1.0997007,1.3728857,0.33817267,0.91633236,0.56817394,0.92978734,0.29750142,0.8730567,1.0597034,0.47844687,0.20740497,0.25483635,JE-TMA-41
JE-TMA-41_scene11_cell2477,0.57502353,0.2992241,0.6342033,0.16316032,0.5050193,0.5349625,0.71134615,0.23568077,0.3684444,0.42506108,0.6311316,0.32045138,0.34493008,JE-TMA-41
JE-TMA-41_scene11_cell2494,0.56340164,0.7478814,0.9206177,0.3110569,0.693994,0.45533457,0.83729994,0.3034552,0.63459694,0.92317545,0.7833299,0.29309273,0.4074602,JE-TMA-41
JE-TMA-41_scene11_cell1107,0.84559214,0.7450164,0.8900293,0.65690726,0.80248547,0.59240323,0.588398,1.6643956,1.2978476,0.25664148,0.6776472,0.086747356,0.153747,JE-TMA-41
JE-TMA-41_scene11_cell3540,0.16783904,0.31652465,0.35410213,1.0051155,0.33761615,0.74107134,0.646028,0.19334301,0.24531518,0.40484026,0.06259503,0.063345306,0.23789401,JE-TMA-41
JE-TMA-41_scene11_cell3503,0.26932982,0.093250096,0.20442936,0.74378103,0.37105054,0.42292663,0.59681207,0.10214803,0.3191612,0.21725462,0.37853152,0.2217535,0.23535068,JE-TMA-41
JE-TMA-41_scene11_cell2686,0.5148029,0.25900304,0.54156995,0.17057669,0.48025334,0.63934636,0.58376,0.22388506,0.39831463,0.31768662,0.47091827,0.22924605,0.26651713,JE-TMA-41
JE-TMA-41_scene11_cell1712,0.61146146,0.49132124,1.0471071,0.6637905,0.72360855,1.1132666,0.48971403,0.47977376,1.0489423,0.32292458,0.9135549,0.47198576,0.47216126,JE-TMA-41
JE-TMA-41_scene11_cell3421,0.42833188,0.44426087,0.5402743,0.81525135,0.5251882,0.4716807,0.48184398,0.26852727,0.48581097,0.35688877,0.9158622,1.0448941,0.47556338,JE-TMA-41
JE-TMA-41_scene11_cell1127,0.7078934,0.48673007,0.16529615,0.06435383,0.33171272,0.3095791,0.62547076,0.7775111,0.43749014,0.29731122,0.47581458,0.048282724,0.17768563,JE-TMA-41
JE-TMA-41_scene11_cell1184,0.78519624,0.59337497,0.5494664,0.23383862,0.6103743,1.0194991,0.7383197,0.7138578,0.74254966,0.44741037,0.7175716,0.09137854,0.46743974,JE-TMA-41
JE-TMA-41_scene11_cell2372,0.48846966,0.42982507,0.7335071,0.56464344,0.69722676,0.68011206,0.5357451,0.2898573,0.826895,0.5244543,0.9009588,0.31673607,0.7358581,JE-TMA-41
JE-TMA-41_scene11_cell1829,0.41038376,0.42359483,0.35108882,0.13204198,0.55626035,0.24325572,0.6502517,0.20447645,0.3459796,0.20516427,0.40426114,0.08569522,0.12196363,JE-TMA-41
JE-TMA-41_scene11_cell1671,0.75050986,0.5796431,0.60572994,0.10908131,0.66312677,0.44112688,0.9456952,0.82415086,0.5351582,0.33690256,0.8098814,0.049250644,0.18202311,JE-TMA-41
JE-TMA-41_scene11_cell1789,0.5676076,0.3829585,0.70041907,0.22823738,0.63368696,0.7223404,0.8689553,1.2954986,0.57388085,0.63690907,0.36764467,0.10834517,0.18778805,JE-TMA-41
JE-TMA-41_scene11_cell2072,0.47329304,0.39317113,0.6335474,0.133489,0.5388141,0.39213967,0.84070796,0.5465572,0.50201046,0.29652515,0.7177274,0.40391713,0.39806905,JE-TMA-41
JE-TMA-41_scene11_cell1949,0.30284935,0.49939287,0.4594633,0.07006496,0.60072124,0.43790227,1.0026344,0.8968295,0.4624183,0.3989959,0.84254193,0.06646081,0.16224658,JE-TMA-41
JE-TMA-41_scene11_cell3408,0.47996098,0.3022035,0.42169854,0.18067785,0.5893416,0.4202097,0.46195891,0.2803466,0.3289263,0.84880745,0.46623302,0.14715679,0.12176418,JE-TMA-41
JE-TMA-41_scene11_cell2966,0.5891558,0.7603932,0.8438676,0.92726433,0.7956839,0.60432917,0.83667517,1.9005345,0.662387,0.38663906,0.50496787,0.36675292,0.5694923,JE-TMA-41
JE-TMA-41_scene11_cell3538,0.4616177,0.3929705,0.7334372,0.7969558,0.57603693,0.98334503,0.66064775,0.37032077,0.57679164,0.25162375,0.67281944,0.3336774,0.6284254,JE-TMA-41
JE-TMA-41_scene11_cell2074,0.73603535,0.45650604,0.8706337,0.9816429,0.6648176,0.96464765,0.58387244,0.27448213,0.71066415,0.33904177,0.3495635,0.19472755,0.2513978,JE-TMA-41
JE-TMA-41_scene11_cell1740,0.49176493,0.3558653,0.69815505,0.55256695,0.6730623,0.4756754,0.39447254,0.4010787,0.9245404,0.41571668,0.6693253,0.32162386,0.37031594,JE-TMA-41
JE-TMA-41_scene11_cell1534,0.6219696,0.47041747,0.73746556,0.12204993,0.76551837,0.5266064,0.39918357,0.2731706,0.49707037,0.36517867,1.1284889,0.8696753,0.5025401,JE-TMA-41
JE-TMA-41_scene11_cell1623,0.7865808,0.6141971,0.801566,0.14464025,0.7560092,0.37675655,0.94460386,0.21174765,0.6750191,0.48115054,0.54228073,0.5304489,0.23221436,JE-TMA-41
JE-TMA-41_scene11_cell3509,0.2695423,0.5479588,0.40545318,1.0454633,0.44900766,0.8649885,1.1755381,1.6286533,0.35121804,0.30066073,0.799103,0.010571493,0.14927547,JE-TMA-41
JE-TMA-41_scene11_cell2632,0.92573535,0.6768574,0.88161725,0.39036188,0.72622895,0.6481118,0.8425875,0.6008324,0.5826501,0.9531129,0.7749362,0.24870089,0.6616886,JE-TMA-41
JE-TMA-41_scene11_cell1639,0.4322078,0.4413878,0.6718158,0.78281933,0.60665804,0.4526189,1.0094907,2.0010839,0.54713464,0.5586676,0.66430455,0.07746172,0.14167237,JE-TMA-41
JE-TMA-41_scene11_cell1245,0.28453273,0.5412421,0.2824892,0.7802913,0.5574878,0.29439837,0.56071854,0.33933708,0.46037632,0.37642446,0.18783228,0.06524539,0.13725865,JE-TMA-41
JE-TMA-41_scene11_cell3319,0.630542,0.5357149,0.88336915,0.65178806,0.79966366,0.9428208,0.37234983,0.53315073,0.9607823,0.30517957,0.79216546,0.45519176,0.8085421,JE-TMA-41
JE-TMA-41_scene11_cell3558,0.53949994,0.27368844,0.54425013,0.3531767,0.51063305,0.62385887,0.58568066,0.40757003,0.2430041,0.47702703,0.2556245,0.10320921,0.12732852,JE-TMA-41
JE-TMA-41_scene11_cell2150,0.7235944,0.41219187,0.80992013,0.15210126,0.6596455,0.67884654,0.794145,0.25926167,0.59166384,0.36874494,0.65390337,0.23034567,0.4980377,JE-TMA-41
JE-TMA-41_scene11_cell1866,0.8944465,0.64832777,0.8489156,0.15897949,0.77026933,0.4465754,0.8134439,0.25123772,0.8356998,0.48023307,1.1814002,0.42424732,0.6749788,JE-TMA-41
JE-TMA-41_scene11_cell2421,1.0446773,0.61871696,1.0580757,0.24009006,0.7175242,0.6124434,0.7711919,0.38561937,0.62150407,1.1962683,1.0884483,0.54401875,0.4020717,JE-TMA-41
JE-TMA-41_scene11_cell3508,0.43147495,0.2244451,0.31776735,0.1460011,0.53057444,0.6161838,0.64694506,0.4015603,0.17640992,0.6692525,0.204094,0.0695068,0.11807769,JE-TMA-41
JE-TMA-41_scene11_cell2370,0.18592255,0.5882081,0.37400356,0.7290582,0.46643904,0.32601574,0.4878969,0.4329627,0.24308896,2.1697874,0.11091908,0.07104151,0.3906749,JE-TMA-41
JE-TMA-41_scene11_cell3161,0.42611814,0.34995866,0.45564443,0.57610244,0.5903959,0.58696264,0.3525905,0.6263073,0.6930469,0.36985326,0.6868838,0.26960194,0.24042949,JE-TMA-41
JE-TMA-41_scene11_cell1130,0.7718341,0.40468606,0.50095844,0.24244255,0.46529362,0.44758165,0.64560205,0.16826944,0.50375706,0.3519898,0.47353083,0.58785725,0.37513876,JE-TMA-41
JE-TMA-41_scene11_cell2509,0.58758533,0.49396867,1.137348,0.6941445,0.7996141,0.9680612,0.75215304,0.5245515,0.80423033,0.47192383,0.517864,0.26696947,0.41513622,JE-TMA-41
JE-TMA-41_scene11_cell3476,0.22531456,0.14264145,0.19113185,0.5608303,0.38695118,0.27961385,0.5323218,0.17719568,0.3764341,0.12087612,0.22311634,0.06563103,0.1619581,JE-TMA-41
JE-TMA-41_scene11_cell2155,0.47786674,0.28970507,0.435972,0.040038843,0.50226206,0.34913245,0.5755743,0.1493754,0.40625113,0.25796023,0.41464534,0.19641905,0.19877326,JE-TMA-41
JE-TMA-41_scene11_cell3110,0.5516861,0.47336408,0.6183503,0.91589874,0.67323637,0.50732774,0.61346126,0.7093231,0.6459093,0.2074108,0.5574267,0.42631802,0.18508978,JE-TMA-41
JE-TMA-41_scene11_cell1353,0.47873944,0.3204669,0.6373224,0.13623425,0.46242774,0.5755016,0.48582485,0.24900122,0.36035624,0.46624598,0.44975734,0.21005234,0.11106642,JE-TMA-41
JE-TMA-41_scene11_cell2233,0.31557605,0.67596555,0.13166411,0.16786021,0.38380954,0.4588313,0.5843925,0.06606316,0.351239,0.20264715,0.11825881,0.03199258,0.118089944,JE-TMA-41
JE-TMA-41_scene11_cell1836,0.5397777,0.44146746,0.6391047,0.80498224,0.7818085,0.4151038,0.7419792,0.38797063,0.6180425,0.4658111,0.8843207,0.6073028,0.21527968,JE-TMA-41
JE-TMA-41_scene11_cell3203,0.45192194,0.29329348,0.4898492,0.16255276,0.54196876,0.39474902,0.8335045,2.1857352,0.37786764,0.6948756,0.5438237,0.061140373,0.08943529,JE-TMA-41
JE-TMA-41_scene11_cell1815,0.44478726,0.3793478,0.62298447,0.618125,0.64812845,0.6020569,0.5187387,0.33816987,0.62073016,0.4359976,0.97841907,0.73523474,0.41794488,JE-TMA-41
JE-TMA-41_scene11_cell3417,0.7161287,0.35490188,0.45225284,0.34891582,0.5735787,0.41345966,0.72970885,0.39439735,0.3657712,0.63872313,0.5030067,0.37071234,0.18740314,JE-TMA-41
JE-TMA-41_scene11_cell3048,0.5978543,0.47917587,0.6591884,0.62174463,0.747977,0.8079578,0.43549347,0.8654086,1.0178843,0.47807232,0.49880645,0.15591651,0.25865957,JE-TMA-41
JE-TMA-41_scene11_cell2738,0.6591636,0.6314332,1.2952858,0.8554651,0.9343299,0.7659865,0.68479574,0.35620847,0.86605334,1.2472864,0.73659927,0.6352581,0.3505018,JE-TMA-41
JE-TMA-41_scene11_cell3292,0.39148843,0.44944963,0.32075116,0.8951195,0.45778328,0.4010185,0.4552208,0.33857062,0.35593057,3.1289895,0.40531835,0.11460144,0.22392057,JE-TMA-41
JE-TMA-41_scene11_cell1780,1.0797974,1.2320542,1.6481127,0.96063167,1.2777535,0.7581008,0.60615855,0.4642576,1.0663769,0.6311207,0.49059755,0.13404022,6.393852,JE-TMA-41
JE-TMA-41_scene11_cell3496,0.44259912,0.3907709,0.5432615,0.7427604,0.59623975,0.74970025,0.6609959,0.44330576,0.6257869,0.20442161,0.5197927,0.26619014,0.39729112,JE-TMA-41
JE-TMA-41_scene11_cell2255,0.47438,0.3781806,0.7684079,0.5282068,0.64287275,0.71683735,0.44605118,0.2588638,0.9484439,0.49595645,0.91348153,0.33220378,0.67552525,JE-TMA-41
JE-TMA-41_scene11_cell1031,0.2681463,0.69362754,0.67536527,0.61149156,0.6065568,0.5686474,1.2254825,0.95290774,0.62443846,0.37552172,0.31113327,0.052462853,0.13014075,JE-TMA-41
JE-TMA-41_scene11_cell1792,0.37258238,0.31362116,0.48288134,0.08745254,0.4628304,0.3071976,0.5754114,0.96822286,0.3465167,0.5587258,0.43219852,0.087707296,0.14462376,JE-TMA-41
JE-TMA-41_scene11_cell2843,0.8156829,0.55750996,0.76628095,0.29163298,0.665939,0.83595365,0.6918714,1.4327927,0.42514208,0.68858314,0.47251326,0.05334881,0.1628853,JE-TMA-41
JE-TMA-41_scene11_cell1583,0.64686054,0.58295304,0.95112544,0.6460109,0.7990249,0.5541647,0.5508471,0.322234,0.8555824,0.40288973,0.7427365,0.39611715,0.28223068,JE-TMA-41
JE-TMA-41_scene11_cell1126,0.31708306,0.724364,0.25282323,0.81583124,0.4118616,0.22369754,0.732691,1.1754678,0.52632064,0.26865184,0.29011422,0.022618964,0.16772673,JE-TMA-41
JE-TMA-41_scene11_cell2964,0.7674414,0.72936946,1.1005187,0.30457333,0.9146854,0.7419094,1.0281184,1.4249398,0.76941705,0.43379688,0.65426636,0.30774227,0.41995028,JE-TMA-41
JE-TMA-41_scene11_cell3148,0.48562494,0.4322851,0.59353966,0.63467443,0.7567427,0.36383972,0.48156202,0.28034142,0.4770971,0.5242096,0.46543586,0.20825611,0.3633434,JE-TMA-41
JE-TMA-41_scene11_cell1261,1.0546293,0.7479856,0.84447473,0.18452954,0.89853144,0.34384254,0.9386945,0.47675925,0.7659049,0.49574295,0.35582408,0.105500326,21.384008,JE-TMA-41
JE-TMA-41_scene11_cell3069,0.46827757,0.67423195,0.652349,0.43932137,0.81902254,0.882632,0.66620344,0.89517194,0.51461935,0.32668895,0.5006139,0.19486058,0.1564779,JE-TMA-41
JE-TMA-41_scene11_cell2341,0.44854754,0.1404332,0.3945749,0.019142998,0.3559852,0.17334457,0.5882801,0.45964321,0.2218482,1.6935637,0.17515376,0.11245372,0.073194094,JE-TMA-41
JE-TMA-41_scene11_cell2893,0.3450905,0.35320297,0.21175094,0.54776067,0.434913,0.33371842,0.77748597,0.99197876,0.57970405,0.20637299,0.54119354,0.02474995,0.23712564,JE-TMA-41
JE-TMA-41_scene11_cell1682,0.78968287,0.64231914,0.7251276,0.18861382,0.69881076,0.37543225,0.7845955,0.6811479,0.5527891,0.7355902,0.6994668,0.2751281,0.4938341,JE-TMA-41
JE-TMA-41_scene11_cell1413,0.3385962,0.15162633,0.3721072,0.54997647,0.4221861,0.24293798,0.46617448,0.12964574,0.36820272,0.28712702,0.56131047,0.5074102,0.2915928,JE-TMA-41
JE-TMA-41_scene11_cell1061,0.6203259,0.6411181,0.8171835,0.76586974,0.89986736,0.92010915,0.6903435,0.5483099,1.226856,0.31809607,0.89232284,0.37840557,0.59251314,JE-TMA-41
JE-TMA-41_scene11_cell3021,0.5951882,0.5487508,0.8295944,0.6208166,0.92559206,0.72948444,0.66685617,0.5249813,0.52197737,1.0977252,0.67911166,0.33761266,0.3922656,JE-TMA-41
JE-TMA-41_scene11_cell1743,0.5151619,0.2826747,0.42090508,0.037221566,0.42793825,0.24816038,0.60658604,0.12267131,0.3688815,0.26296481,0.5203727,0.28254858,0.3571887,JE-TMA-41
JE-TMA-41_scene11_cell1633,0.41794002,0.42842582,0.6004049,0.71889067,0.685706,0.46441305,0.56161845,0.44051963,0.45184106,0.9585217,0.47025433,0.20350486,0.17530687,JE-TMA-41
JE-TMA-41_scene11_cell2430,0.64576906,0.39098784,0.8499018,0.14488217,0.5740077,1.1229042,0.4602872,0.29841632,0.47404474,0.8083444,0.49050805,0.20983157,0.16318,JE-TMA-41
JE-TMA-41_scene11_cell1296,0.82664055,0.777597,0.8257685,0.27797133,0.79375464,0.7044098,0.78174245,0.43360695,0.9022161,0.52512,1.3201613,0.96251494,0.32173398,JE-TMA-41
JE-TMA-41_scene11_cell1798,0.4550441,0.3286754,0.52051085,0.71629477,0.6537295,0.35123435,0.6684823,0.65459305,0.48156932,0.5257317,0.69783527,0.24886782,0.37843126,JE-TMA-41
JE-TMA-41_scene11_cell2600,0.57128394,0.39344105,0.8440832,0.52284783,0.599359,0.7875192,0.461517,0.24853428,0.5734822,0.30220473,0.6096268,0.2774089,0.40158403,JE-TMA-41
JE-TMA-41_scene11_cell3411,0.5513234,0.43954986,0.67166007,0.298223,0.6954776,0.5919958,0.5250747,0.80278236,0.46924558,0.44915786,0.8170751,0.15244943,0.11883218,JE-TMA-41
JE-TMA-41_scene11_cell1175,0.5600911,0.4386023,0.63620526,0.72990465,0.5724529,0.5304664,0.6338405,0.29012495,0.67813987,0.36612064,0.6089743,0.26475516,0.2903604,JE-TMA-41
JE-TMA-41_scene11_cell1214,0.61430174,0.47667947,0.66930205,0.3519578,0.6457768,0.62020963,0.5831081,0.21467143,0.4660764,0.31864616,1.2655246,0.4331796,0.7142534,JE-TMA-41
JE-TMA-41_scene11_cell1619,0.82944214,0.638178,1.0284644,0.15856135,0.7634712,1.1676544,0.534628,0.9289844,0.77842706,0.6654814,1.0880274,0.36534235,0.5273096,JE-TMA-41
JE-TMA-41_scene11_cell1319,0.8115038,0.5270988,0.50092494,0.20333284,0.5724196,0.53607875,0.8715893,2.3621814,0.48851258,0.4882025,0.54370165,0.055539094,0.09139422,JE-TMA-41
JE-TMA-41_scene11_cell2366,0.5530846,0.3390008,0.2880102,0.1062192,0.39891136,0.22796912,0.70140666,1.3894912,0.23830134,0.33909327,0.6750352,0.030783108,0.14894412,JE-TMA-41
JE-TMA-41_scene11_cell3405,0.20522775,0.19245936,0.20997831,0.5282761,0.41619387,0.44361597,0.51056504,0.49712625,0.42770478,0.10776766,0.3094944,0.036290236,0.12833197,JE-TMA-41
JE-TMA-41_scene11_cell2591,0.4924457,0.7737043,0.7784729,0.89534795,0.6531843,0.33047748,0.39502195,0.28002897,0.63820344,0.98038167,0.8168392,0.46533826,0.25011328,JE-TMA-41
JE-TMA-41_scene11_cell2888,0.13770339,0.08008604,0.041205086,0.44691384,0.3923718,0.21066573,0.43940988,0.113503456,0.56632733,0.18075281,0.14795883,0.21114835,0.17472766,JE-TMA-41
JE-TMA-41_scene11_cell2272,0.7425414,0.6929799,1.2441134,0.58809257,0.9601011,0.958506,0.49867016,0.45173305,1.3740981,0.50253284,0.66815925,0.3275577,0.48475686,JE-TMA-41
JE-TMA-41_scene11_cell1766,0.39165503,0.32612416,0.45119044,0.7104722,0.56575745,0.50493896,0.58997256,0.27655694,0.42489398,0.62411815,0.40833133,0.20260037,0.2876342,JE-TMA-41
JE-TMA-41_scene11_cell3104,0.56966454,0.49763656,0.620171,0.9471956,0.720601,0.73581994,0.58103657,1.0002283,0.6195657,0.18975289,0.5055568,0.25557008,0.15816638,JE-TMA-41
JE-TMA-41_scene11_cell1917,0.60128176,0.44943672,0.5681278,0.1820645,0.5670867,0.5624459,0.871705,1.5254285,0.5569177,3.1709754,0.6287096,0.034794804,0.12736982,JE-TMA-41
JE-TMA-41_scene11_cell2024,0.4526382,0.42449254,0.6486951,0.6277805,0.6575161,0.58518606,0.56517494,1.7512895,0.98834234,1.1996036,0.56459534,0.06521307,0.15083608,JE-TMA-41
JE-TMA-41_scene11_cell2736,1.098431,0.82498616,1.5203549,0.3323473,0.9283352,0.9507934,0.78426886,0.431811,0.8167266,0.89752907,1.0121933,0.5653221,0.43343046,JE-TMA-41
JE-TMA-41_scene11_cell3370,0.4249362,0.44746438,0.6729588,0.64901626,0.6483008,0.8025331,0.5164293,0.5695979,0.7002323,0.20547862,0.7597914,0.6251511,0.39474174,JE-TMA-41
JE-TMA-41_scene11_cell1787,0.49295503,0.51277906,0.5797451,0.13422322,0.632209,0.28459087,0.70602494,0.47624728,0.5563409,0.2869567,0.42621633,0.17303745,0.20167442,JE-TMA-41
JE-TMA-41_scene11_cell2789,0.77874786,0.5371989,0.8454674,0.33895728,0.6400042,0.63860625,0.85381365,0.3060331,0.47603452,0.7837842,0.6309485,0.3130642,0.36078313,JE-TMA-41
JE-TMA-41_scene11_cell1622,0.46066678,0.3782766,0.63444936,0.3901984,0.76006883,0.7537264,0.27682164,0.3207977,0.74758995,0.64778614,0.53538823,0.2154084,0.31892896,JE-TMA-41
JE-TMA-41_scene11_cell3325,0.53794414,0.42488986,0.7124425,0.33481073,0.7669611,0.84697354,0.531766,0.37789756,0.5003671,0.06290052,0.727406,0.3017748,0.4632906,JE-TMA-41
JE-TMA-41_scene11_cell2577,0.44445354,0.40149072,0.7076084,0.6884046,0.70649296,0.65920424,0.5913749,0.28984505,0.66007495,0.88912576,0.75106966,0.2897766,0.13607068,JE-TMA-41
JE-TMA-41_scene11_cell2917,0.5520637,0.4357796,0.46585318,0.52664006,0.7225012,0.40415403,0.7346115,0.31107086,0.38375357,0.5150977,0.7863198,0.32957375,0.6460087,JE-TMA-41
JE-TMA-41_scene11_cell3239,0.39901543,0.33695233,0.49180615,0.74430645,0.5358522,0.5845486,0.46766666,0.31377026,0.5402751,0.21179034,0.8254398,0.3061206,0.34233475,JE-TMA-41
JE-TMA-41_scene11_cell2248,0.5067982,0.59696734,0.9776648,1.0410508,0.75606877,0.6472441,0.719218,0.3122991,0.620187,0.5499383,0.9014297,0.38133314,0.3039078,JE-TMA-41
JE-TMA-41_scene11_cell999,0.48775172,0.38458386,0.38983232,0.53985244,0.67333335,0.4748048,0.47952673,0.26879203,1.144303,0.47490737,0.7666732,0.44626373,0.48983064,JE-TMA-41
JE-TMA-41_scene11_cell1345,0.8601656,0.5312168,0.52846247,0.13223723,0.6211943,0.6529955,0.85980934,0.24007219,0.60089403,0.45312142,0.8065092,0.28228864,0.62413645,JE-TMA-41
JE-TMA-41_scene11_cell2174,0.61372375,0.286143,0.53870505,0.13390037,0.5571062,0.43996227,0.6121247,0.19049945,0.5086966,0.30469584,0.628647,0.16948141,0.24885316,JE-TMA-41
