,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-41_scene01_cell2759,0.000498338,0.016911216,0.071957015,0.072785415,0.2518813,0.021397073,0.290237,0.022225225,0.1202145,0.0066662296,0.052018117,0.05892222,0.0047788764,0.00584384,0.020115452,0.00047393268,0.003906941,0.006204515,0.0033754983,0.0038660136,0.03633937,0.014745132,0.0063489066,0.024142103,JE-TMA-41
JE-TMA-41_scene01_cell3574,0.0008946484,0.03936267,0.19423462,0.13332555,0.3952864,0.111282766,0.21389483,0.16784069,0.2393836,0.3280192,0.06381011,0.16567144,0.3902032,0.10425364,0.8558795,0.297675,0.7550296,0.017919648,0.67018247,0.008447422,0.129661,0.0730606,0.09496523,0.0524961,JE-TMA-41
JE-TMA-41_scene01_cell204,0.0013710426,0.039711077,0.0656383,0.30346507,0.22130483,0.061159052,0.1581194,0.05559383,0.18023139,0.12295368,0.07500903,0.10032184,0.1109997,0.037479497,0.037010726,0.012053128,0.02079933,0.008733546,0.08627311,0.0025264886,0.034118894,0.055981446,0.03711643,0.030316144,JE-TMA-41
JE-TMA-41_scene01_cell1366,0.0014725819,0.020862645,0.07836997,0.31702784,0.16277774,0.039101087,0.11787557,0.11786567,0.1296733,0.12768519,0.07375857,0.045642927,0.025680015,0.000475024,0.020653252,8.0589765e-05,0.003196631,0.0057857134,0.0076098144,0.0017057409,0.02833047,0.031725224,0.0072080595,0.013832262,JE-TMA-41
JE-TMA-41_scene01_cell2996,0.002623102,0.023567814,0.225388,0.29005125,0.47997588,0.10112232,0.66879547,0.16374272,0.34724522,0.05542589,0.11996164,0.0767991,0.2366373,0.017932774,0.02160101,0.0065560853,0.0047454406,0.007240205,0.011516537,0.00039759805,0.045354668,0.01967642,0.014863849,0.011634243,JE-TMA-41
JE-TMA-41_scene01_cell547,0.0011163548,0.01881773,0.013937227,0.6443305,0.2836657,0.05111306,0.24613062,0.03072904,0.22352053,0.16085851,0.09355048,0.6314924,0.020929549,2.2821127e-05,0.01769899,3.8424587e-05,0.005888162,0.005770098,0.02361351,0.0151485335,0.02760158,0.052404933,0.008329355,0.01075818,JE-TMA-41
JE-TMA-41_scene01_cell767,0.0008385537,0.018724926,0.07158015,0.5418885,0.22254957,0.03373231,0.1662745,0.0233,0.18852347,0.4773483,0.08947792,0.27843204,0.025241664,5.4968652e-05,0.020982945,4.8087226e-05,0.0071286815,0.0061532217,0.030591039,0.12591979,0.039567567,0.10463226,0.0064078397,0.021235721,JE-TMA-41
JE-TMA-41_scene01_cell210,0.0009989579,0.021596983,0.19264697,0.42684516,0.1484658,0.062966794,0.09293591,0.06326723,0.18012068,0.077158086,0.104348175,0.0409542,0.04978974,0.0082665505,0.017692244,0.00042918263,0.009205392,0.007662087,0.058155082,0.0048275045,0.049659666,0.0236937,0.0069176736,0.01667396,JE-TMA-41
JE-TMA-41_scene01_cell145,0.0013421286,0.019113244,0.0752449,0.19572075,0.15029363,0.3415945,0.07660998,0.097125866,0.13152677,0.07687749,0.114144824,0.07711296,0.11645985,0.004805086,0.023449207,0.0006422109,0.013162973,0.0059477324,0.08713906,0.002248518,0.08865359,0.033855923,0.00041374366,0.02774174,JE-TMA-41
JE-TMA-41_scene01_cell1445,0.0028365531,0.0225386,0.17038779,0.173743,0.6074033,0.047315028,0.8541271,0.14341657,0.33046392,0.029554874,0.09375926,0.08660312,0.041379545,0.012016889,0.02080433,0.0012115672,0.0072815665,0.0070098285,0.011820302,0.00043258286,0.033994466,0.027871571,0.00845431,0.012597368,JE-TMA-41
JE-TMA-41_scene01_cell3101,0.002715916,0.02208347,0.1455839,0.32520518,0.14830104,0.38558418,0.09445093,0.09548891,0.25496548,0.07590842,0.15155914,0.05163014,0.08079536,0.001403927,0.022147996,0.0029894633,0.0038349743,0.007172657,0.014316057,0.00027437115,0.12577415,0.013753329,0.005693684,0.007025102,JE-TMA-41
JE-TMA-41_scene01_cell1551,0.0013148937,0.016670847,0.3640184,0.23041327,0.38131177,0.13748842,0.21966963,0.031748183,0.14398119,0.04414937,0.06923233,0.10938827,0.7267109,0.012419881,0.018331025,0.0013389626,0.009684861,0.005703029,0.00901604,0.0020336045,0.024555255,0.021427626,0.0015019145,0.014710582,JE-TMA-41
JE-TMA-41_scene01_cell2654,0.0015917461,0.027171131,0.14471173,0.28068587,0.27305913,0.0416028,0.25496215,0.07547484,0.309252,0.036522333,0.07404827,0.07989349,0.16223839,0.0066873343,0.017491516,0.0005384299,0.0027818587,0.008212637,0.005876823,0.0016448302,0.046809934,0.023751598,0.011634455,0.017430583,JE-TMA-41
JE-TMA-41_scene01_cell3453,0.0018718506,0.02262446,0.17622308,0.13238727,0.46556103,0.2460738,0.19414741,0.06927807,0.23039386,0.050945267,0.3099571,0.094822995,0.04800257,0.0126954,0.031404495,0.004557838,0.0041361414,0.0073700873,0.010729108,0.002211629,0.05404441,0.026315425,0.016800117,0.010118139,JE-TMA-41
JE-TMA-41_scene01_cell2016,0.00045910678,0.016427483,0.01450546,0.09939325,0.11107058,0.020877749,0.034664974,0.0096054645,0.042527325,0.00973521,0.018867979,0.018233733,0.0019508923,0.0034269423,0.01478805,0.000492777,0.004609271,0.0057399394,0.0017811636,0.0014968473,0.0034760898,0.01091917,0.007843198,0.0116684,JE-TMA-41
JE-TMA-41_scene01_cell829,0.0011247483,0.018005446,0.09642332,0.20137304,0.33326092,0.026371948,0.33094493,0.041755743,0.11821051,0.08550254,0.08513851,0.04619945,0.032607175,0.00380257,0.01710523,0.0017370769,0.008288636,0.007902716,0.0064003235,0.0017271865,0.05766306,0.012242049,0.0034372814,0.01342412,JE-TMA-41
JE-TMA-41_scene01_cell3052,0.002832997,0.03613279,0.11332206,0.32942766,0.3593929,0.0990936,0.39230174,0.094176866,0.5172046,0.103728935,0.10103694,0.8725168,0.2245105,0.020369219,0.026900494,0.0035683373,0.005808451,0.009463422,0.013695201,0.003047247,0.033324044,0.05526073,0.035754453,0.02137869,JE-TMA-41
JE-TMA-41_scene01_cell1665,0.0015278201,0.02295908,0.13877125,0.109635405,0.29633602,0.3731352,0.3303716,0.09193226,0.19526678,0.17881757,0.110494174,0.025943149,0.021341458,0.019895336,0.019812075,0.0009230017,0.0031426607,0.0077626524,0.010502971,0.0016610901,0.04817205,0.0040689097,0.004073083,0.013621809,JE-TMA-41
JE-TMA-41_scene01_cell2711,0.0014851391,0.026237851,0.13851985,0.47267115,0.20869814,0.08024549,0.30003002,0.09803024,0.3601562,0.0663207,0.12304975,0.10150746,0.16570371,0.0056691663,0.018571483,0.00043184744,0.003002837,0.009318138,0.007181714,0.0016902313,0.04515586,0.017535917,0.0076276455,0.016146366,JE-TMA-41
JE-TMA-41_scene01_cell3267,0.1185958,0.023179326,0.120013505,0.19951284,0.4184235,0.079851486,0.39591393,0.093074314,0.25816426,0.090543315,0.15598856,0.16162913,0.12729073,0.0040994557,0.888521,0.27509832,0.8765947,0.021935914,0.6101495,0.010420093,0.14713793,0.03920486,0.002553651,0.02731365,JE-TMA-41
JE-TMA-41_scene01_cell3349,0.084955625,0.02150632,0.02313739,0.19109073,0.28232545,0.035269212,0.3185219,0.06782309,0.26793563,0.08219006,0.1521781,0.1610581,0.10196018,0.0009898369,0.5538828,0.14448448,0.49630567,0.06692502,0.3464142,0.009367924,0.33050084,0.079655215,0.0080243815,0.033977486,JE-TMA-41
JE-TMA-41_scene01_cell1875,0.00044967546,0.01924333,0.32794738,0.15852441,0.3781792,0.34171298,0.3960116,0.13682464,0.22671339,0.018256802,0.117319584,0.098216586,0.038612477,0.047266986,0.021847494,0.00022714594,0.0039291694,0.0065453458,0.009092595,0.0022384012,0.10058748,0.020613808,0.0073804124,0.028119447,JE-TMA-41
JE-TMA-41_scene01_cell2648,0.0017975345,0.028075317,0.16919185,0.36475536,0.38862625,0.055405416,0.51847434,0.095299676,0.48586896,0.06330199,0.14732465,0.17219268,0.24770787,0.010835115,0.021357995,0.0006945378,0.0059924484,0.009398368,0.008069498,0.0038659305,0.08022625,0.02997966,0.012998226,0.024379995,JE-TMA-41
JE-TMA-41_scene01_cell2673,0.0022111528,0.020865941,0.13822223,0.18593952,0.10820919,0.05332741,0.021933798,0.031965412,0.12508143,0.011227285,0.06314946,0.014229059,0.1773917,0.005011972,0.016824167,0.00072074326,0.0016491787,0.006952751,0.0076337904,0.00014208759,0.022046879,0.0012756336,0.006018672,0.0046575037,JE-TMA-41
JE-TMA-41_scene01_cell1873,0.0009887831,0.020251801,0.28889132,0.26561084,0.3700161,0.42505395,0.5726844,0.115498096,0.2747539,0.023292562,0.1255802,0.12990066,0.69924474,0.014522253,0.018297514,0.03744815,0.0038027093,0.0061439835,0.010680282,0.007425546,0.20444304,0.028247196,0.0061893673,0.020899788,JE-TMA-41
JE-TMA-41_scene01_cell1733,0.0013260737,0.045719802,0.30605245,0.14632371,0.48559093,0.059852317,0.28333017,0.1367133,0.2993641,0.17445268,0.07316293,0.052822363,0.17196245,0.0723995,0.03172716,0.007131635,0.012159565,0.011404056,0.01337792,0.0021227833,0.105872646,0.09156867,0.06478838,0.047892902,JE-TMA-41
JE-TMA-41_scene01_cell102,0.0023660597,0.02085417,0.010082045,0.4154211,0.14842963,0.044570506,0.0701654,0.020449871,0.15413642,0.027041478,0.088241614,0.04962222,0.013940269,4.4126984e-05,0.017267236,6.900083e-05,0.0045383726,0.0058099367,0.035711136,0.2458189,0.042322177,0.17225182,0.011801209,0.010499549,JE-TMA-41
JE-TMA-41_scene01_cell878,0.00075483625,0.020038208,0.010702173,0.572973,0.30791968,0.028620472,0.25464913,0.030127292,0.2499122,0.010424615,0.10292573,0.35799208,0.028458921,1.4701468e-05,0.01855351,6.475522e-05,0.007859147,0.006115842,0.012032539,0.14405769,0.03284427,0.18858558,0.010877615,0.01913212,JE-TMA-41
JE-TMA-41_scene01_cell2554,0.0020946667,0.014075501,0.14663506,0.07485035,0.42657474,0.056804094,0.47195297,0.03914844,0.21670596,0.009545683,0.1025325,0.0048747864,0.008013897,0.0021510657,0.0073351846,0.0003611477,0.0,0.0043483404,0.01731378,0.0014017299,0.05931558,0.00081862434,0.0007406974,0.011051932,JE-TMA-41
JE-TMA-41_scene01_cell864,0.0029575129,0.022650337,0.08039801,0.42591164,0.13868965,0.11169637,0.06339647,0.07055749,0.20556217,0.07288876,0.1252474,0.044092473,0.036623128,0.0014692488,0.01688292,0.00019839239,0.0063570207,0.0066443942,0.01995292,0.00071894453,0.048616882,0.027811268,0.008272967,0.00936252,JE-TMA-41
JE-TMA-41_scene01_cell321,0.003933092,0.023128284,0.08967649,0.31855762,0.31158668,0.061092496,0.3620672,0.056693677,0.24442312,0.055220347,0.10011917,0.11997664,0.032916993,0.0014950979,0.016611401,0.00073551026,0.008839735,0.0072241104,0.04597392,0.07426631,0.048442144,0.056578357,0.012921432,0.008331037,JE-TMA-41
JE-TMA-41_scene01_cell3500,0.013656113,0.025559807,0.14957497,0.1387933,0.38054588,0.19160226,0.5197059,0.31604815,0.2595745,0.12278576,0.14956704,0.08600819,0.30079523,0.011270963,0.6482786,0.25780833,0.52695024,0.008503279,0.15693599,0.011869556,0.24175218,0.038968205,0.009828258,0.013449964,JE-TMA-41
JE-TMA-41_scene01_cell2116,0.00086657243,0.019068994,0.007076784,0.27823958,0.14635988,0.016947126,0.062193986,0.022189377,0.2007094,0.025640042,0.11425956,0.019932477,0.0027380614,0.00030903955,0.0104039665,2.6100568e-05,0.0015175996,0.004721643,0.008011352,0.1304592,0.044395797,0.08282639,0.0006334614,0.010046346,JE-TMA-41
JE-TMA-41_scene01_cell143,0.0013333166,0.023682348,0.08257466,0.29279357,0.17798883,0.050325457,0.33544758,0.06740983,0.14867747,0.09740747,0.09005748,0.047971565,0.041407067,0.0006605963,0.018898377,0.0005777277,0.00652504,0.008471876,0.062917046,0.00834178,0.07266774,0.033054393,0.019827604,0.018503405,JE-TMA-41
JE-TMA-41_scene01_cell934,0.0030518922,0.023048658,0.09056638,0.5293337,0.15176634,0.08597162,0.16668892,0.11393574,0.2509485,0.08907154,0.13020812,0.05045377,0.0338092,0.0010346742,0.01595749,0.00015758366,0.005512884,0.006902716,0.023813613,0.00065826107,0.048851617,0.021856278,0.00448401,0.007276119,JE-TMA-41
JE-TMA-41_scene01_cell1153,0.0035646264,0.012416555,0.073988274,0.4440158,0.19222979,0.09061005,0.58719087,0.11991796,0.22088522,0.037224654,0.2396677,0.020150412,0.004170101,0.0,0.007772523,0.0,0.005296049,0.0041023255,0.018889898,0.00035141557,0.03295717,4.975656e-06,0.0,0.00038549837,JE-TMA-41
JE-TMA-41_scene01_cell3087,0.09170359,0.019263973,0.082992986,0.24980049,0.2625938,0.053063013,0.23832168,0.10758008,0.2448216,0.037802663,0.27012947,0.021876058,0.54887974,0.0019795012,0.696078,0.24784595,0.73325676,0.02801562,0.18293063,0.005255621,0.16107586,0.004407374,0.00020332221,0.016619189,JE-TMA-41
JE-TMA-41_scene01_cell2715,0.0011808247,0.024990195,0.14417636,0.531326,0.16180556,0.062616765,0.10207223,0.08926433,0.32871795,0.035487648,0.10635262,0.030893903,0.20972565,0.0070394003,0.016276134,0.0004556343,0.0020167762,0.008309625,0.0072763856,0.0028082405,0.04430865,0.01589703,0.00794257,0.020166563,JE-TMA-41
JE-TMA-41_scene01_cell1586,0.0015864561,0.018208198,0.034095343,0.2774138,0.40777454,0.06721325,0.17799333,0.09033789,0.24276112,0.05965064,0.17335337,0.13157639,0.009726852,3.754125e-06,0.019534223,2.3771008e-06,0.004745908,0.0065448177,0.010063255,0.027039926,0.042131532,0.056301612,0.0053507024,0.016899426,JE-TMA-41
JE-TMA-41_scene01_cell1722,0.0014396508,0.019277006,0.011457185,0.50855154,0.16241725,0.030243875,0.110615864,0.020635158,0.29035193,0.028036747,0.14859863,0.020970825,0.028464718,7.946732e-05,0.017500546,4.7922356e-05,0.003747842,0.007073596,0.011625295,0.11538771,0.054582205,0.15015574,0.0065004514,0.015488519,JE-TMA-41
JE-TMA-41_scene01_cell1698,0.001350441,0.019053452,0.005734244,0.4529103,0.16726911,0.029756987,0.11520328,0.01424178,0.24205041,0.02842632,0.13799088,0.036895074,0.0017383484,7.353207e-05,0.017489819,2.0326695e-05,0.0029812225,0.0071690953,0.010053111,0.149025,0.052689064,0.26650625,0.0046285405,0.015872901,JE-TMA-41
JE-TMA-41_scene01_cell1979,0.0011577181,0.019510051,0.009949997,0.3980658,0.16571203,0.028715957,0.08796245,0.015214884,0.21686451,0.17502694,0.13289507,0.029469522,0.002183498,0.0,0.018246347,1.8977516e-05,0.0012490064,0.006963648,0.012557432,0.25919417,0.05759777,0.26587856,0.004991142,0.022748075,JE-TMA-41
JE-TMA-41_scene01_cell932,0.003814173,0.030733977,0.13840601,0.4899107,0.14214805,0.10116422,0.10294494,0.095936745,0.23654225,1.0,0.15675119,0.04423522,0.063007504,0.010862711,0.0187261,0.002248194,0.0076703853,0.007630491,0.021358494,0.0006732439,0.046881814,0.012487532,0.004176021,0.006313605,JE-TMA-41
JE-TMA-41_scene01_cell318,0.0021547372,0.023618957,0.004899296,0.42442983,0.18131748,0.053500477,0.13467765,0.02372252,0.18927981,0.060832556,0.112668365,0.19387698,0.026812658,0.0004363819,0.019218756,0.0006530911,0.0076791607,0.006398791,0.04078174,0.101678535,0.038708963,0.16285335,0.011064918,0.010237896,JE-TMA-41
JE-TMA-41_scene01_cell541,0.0028997199,0.02399354,0.0583906,0.46836352,0.14900297,0.08899905,0.1517427,0.069314614,0.22998649,0.061935958,0.1185255,0.075279556,0.021428537,8.967199e-05,0.017252868,0.00012048015,0.0054148403,0.006767751,0.035620652,0.015512962,0.04165003,0.029923514,0.012161579,0.0074324,JE-TMA-41
JE-TMA-41_scene01_cell2124,0.0011342295,0.017732425,0.0059548854,0.054170642,0.18852703,0.037774336,0.51383543,0.049094357,0.07237361,0.010141066,0.3097585,0.005750531,0.0031449762,0.0,0.013622846,6.6981316e-05,0.00015424618,0.006634352,0.0027428435,0.0009848187,0.018738946,0.00010694395,0.00048306663,0.012176686,JE-TMA-41
JE-TMA-41_scene01_cell2569,0.0040446273,0.046180274,0.39687356,0.09219971,0.5650466,0.06709981,0.76881564,0.10706338,0.32058984,1.0,0.07899392,0.10989441,0.1565598,0.041870967,0.018248642,0.0045949444,0.0074944403,0.00686242,0.013699659,0.00024974457,0.037719537,0.020680536,0.0017287859,0.013961697,JE-TMA-41
JE-TMA-41_scene01_cell2619,0.0014765677,0.021334125,0.13698329,0.11803019,0.23806147,0.02266887,0.26652998,0.047233596,0.14898874,0.042152576,0.041029092,0.033621978,0.13987653,0.008250239,0.010407932,0.00014997824,0.0013890571,0.0066897925,0.0034019272,0.0010212534,0.04866954,0.0034817497,0.002552394,0.012092546,JE-TMA-41
JE-TMA-41_scene01_cell1321,0.0017807076,0.02085106,0.10263666,0.0656813,0.16796121,0.12504916,0.09354453,0.024787573,0.06952993,0.02737066,0.041620884,0.004988898,0.02272544,0.0027918608,0.015246254,0.0010653812,0.001739198,0.006798781,0.0051958626,0.0076129753,0.04729484,0.013961505,0.010578497,0.013077566,JE-TMA-41
JE-TMA-41_scene01_cell1508,0.0023298177,0.018794945,0.054336414,0.11962486,0.41124064,0.14345281,0.7711231,0.13575777,0.17849337,0.07445897,0.48203874,0.07502289,0.0842315,0.0049645025,0.015218441,0.00096582284,0.0,0.005978341,0.015512978,0.0006457512,0.053668648,0.009035902,0.0009695926,0.005185506,JE-TMA-41
JE-TMA-41_scene01_cell619,0.0010666768,0.019442981,0.12088052,0.38644144,0.18042102,0.051500592,0.13724186,0.06879024,0.17957687,0.107133284,0.108122714,0.045180473,0.059433576,0.0025342694,0.016602635,0.00010767226,0.0076113646,0.008220137,0.045474257,0.001884917,0.04984815,0.025139658,0.0065503092,0.020854047,JE-TMA-41
JE-TMA-41_scene01_cell695,0.0017799387,0.020828517,0.005491266,0.7121842,0.23984268,0.057494935,0.29267105,0.031190587,0.25269687,0.03400513,0.11619146,0.38144642,0.08345611,0.0,0.017628375,1.982703e-05,0.0053035594,0.0056266678,0.037625574,0.11470653,0.035488658,0.22012441,0.005276152,0.009235089,JE-TMA-41
JE-TMA-41_scene01_cell3359,0.00264906,0.020768527,0.24671519,0.23596866,0.17364052,0.5333624,0.11343411,0.19304064,0.2245842,0.10307723,0.12921919,0.058908436,0.2308643,0.014230173,0.036617678,0.006217056,0.0044671325,0.0068001957,0.017338611,0.00041676842,0.087071896,0.016425494,0.01784805,0.009250652,JE-TMA-41
JE-TMA-41_scene01_cell844,0.0042123618,0.025652789,0.12368389,0.45551053,0.2105345,0.10292555,0.19488418,0.101352416,0.25989008,0.042772494,0.11845734,0.06820734,0.06524404,0.008914053,0.017480014,0.0006188767,0.008450598,0.0077288146,0.016257225,0.002298298,0.041013926,0.023543954,0.010304556,0.012106053,JE-TMA-41
JE-TMA-41_scene01_cell3046,0.0030779976,0.020499244,0.24547733,0.23358382,0.24807474,0.09344693,0.42294607,0.12840535,0.27600598,0.2642659,0.13662387,0.07761386,0.4313807,0.0085655935,0.026936755,0.006378098,0.0043630856,0.006728391,0.01680664,0.0009026288,0.33532357,0.019352598,0.00583204,0.0061814776,JE-TMA-41
JE-TMA-41_scene01_cell453,0.0012681928,0.019161297,0.0062460536,0.6102874,0.15098198,0.0485146,0.07703398,0.02319764,0.20322816,0.04520961,0.10963955,0.07325121,0.015154325,1.8872088e-05,0.01864512,8.00826e-05,0.0074212607,0.0058169207,0.03056763,0.20593181,0.038839344,0.114319704,0.013578992,0.012480928,JE-TMA-41
JE-TMA-41_scene01_cell3190,0.0023302974,0.022173759,0.03275026,0.13517965,0.52132875,0.02372373,0.38248143,0.06789615,0.2768733,0.038458854,0.12755562,0.34886503,0.49232054,0.0013605154,0.9573073,0.37577173,0.8662719,0.008113258,0.27507573,0.00959708,0.08790373,0.049882002,0.0011304509,0.028521935,JE-TMA-41
JE-TMA-41_scene01_cell933,0.001758498,0.020496862,0.040383648,0.51003385,0.28418002,0.08135584,0.2947995,0.08799406,0.23491232,0.107347764,0.14955296,0.20391898,0.07851815,0.00018731841,0.018421877,2.3825034e-05,0.0055033593,0.0058546644,0.06157742,0.09073945,0.034381527,0.0929111,0.007627549,0.007158168,JE-TMA-41
JE-TMA-41_scene01_cell2647,0.001194786,0.015114349,0.0321042,0.16160238,0.25598115,0.020891689,0.167439,0.031492442,0.15383612,0.0033538004,0.020599306,0.09427202,0.002692785,0.0,0.009237098,0.0,0.00024623072,0.0067838184,0.004379503,0.0021898588,0.047211893,0.0022356682,0.00062798,0.0046982225,JE-TMA-41
JE-TMA-41_scene01_cell2364,0.0008768152,0.021269927,0.25119945,0.20111027,0.3786543,0.09173961,0.38415357,0.09219903,0.219338,0.060877975,0.1692578,0.020644536,0.0074114273,0.030424854,0.017833374,0.00013165979,0.0011086932,0.008132077,0.0072321617,0.0015182826,0.078957126,0.016645022,0.005394021,0.028248057,JE-TMA-41
JE-TMA-41_scene01_cell524,0.0007263071,0.020402478,0.12613465,0.37278807,0.17165513,0.06423813,0.15990734,0.08789635,0.20397288,0.04171747,0.110011786,0.025803933,0.029484225,0.0028851267,0.018371224,0.0001452909,0.007744349,0.007998734,0.019669008,0.0056504654,0.11899303,0.03448996,0.0061712177,0.020746738,JE-TMA-41
JE-TMA-41_scene01_cell2709,0.0017997172,0.029469194,0.16099474,0.16597897,0.1236338,0.07372574,0.078262165,0.034898344,0.14344785,0.038264908,0.04100566,0.04285276,0.091517456,0.014821254,0.017187146,0.0026296347,0.006875136,0.0069382736,0.0069788587,0.00056089635,0.034237634,0.024093434,0.013663294,0.01798905,JE-TMA-41
JE-TMA-41_scene01_cell1199,0.0015222607,0.01727024,0.07902194,0.2342083,0.39449227,0.01924828,0.47261405,0.089603886,0.19316763,0.11738881,0.095778026,0.047113836,0.02715032,7.55712e-05,0.016669504,7.532175e-06,0.005348955,0.0062992712,0.019256603,0.0006038995,0.028385546,0.026515273,0.0044496916,0.0081848,JE-TMA-41
JE-TMA-41_scene01_cell2734,0.0019074668,0.0174254,0.1479337,0.15085487,0.12151836,0.03613043,0.4223947,0.04753303,0.0899149,0.011761177,0.2617532,0.006247706,0.025601923,0.0058073592,0.01948407,0.006066219,0.0051386603,0.0075718183,0.0028982603,0.0017175154,0.03857875,0.009434906,0.010198297,0.0106908,JE-TMA-41
