,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell03868,0.3139803734320129,0.48916938366946733,0.4005976013354221,1.023479374239045,0.3318562744949178,0.5938313917880179,0.7049566241246922,0.43388834617164007,0.6943318943077743,0.24584828249157187,0.36753166265869297,0.5609672285584374,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00805,0.4427342967095886,0.7301841378708306,0.9915657373514406,1.5917595431216531,0.39141701516294225,0.5787992012484328,0.6060367495258198,0.3703366256378491,0.8506561318343182,1.862210150954069,0.7151940765331444,0.8685112456614199,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02590,0.34764547072222224,0.49513960655409633,0.5804611735328065,1.7602600420431675,0.348005395534578,0.5675480977610093,0.5811593083761812,0.3931625932011092,0.7793184369086882,0.6122257551557545,0.5052612563649173,0.8968285612593514,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00063,0.3215390371187124,0.528117311259935,0.5285799880667406,0.17622368505678954,0.2900427851724681,0.3247989118036443,0.2660845409862022,0.3203830141019076,0.6401128921941703,0.3686060815779984,0.3360252378451709,0.6473542320839645,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05617,0.38120851624959445,0.5368567195046964,0.554744348877947,0.1970569977551545,0.35398341387183685,0.36788744039304455,0.2991616360835697,0.36109350451559136,0.7681285151860177,3.9955424598165994,0.8310104604685771,0.8998352890996486,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05025,0.3718103452272037,0.5779777213700535,0.6254206135790406,1.8708323231573618,0.47752881798927393,0.5670679142212851,1.1420477334349441,4.52093500386545,0.7970071933240713,0.44952341366677717,0.5023725784789295,0.6234373145104165,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04664,0.40661343925468924,0.5844682509869439,0.5209539297421943,0.8885977797423251,0.39677084951886593,0.4357336296977979,0.6236334138949345,0.46424059682275454,0.719202588911733,0.5665437265045024,0.6032361628834706,0.5397103416801504,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03716,0.4356634998458465,0.5391658441752504,0.3331130543445547,0.1836729605305355,0.29122686412018184,0.2676382852938092,0.24270449783420567,0.31499797254066586,0.6901764108412161,0.4164383348417439,0.3047396451343898,0.4040559485977821,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03957,0.34865797243823987,0.5464724822931017,0.5128038587783235,1.5197186755687397,0.4285302249450612,0.5709101144332085,0.9335731718492677,0.37349830881732876,0.7587614816207955,0.45443008946968916,0.5236504376124029,0.5579256080784385,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04011,0.35854524552254075,0.5408963548011153,0.4149184704722184,0.6520583039150084,0.33120925608753443,0.4798882230770929,0.5515489604778754,0.4288797400668021,0.73975543365808,0.36551170552863155,0.4106630583996838,0.7008936922902863,BM-Her2N75-15
