,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene017_cell03780,-0.18488118,-0.23802453,-0.29137075,-0.693593,-0.24852352,-0.26634732,-0.34105155,-0.39225665,-0.10754601,-0.5095474,-0.15327048,-0.056397263,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04004,-0.019706042,0.015973276,0.07140433,-0.68488455,-0.16938363,-0.25739756,-0.30905494,-0.34198096,0.13779582,-0.42176768,-0.11646253,-0.092166066,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01326,0.094165534,-0.17990974,-0.25482094,-0.7029202,-0.20086627,-0.18040158,-0.3297381,-0.39304942,-0.019785801,-0.3578417,-0.011987864,0.39352304,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04029,-0.24398482,-0.2287535,0.07405227,-0.6791222,-0.19682212,0.06689536,-0.3360759,-0.38578483,-0.0027382774,-0.34488526,0.026686192,0.59943014,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04490,-0.1469048,-0.15426052,-0.30525517,-0.6369404,-0.15180127,-0.24826954,-0.28966212,-0.32815486,0.01303484,-0.25929257,0.09579539,-0.08670086,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05600,0.9277678,-0.03341215,-0.11855549,-0.6727631,-0.09787713,-0.21043135,-0.30808517,-0.30130437,0.04224344,-0.055018406,0.04677099,0.18543082,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08409,-0.112559825,-0.11070614,0.2763585,-0.6920901,-0.20930006,-0.3212804,-0.34315807,-0.4344615,-0.006667058,-0.47290283,-0.14301747,0.028051253,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01623,-0.1282734,-0.13757116,-0.26808077,0.08262721,-0.16281967,0.049902726,-0.14911824,-0.33316237,-0.040267807,-0.35586092,-0.06861889,-0.12384713,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02389,-0.2009103,-0.16361508,-0.026802782,-0.6221561,-0.17887403,-0.21540655,-0.32552615,-0.36325985,-0.06092785,-0.28417537,-0.16525751,-0.08832252,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04869,-0.2886488,-0.09630769,-0.30932826,-0.105062634,-0.11965303,0.8113811,0.43344462,0.01779499,-0.036113184,-0.5816839,-0.15296793,-0.17264694,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06550,0.78999513,0.2586919,0.9096534,-0.6842676,-0.08032684,-0.21445782,-0.30342057,-0.372698,0.07145258,-0.1898434,0.123630345,0.2502033,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07565,-0.3709345,-0.1499626,-0.37343642,-0.14444795,-0.11754565,0.6677753,0.068210244,1.5570703,-0.112308,-0.6989734,-0.28653595,-0.27153233,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07983,-0.14059487,-0.16371247,0.114016585,-0.6977208,-0.20021047,-0.24980702,-0.31883496,-0.40215868,-0.04473136,-0.31922987,-0.098092675,0.2791311,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04207,0.042296257,-0.13321626,-0.15890867,-0.649361,-0.16108797,-0.16635694,-0.29150686,-0.36622012,0.06993451,-0.3173866,0.04850501,0.19399786,BM-Her2N75-18
BM-Her2N75-18_scene017_cell09110,1.4800496,0.0022010268,-0.23799813,-0.67950666,-0.11957125,-0.25733632,-0.30552217,-0.38988295,-0.020884791,0.28688386,-0.05935526,0.29484016,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02335,-0.36267418,-0.22557941,-0.38886362,-0.714509,-0.20435081,-0.15702344,-0.35860294,-0.41232744,-0.07828579,-0.5133377,-0.093633294,-0.1606633,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05914,0.1374465,0.08384729,0.3255371,-0.6896255,-0.1022474,-0.176888,-0.32132256,-0.34882408,0.16668548,-0.003980379,0.21154666,0.186108,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03519,-0.09785053,-0.196011,0.3643849,-0.68143326,-0.25028116,0.5665134,-0.3345374,-0.3184741,0.11879756,-0.19137935,0.14287114,1.3590007,BM-Her2N75-18
BM-Her2N75-18_scene017_cell09031,-0.30109897,-0.22969463,-0.34461114,-0.6999646,-0.21992575,-0.32278028,-0.33967364,-0.42983815,-0.09796593,-0.12217841,-0.14028865,-0.118578434,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08325,-0.39137393,-0.14202195,-0.28922617,0.015558927,-0.114542946,1.6914401,0.13794434,-0.33241546,-0.09463791,-0.644444,-0.26248994,-0.24233097,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03485,-0.34203058,-0.12251448,-0.27786982,-0.097411305,-0.15382467,1.1921374,0.2046156,2.4405773,-0.08333335,-0.594449,-0.15750551,-0.17756486,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05344,-0.2328485,-0.11472123,-0.18929696,-0.48480457,-0.010941668,0.0029739041,-0.029898226,-0.35752767,-0.019421974,-0.5169747,-0.05846238,0.026486095,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02600,0.5280078,0.26628023,1.4487973,-0.7113522,-0.1273477,-0.27905107,-0.36501032,-0.39947644,-0.07638524,-0.41524437,-0.22107947,-0.11302674,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05905,-0.2907217,-0.16487896,-0.29635745,-0.604255,-0.12755863,-0.27815124,-0.16753048,-0.39029726,0.016833624,-0.4857331,0.12419236,-0.12346208,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00740,-0.34238672,0.039467998,0.3410654,0.9802754,-0.05568473,1.0797853,0.44453418,-0.38917515,0.067456864,0.050284583,0.09414679,-0.05765665,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06498,-0.052430604,-0.21759,-0.23324734,-0.6886254,-0.16167556,-0.33294335,-0.32012114,-0.39343783,-0.036882322,-0.46896574,-0.008451878,-0.011557463,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06906,-0.31365183,-0.09381347,-0.30971855,-0.021014363,-0.16129331,1.5159822,0.19775808,-0.3870044,-0.05223767,-0.57015955,-0.1553328,-0.11751616,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00345,-0.31606576,-0.07427602,-0.26403219,0.3770521,-0.04310523,0.7406807,0.18593115,-0.3749442,-0.0122738285,-0.35915604,-0.15346241,-0.17909253,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05823,-0.34790498,-0.09351199,-0.3091241,0.9879297,-0.110101566,1.5476193,0.48744738,-0.24841341,-0.034115534,-0.6041412,-0.14023328,-0.21596843,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07895,-0.32658356,-0.14745003,-0.18030453,-0.32564804,-0.1200044,0.09591251,0.04627651,-0.4163525,-0.0671427,-0.57721597,-0.17038429,-0.09056401,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05698,0.4965504,-0.10461455,-0.2226299,-0.6718462,-0.10259007,-0.12797625,-0.30715328,-0.3307733,0.071961485,0.029435474,-0.0310117,0.052269336,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04035,-0.34377623,-0.15081549,-0.3482914,-0.2642469,-0.17573135,1.8087466,0.047141016,-0.39528167,-0.066932835,-0.63031834,-0.20821792,-0.17681587,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01490,0.09489122,0.03267456,0.502602,-0.6878867,-0.13656984,-0.167224,-0.3144446,2.8457756,0.16867973,-0.2708831,0.06715375,0.06254059,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00044,-0.37516785,-0.12802464,-0.32063007,-0.15964875,-0.15382473,0.9800042,0.086859226,-0.13092431,-0.07748852,-0.5800144,-0.15383095,-0.15073168,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03945,-0.30400664,-0.088641636,-0.22319043,0.6506078,-0.13953291,2.0584111,0.26911938,-0.3684769,-0.034400206,-0.5416315,-0.07950461,-0.10123718,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06601,-0.30894575,-0.22624382,-0.26984513,-0.7020007,-0.16687332,-0.35290742,-0.3227356,-0.3923469,-0.08797727,-0.133094,0.59528804,-0.07024741,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02388,-0.3628298,-0.15717992,-0.2691208,0.14125684,-0.17360418,3.3432453,0.14675272,-0.38560402,-0.07767121,-0.6078199,-0.1484856,-0.18915623,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07081,0.3216097,0.20509207,-0.07283998,-0.6429322,-0.08227144,-0.19141902,-0.31344473,-0.33275762,0.05474134,-0.07532451,-0.11873865,0.051561054,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00793,0.22336015,0.10754234,-0.07642991,-0.68650144,-0.04089187,-0.1614845,-0.29047352,0.36101845,0.10042157,0.3954182,0.0052950387,0.048838373,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05085,-0.3377908,-0.06898754,-0.27310157,0.12520364,-0.07696812,1.0209116,0.24529809,3.1341817,-0.025294343,-0.6035284,-0.16772825,-0.17412835,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00967,-0.37167144,-0.082594745,-0.31904772,0.46035185,-0.11261253,1.0278603,0.18823153,-0.28804216,-0.03702412,-0.61260206,-0.18381712,-0.20921916,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02425,3.0989404,-0.08955168,-0.1459673,-0.69268394,-0.1818832,-0.26628724,-0.35125893,-0.37011397,-0.035646122,-0.27220264,-0.015825808,0.0013019411,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01481,-0.23718688,-0.17850116,-0.32479936,-0.70517737,-0.19687517,-0.2609956,-0.34560516,-0.39507848,-0.01883159,-0.34247032,0.19541848,-0.09103787,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00199,-0.38301396,-0.092894726,-0.32339752,1.1213701,-0.100526795,0.7996578,0.36578023,-0.256748,-0.049596112,-0.61296046,-0.16433269,-0.2362377,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07403,-0.25501034,-0.15449652,-0.13081908,-0.6984216,-0.16383575,-0.29881927,-0.3265161,-0.36001876,-0.033332746,0.9088937,0.057537794,-0.08638704,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01737,-0.12070283,0.4416256,-0.17614144,-0.5516712,-0.016313417,-0.21520771,-0.077818334,-0.3774936,0.045888502,-0.36179033,-0.12642777,0.078927994,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07426,-0.30691385,-0.16782287,-0.25500548,-0.48162225,-0.18409099,1.8983424,0.079119265,-0.39761263,-0.077998854,-0.57829994,-0.17530733,-0.10350847,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01585,-0.0017332158,0.1296987,0.12397831,-0.67085683,-0.13984595,-0.21139021,-0.2780387,-0.37325397,0.093594454,-0.3275545,-0.010503291,-0.046775404,BM-Her2N75-18
BM-Her2N75-18_scene017_cell09156,-0.22636756,-0.09744459,0.13228917,-0.6957002,-0.19388478,-0.32218885,-0.32156253,-0.42932034,-0.030759493,-0.34606108,-0.067184746,-0.029834274,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08161,0.36314926,0.18952727,0.79457915,-0.6890927,-0.08617745,-0.34391257,-0.35773066,-0.35457298,-0.00047038027,0.15347005,-0.16322392,-0.18663085,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06398,-0.35815015,-0.123603754,-0.3441006,0.5315608,-0.109409735,1.3418605,0.1256035,-0.3272991,-0.015889982,-0.6284551,-0.2208722,-0.22700694,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04949,0.2935613,-0.18344924,-0.28596622,-0.64628166,-0.17493258,-0.27531764,-0.29046804,-0.38697675,-0.0608658,-0.34515002,-0.047805667,0.12167889,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01673,0.29848883,-0.0952351,-0.046058718,-0.6431928,-0.14453803,1.9194269,-0.3406185,-0.39382863,-0.05289368,-0.36185834,-0.0014030928,0.06937909,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07016,-0.33540156,-0.2635651,-0.32285312,-0.69590044,-0.21168889,-0.30826348,-0.32164842,-0.41372865,-0.1329615,-0.4879772,-0.12046969,-0.029725496,BM-Her2N75-18
BM-Her2N75-18_scene017_cell09122,-0.0021553359,-0.028320605,0.16786772,-0.6825751,-0.05276023,-0.25751004,-0.31865418,-0.32171825,0.0667518,0.1966256,0.022272289,0.21122658,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02206,-0.37365428,-0.13348794,-0.34745482,0.0749574,-0.16084735,1.3943458,0.16696596,-0.36383462,-0.08701388,-0.6516395,-0.17494088,-0.28601637,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02845,-0.3860546,-0.18373308,-0.294016,2.6506116,-0.115234,-0.23440893,-0.16762531,-0.41781506,-0.102579035,-0.63239723,-0.16971487,-0.25768518,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00102,-0.28440413,-0.06428223,-0.2299456,1.5174184,-0.04991381,2.6897848,0.3693546,2.4039738,-0.04280136,-0.5653176,-0.08376229,-0.15206152,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03083,-0.17661682,-0.22654429,-0.32011318,-0.67564255,-0.21020673,-0.30998838,-0.34373093,-0.39239317,-0.11365024,-0.25936297,0.08513284,-0.17750937,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06270,1.068375,-0.1031354,-0.15965122,-0.70408124,-0.17312704,-0.2893206,-0.34221768,-0.39255092,-0.05328868,-0.46134514,-0.17170012,-0.10815984,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05866,-0.13657662,-0.2040579,-0.32157862,-0.674461,-0.17548566,-0.29720014,-0.31227615,-0.37913263,-0.035909873,-0.25662896,0.35444546,-0.1220327,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04585,-0.26077288,-0.089368634,-0.2752658,0.38254777,-0.1269115,0.050513495,0.58906984,-0.31616402,-0.042910676,-0.5823928,-0.12956929,-0.13223583,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05909,0.19697925,-0.017302448,0.7476058,-0.67792237,-0.1236618,-0.3349367,-0.32031634,-0.03679434,0.028985342,-0.5409021,-0.13195306,-0.08465445,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06249,-0.28737617,-0.21063161,-0.27263862,-0.6853687,-0.15248339,-0.2964267,-0.32106987,-0.35382533,-0.00082967704,-0.17418985,0.24129808,-0.06346315,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05167,0.07292488,-0.08904552,-0.1852414,0.07757512,-0.14527987,0.2650298,0.18883735,-0.37147528,0.0170935,-0.37446895,0.032380223,0.24342716,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01331,-0.27875274,-0.031802528,-0.24596077,0.22660819,-0.08687179,1.7796857,0.21609157,-0.10900251,-0.0023796363,-0.56034803,-0.09613699,-0.109198034,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08858,0.08916566,-0.14917201,-0.27576834,-0.6897272,-0.17592986,-0.33170998,-0.31942585,-0.42417523,-0.009331028,-0.40962508,-0.06034988,-0.009887698,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08667,0.16888824,-0.09977626,-0.172652,-0.68518966,-0.15209942,-0.19698317,-0.2892496,-0.40223384,-0.036807876,-0.359732,0.05075836,0.34048265,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04590,0.7991268,0.3086785,0.4503832,-0.68862,-0.12998144,-0.22370477,-0.3177569,-0.35774618,0.19036378,-0.27212557,0.076865554,0.043969627,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00094,0.077302784,0.039637752,0.62956905,-0.62138456,-0.12257396,-0.22621788,-0.24855712,-0.3413961,-0.035249513,-0.36856577,-0.057070017,0.44549495,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02773,0.17597744,-0.015991861,0.44683516,-0.68275404,-0.18368424,-0.28689152,-0.34473723,-0.38568327,-0.033070903,-0.3914388,-0.1516639,-0.14154953,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06202,-0.21535811,-0.1865646,-0.22865623,-0.71499425,-0.17516838,-0.32272494,-0.32271513,-0.40240076,-0.046258908,-0.42133492,1.3730922,-0.12103015,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02476,-0.34598863,-0.0935347,-0.29356593,0.0056922133,-0.14145069,1.4809482,0.17551553,-0.14005718,-0.04052536,-0.6181216,-0.12808889,-0.17804801,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03980,0.05157229,-0.21307647,0.7623855,-0.2874832,-0.1940224,0.6763116,-0.15706867,-0.29313454,0.34896246,0.102131985,0.30246443,1.515496,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01514,1.0848875,0.0015147984,0.32084417,-0.6940577,-0.06675194,-0.24725325,-0.32123682,-0.3921073,0.003601809,0.26779345,-0.054120302,0.1368131,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06793,-0.3520868,-0.0912708,-0.24379665,0.2545381,-0.024304373,0.14098506,0.35101092,0.55453813,-0.010671596,-0.6017873,-0.17462361,-0.15275818,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01918,-0.25094143,-0.064945035,-0.26399082,0.38245657,-0.11300735,2.1556237,0.09009153,-0.36104023,-0.041063886,-0.43010914,-0.036474228,-0.13818228,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00277,0.91802496,-0.08884352,0.28319538,-0.668673,-0.108064875,-0.24041532,-0.2819343,-0.38796836,-0.021981278,-0.3091326,0.21852094,-0.1363712,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05053,-0.3039337,-0.063300125,-0.18890786,0.1482059,-0.096959755,1.5674694,0.26492906,1.7322607,0.017963966,-0.5033504,-0.048944354,0.042542633,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02472,0.35130152,-0.078225784,-0.40577313,-0.70551085,-0.17148589,-0.3261983,-0.33238566,-0.39951423,-0.079165794,-0.44167957,-0.12045771,-0.17523557,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03747,-0.20609674,-0.15955022,-0.2653653,-0.67293894,-0.15765797,-0.26099637,-0.32746658,-0.34096733,0.00060381467,-0.20036481,1.0195272,-0.072368205,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04635,0.08828351,0.098868854,0.72463024,-0.6739203,-0.16093098,-0.23503943,-0.2600936,-0.36179346,0.43089882,-0.46808243,0.12701863,-2.0626321e-05,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01671,0.039522376,-0.13639152,-0.058792237,-0.6955545,-0.18972196,-0.20266451,-0.31977433,-0.38198897,-0.05683772,-0.26062456,0.030908942,-0.038121346,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01697,-0.2907391,-0.049344234,-0.16637528,0.3416318,-0.09418701,2.3652728,0.49694514,-0.35190934,-0.010198752,-0.48848003,-0.06440431,0.008487639,BM-Her2N75-18
BM-Her2N75-18_scene017_cell03114,-0.3581471,-0.15079826,-0.2900992,0.3263524,-0.16479723,1.8621011,0.033956528,-0.39434305,-0.092860796,-0.6335892,-0.18211171,-0.20451081,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07493,-0.2837994,-0.21623859,-0.28505754,-0.709087,-0.22538556,-0.3006996,-0.33537284,-0.42550507,-0.055300754,-0.5185127,-0.18368936,-0.034239057,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02853,-0.2387909,-0.21021938,-0.22463936,-0.68479264,-0.22028078,-0.2758595,-0.35268158,-0.38837853,-0.066911675,-0.47134656,-0.11472213,-0.08189255,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06701,-0.29572445,-0.07947826,-0.2648533,-0.22131869,-0.10987882,1.5122299,0.10410851,3.4008746,0.0068897204,-0.5389155,-0.1531375,-0.088962376,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06015,0.24611673,-0.0014430821,-0.17430204,-0.6878357,-0.14692543,-0.21446313,-0.3086289,-0.37050614,0.032265205,-0.28538856,0.07166177,0.26940578,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00907,-0.35763663,-0.15081227,-0.37926695,-0.048446566,-0.08080588,0.18269931,-0.035388947,-0.35902464,-0.057101052,-0.43207592,-0.1449098,-0.29574814,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00052,-0.20221683,-0.032457583,-0.24306417,-0.4443443,-0.028780444,1.6217675,0.18518132,-0.3614025,-0.061740678,-0.38106075,-0.050421894,-0.07660931,BM-Her2N75-18
BM-Her2N75-18_scene017_cell09141,-0.39787897,-0.117470674,-0.049175087,-0.6894868,-0.23440464,-0.32778114,-0.37398487,-0.47660798,-0.17389409,-0.46671033,-0.3461926,-0.5120526,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02045,-0.37663564,-0.14847493,-0.34148702,0.20116344,-0.1688926,2.079303,-0.03776747,-0.3900848,-0.06653229,-0.6333241,-0.14009762,-0.21891364,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00442,-0.22871318,-0.15675944,-0.2844476,-0.68806994,-0.16833882,-0.22196318,-0.3035744,-0.40780434,0.03947367,-0.3476291,0.06670344,0.24384022,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08072,-0.10118601,-0.24178103,-0.3357661,-0.7095673,-0.1522619,-0.33929536,-0.34411937,-0.42195305,-0.12780862,-0.47002834,-0.23047876,0.10059613,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07280,-0.28370148,-0.07326596,-0.2943704,-0.27221724,-0.10951142,0.6032374,0.18197906,-0.2757394,-0.029950062,-0.20614778,-0.102838695,-0.17588907,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05254,0.9085528,0.20393074,1.0081522,-0.6970675,-0.18505795,-0.29029915,-0.34088472,-0.38804823,0.09117039,-0.37060794,-0.114578426,-0.13449031,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08342,0.3585486,0.32040322,1.5310367,-0.6938762,-0.16197555,-0.3356522,-0.36191142,-0.14596191,0.11513271,-0.3604655,-0.13570017,-0.08009827,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05419,0.14975396,-0.033696823,0.037182864,-0.6795502,-0.15727405,-0.1510662,-0.30678248,-0.36863592,0.05139752,-0.20944403,0.103045166,0.3576563,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00322,-0.37713194,-0.105124466,-0.26507556,0.46399966,-0.06130396,1.6225889,0.53660035,-0.35639945,-0.047280293,-0.5102254,-0.118501425,-0.13702649,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06725,0.61038274,-0.13153082,-0.22189516,-0.704181,-0.18664972,-0.24441762,-0.3406802,-0.38309634,-0.026618639,-0.2585583,-0.0061072703,0.063298464,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04079,0.1915591,0.17478836,0.79518926,-0.68471867,-0.16948126,-0.26076853,-0.32258847,0.107797526,0.12789597,-0.26041558,-0.09884983,-0.18029153,BM-Her2N75-18
BM-Her2N75-18_scene017_cell05040,1.7341211,-0.067606024,0.019968625,-0.69458795,-0.16909789,-0.19176324,-0.3365811,-0.36634648,-0.009514491,-0.38373592,-0.037880182,0.20686781,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01267,-0.2445027,-0.14677453,-0.33107847,-0.52406317,-0.15730421,1.8761995,-0.048867285,-0.3735011,-0.034169715,-0.4794706,-0.16285276,-0.03689814,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02063,-0.27772954,-0.061781816,-0.15494472,-0.5899585,-0.13393556,1.3388879,0.02742201,-0.3533921,-0.01817135,-0.49226812,-0.057673156,0.067900896,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06323,-0.011067601,0.0350867,-0.2147761,-0.6778644,-0.11769001,-0.2616011,-0.2667058,-0.3722466,0.041128,-0.047127407,0.22820854,-0.037307743,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06582,0.014739601,-0.12633365,0.06690084,-0.68795156,-0.2168564,0.17991547,-0.3169628,-0.36498922,0.08709731,-0.10819588,0.15738499,1.0288639,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06207,-0.23315647,-0.020653242,-0.19041121,-0.4471381,-0.077319965,2.2899766,0.41785312,-0.3686166,0.041919965,-0.49494946,-0.11303562,0.092829764,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04387,0.22824827,-0.14807338,0.1311003,-0.674051,-0.18183254,-0.2749986,-0.3273479,-0.39373899,-0.06047825,-0.5097007,-0.15948552,-0.089122534,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07258,-0.27551335,-0.24685279,-0.14405447,-0.6987763,-0.20880483,-0.35470578,-0.32069597,-0.40578517,-0.09338186,-0.5440065,-0.15899795,-0.06445241,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08391,-0.20917109,-0.08244061,0.81708777,-0.68937916,-0.2093394,-0.28691262,-0.3557672,-0.42368644,0.032550056,-0.3217583,-0.07188922,0.07335389,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07358,-0.27990225,-0.17799938,-0.26794767,-0.70344377,-0.18201165,-0.1620868,-0.30952075,-0.406698,-0.019616345,-0.32150528,-0.021674931,-0.08414173,BM-Her2N75-18
BM-Her2N75-18_scene017_cell07661,3.7082725,-0.020789737,0.10608893,-0.7058853,-0.12275176,-0.26539367,-0.31419915,-0.39316675,0.034445304,-0.02601872,-0.05828947,0.17108685,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00443,-0.24629614,-0.1679413,-0.36085653,-0.696012,-0.19669251,-0.31409526,-0.3158642,-0.41878203,-0.06390152,-0.39508733,0.06356734,-0.3789042,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08407,0.24139354,-0.2188549,-0.26508892,-0.6938039,-0.22110261,-0.31329608,-0.3520536,-0.43612581,-0.088733055,-0.42179245,-0.039125383,0.008340416,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02535,0.15644428,0.008428043,0.6271008,-0.56733716,-0.20889427,-0.22283538,-0.17490757,-0.3918629,0.03974845,-0.40386155,0.0007932788,-0.08553952,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00972,-0.064888805,0.0064209164,0.17915177,-0.6944469,-0.07232396,-0.11818219,-0.33173725,-0.36982867,0.17580093,0.086143814,0.30307353,0.60801023,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06611,0.12648097,0.4432739,-0.32629043,-0.38795713,-0.08889,-0.2899216,-0.030978024,-0.39959195,0.36934498,-0.10800288,-0.10935491,-0.19029236,BM-Her2N75-18
BM-Her2N75-18_scene017_cell08970,2.6062603,-0.15935367,-0.062112276,-0.7091043,-0.19418006,-0.3277827,-0.35464966,-0.4178879,-0.044740897,0.9286947,-0.06446779,-0.15897048,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06628,1.3347116,-0.10076576,-0.19122738,-0.69999194,-0.16153555,-0.208044,-0.33732826,-0.3919535,0.008623143,-0.32233498,0.054259717,0.11963838,BM-Her2N75-18
BM-Her2N75-18_scene017_cell00834,-0.3164431,-0.05180203,-0.29267567,0.41180065,-0.094110236,0.59264064,0.37879562,-0.35175878,-0.010231475,-0.6023938,-0.14230466,-0.2096909,BM-Her2N75-18
BM-Her2N75-18_scene017_cell06509,-0.009276243,-0.19109774,-0.15469217,-0.42922512,-0.12774001,-0.24067225,-0.22680655,-0.37731576,-0.00221173,-0.39653933,0.0936048,-0.09028971,BM-Her2N75-18
BM-Her2N75-18_scene017_cell02842,0.07656065,-0.049832337,0.46205246,-0.43109635,-0.15621386,0.5927483,-0.07244694,-0.3239884,0.34012762,0.06687411,0.3342632,1.6260374,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04663,-0.2740254,-0.038495474,-0.27782017,-0.116466016,-0.13698278,1.0983267,0.064071834,-0.3611422,0.024182698,-0.60525465,-0.112599075,-0.1852848,BM-Her2N75-18
