,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-43_scene04_cell6436,-443.71365,-274.07352,-2238.5813,-162.62515,-23.450735,-499.14978,-277.83676,-308.33643,-228.74457,-39.424156,-121.868,247.97496,5240.4116,-177.59499,-202.15578,831.0394,-293.8744,402.69986,1151.359,1777.321,-58.542492,-1350.5471,955.8926,-1090.131,-14.695718,JE-TMA-43
JE-TMA-43_scene04_cell4292,-388.17932,-504.43878,-2048.6477,-66.21123,-37.963024,-490.73608,-319.7239,-126.10961,-208.6579,-40.281227,-152.84322,48.20643,2003.4562,-233.47905,-267.14774,2050.8196,-292.1739,1628.7784,1499.2294,-306.74387,11.619362,-1291.873,-116.96804,-1065.2013,-10.275704,JE-TMA-43
JE-TMA-43_scene04_cell6163,-382.46167,-398.23038,-2038.3435,-19.321333,7.1177607,-495.07913,-176.79295,-112.30041,-148.61674,40.2156,-108.37424,126.563095,9610.762,-231.45015,-79.06355,9191.649,2136.6023,6643.682,4136.321,1237.0164,106.68943,-1301.637,451.85522,-1038.7646,42.192112,JE-TMA-43
JE-TMA-43_scene04_cell5266,-338.61877,-462.42557,-2203.8752,-158.47159,-33.925068,-406.10623,-289.39883,-177.86462,-172.27208,107.009155,-152.8739,60.67521,2113.83,-257.33926,-226.46361,5011.88,1188.6431,3753.872,2690.2493,-419.16232,-32.60098,-1334.1979,-18.529194,-1128.1172,-20.56109,JE-TMA-43
JE-TMA-43_scene04_cell5100,-394.2593,-261.11703,-2189.2468,156.8193,29.736834,-479.4175,-287.01035,25.54248,-189.06596,2745.1826,-112.20085,46.37815,1449.609,-259.73462,-105.12663,11518.378,3789.5083,9542.287,3386.549,1615.1365,112.12,-1290.4463,374.802,-1164.711,6.064002,JE-TMA-43
JE-TMA-43_scene04_cell4689,-427.25098,747.9736,-2270.517,-142.09842,-14.300934,-476.51123,-324.41794,-224.43188,-191.77994,11.768488,-155.94699,94.65086,7100.8394,-253.65994,-222.2118,2100.222,40.95773,2323.1052,608.40106,1604.1365,-41.064877,-1327.1528,563.667,-955.32635,-31.519907,JE-TMA-43
JE-TMA-43_scene04_cell4722,-394.92584,-110.29617,-2252.0852,-182.2543,95.39287,-475.8131,-386.1135,-224.28174,-209.94398,74.85744,-157.60085,183.24406,17319.463,-231.35133,-237.05925,3348.0188,1055.5686,2934.5332,2417.2542,-2465.6482,-51.66235,-1303.7526,261.17896,-1158.9688,-26.19546,JE-TMA-43
JE-TMA-43_scene04_cell4591,-334.75006,-513.1671,-2206.2837,-187.45926,22.272432,-468.62073,-456.10306,-249.77454,-192.44252,97.627975,-189.147,11.178142,10855.525,-262.41187,-208.50835,4777.4297,-61.884647,3482.6655,2600.8596,-306.44992,-69.36883,-1311.6449,282.42822,-1133.2506,-19.975367,JE-TMA-43
JE-TMA-43_scene04_cell3262,-371.97278,-314.43423,-2137.209,-142.13394,-43.595478,-480.13013,-36.30925,-154.19727,-125.16504,30.788248,-22.395002,2.1901343,9581.029,-236.83484,-56.92454,11130.117,248.36996,10484.481,3535.3264,3905.5134,36.633244,-1289.4171,445.49097,-1053.7914,3.0067353,JE-TMA-43
JE-TMA-43_scene04_cell4048,-481.7121,3167.682,-2327.101,-208.44388,-41.04398,-479.8694,-183.93382,-414.94092,-258.9476,-85.6076,-215.96652,-216.61143,2138.1377,-271.7887,-265.9071,-1871.1951,-344.12332,-1331.5623,-1462.1772,-590.4968,-226.3358,-1338.6093,207.75609,-1112.0188,-51.453876,JE-TMA-43
JE-TMA-43_scene04_cell6917,-461.8713,1665.4023,-2333.962,-215.93216,241.43071,-301.30963,-320.0604,-399.37183,-221.30345,-32.67498,41.785725,-118.731766,220.16878,-294.4479,-271.2665,-2001.8373,-365.8648,-1422.4441,-1455.1227,4300.7476,-113.66808,-1032.2177,-653.5354,-1051.5667,35.66083,JE-TMA-43
JE-TMA-43_scene04_cell7371,-501.85468,5203.2314,-2063.2976,-114.376144,22.982622,-501.8557,40.731277,-211.90222,-269.27,-69.890274,-178.66724,52.642433,9083.498,-312.93008,87.95949,-1594.1929,-361.03577,-388.45383,71.72621,2329.8054,-88.52393,-1386.119,1365.4225,-1192.812,-21.158213,JE-TMA-43
JE-TMA-43_scene04_cell3922,-479.7591,2023.4519,-2249.8518,-179.51822,-39.446835,-514.5141,377.51987,-368.1891,-267.40756,-99.632706,-210.85646,22.495005,3073.5447,-274.78723,-299.8154,-1719.4636,-247.06958,-1242.7411,-693.39923,-365.14963,-199.36058,-1350.0813,616.6594,-1171.8893,-50.7943,JE-TMA-43
JE-TMA-43_scene04_cell6650,-478.15826,-418.91006,-2165.609,-147.5817,-58.562294,-499.80212,-209.03008,-227.7085,18.974607,-46.217117,-82.53792,16.109964,651.1817,-272.0524,-5.8072653,9377.911,-187.2127,2095.5408,1575.3214,2019.3582,1385.0001,-1310.8604,307.64404,-896.76544,6.209174,JE-TMA-43
JE-TMA-43_scene04_cell6723,-299.7593,-405.6739,-2249.9465,-150.21707,-39.866215,-493.73502,-453.79562,-293.56055,-218.28165,2.3697448,-131.52081,454.76535,4041.097,-234.8604,-245.06908,204.46886,-236.55667,1519.3102,1822.9628,-1487.5208,-127.058174,-1346.8854,603.1301,-1124.2261,-8.653405,JE-TMA-43
JE-TMA-43_scene04_cell4055,-373.79965,-163.84822,-2080.0188,-105.66142,-25.457766,-492.6991,-149.1663,-138.69653,-180.16003,4.9488235,-141.36684,246.26976,13744.264,-242.23131,-241.24219,2970.972,513.5168,2714.7373,2926.031,2430.7869,85.752846,-1294.3427,325.11157,-1100.0647,12.326987,JE-TMA-43
JE-TMA-43_scene04_cell6242,-379.38113,-132.81978,-2261.493,-174.03995,-1.267974,-487.68713,-329.2972,-292.03772,-211.07404,12.236742,-94.7845,-56.564354,7343.749,-264.54715,-218.70183,7736.176,396.5826,6165.907,2168.4734,-1988.221,-103.84548,-1318.1688,199.93553,-1124.2052,-8.67315,JE-TMA-43
JE-TMA-43_scene04_cell6254,-489.9884,5113.017,-2179.0574,-132.21951,641.2825,61.204227,-465.1152,-196.03735,-227.446,-74.62664,-101.68118,-203.30919,-36.154274,-281.6902,-238.46175,-2045.4799,-374.6723,-1481.6599,-1468.7245,-2169.97,-214.28613,-1333.383,-260.44348,-1227.6455,-30.489801,JE-TMA-43
JE-TMA-43_scene04_cell3686,-389.60312,-319.1343,-2146.3037,-134.25711,-64.47869,-489.98962,-486.4741,-178.63135,-76.90689,64.50853,-125.75058,-49.63436,52.810814,-245.08484,-172.35597,14083.2705,776.116,9465.4,4211.982,-1291.6365,42.6301,-1224.4397,-116.99624,-1152.9851,-23.42283,JE-TMA-43
JE-TMA-43_scene04_cell5045,-357.87265,-322.23825,-2045.6471,-69.82646,-31.79354,-487.12738,-291.89224,-119.782585,-250.93056,16.765696,-172.10962,21.250803,3362.2463,-245.03424,-197.80684,10718.53,583.24396,6449.598,2989.0193,-1228.2634,40.731113,-1305.4851,246.7556,-1113.9128,-9.080438,JE-TMA-43
JE-TMA-43_scene04_cell5973,-357.04272,-356.40277,-2238.6226,-200.78506,19.295877,-512.42377,-461.17715,-264.52747,-186.6593,-33.317917,-101.02809,119.724106,3251.4954,-250.98697,-279.66327,-172.95424,-332.8252,51.122448,166.82191,-2419.7385,-192.74377,-1337.0132,134.55711,-1163.8501,-6.358468,JE-TMA-43
