,CD44_Ring,CD45_Ring,CD4_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene049_cell03210,0.2750259,0.46805692,0.58177507,0.5711026,0.44402793,2.3270159,0.5798192,0.6485439,1.229026,0.7064726,0.5353361,0.80724275,0.33945814,0.482208,0.68170947,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02142,0.30404532,0.5008399,0.69528747,0.91904473,0.5355114,3.3143463,0.6424319,0.761778,0.8108181,0.6966406,0.58172166,0.86504424,0.55120945,0.6233626,0.9415334,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01486,0.28270164,0.85163856,1.2651502,0.8741546,0.48958904,0.38157576,0.59788704,0.4199677,0.35211614,0.45792583,0.5700697,0.86157477,1.8336375,0.61399645,0.9189031,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04149,0.28153962,0.48295683,0.6592315,0.8467176,0.5633763,3.1515245,0.6237435,1.0043708,1.4468609,1.4447421,0.83180857,0.819662,0.4873445,0.50718284,1.0145828,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05528,0.2930625,0.51267713,0.64144516,0.6759876,0.5532092,2.515673,0.7054244,0.71721584,1.603751,0.6826166,0.6532436,0.8254091,0.52390134,0.47775653,0.7591906,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04385,0.27799404,0.5264978,1.6787853,0.61177266,0.38643077,0.6652059,0.5604042,0.4459989,0.6402186,0.44072765,1.064612,0.76338637,1.2679701,0.47598103,1.1467379,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05893,0.26891574,0.47329074,0.5732942,0.43573117,0.42489165,4.1168222,0.6222703,0.57839143,1.1076387,0.929768,0.52337337,0.82165176,0.29128975,0.32437047,0.5290486,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05338,0.29678264,0.43378958,0.5588902,0.5676425,0.4073323,0.53624624,0.5494289,0.45427915,0.4193323,0.5399193,0.5706332,0.76433855,3.1004875,0.7158579,0.65817255,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01774,0.25596505,0.48048738,0.57102233,0.61454946,0.43865937,1.5759214,0.59603846,2.4247093,0.7033444,0.43567422,1.6920952,0.7968497,0.365789,0.48917654,0.5497507,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03142,0.9529718,1.0446668,1.8257143,1.025532,0.44109267,0.39366868,0.7173013,0.47882447,0.40590873,0.30084965,0.47546107,1.0083362,2.3055406,0.5665113,1.0090653,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01548,0.27514076,0.3861309,0.5068808,0.56086713,0.3703285,0.35131148,0.5269607,0.3756378,0.32820243,0.30904806,0.49020737,0.728898,4.3868823,1.2781264,0.60653573,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06066,0.25713623,0.48631516,0.58332014,0.5831586,0.4573455,2.110779,0.64991635,0.99423164,0.86506927,0.7210174,0.6924759,0.78121084,0.29395342,0.60640967,0.67947704,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00430,0.2674723,0.4726228,0.57514614,0.6642008,0.42330173,2.2467089,0.5529071,3.2370508,0.9134006,0.5137598,0.5334934,0.79783374,0.52910167,0.48166633,0.8064805,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01070,0.25848132,0.33236912,0.50197524,0.7285257,0.4154147,0.36495778,0.42663285,0.42223826,0.33622447,0.6561246,0.35234195,0.698383,0.3935466,0.4238247,1.2831658,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01112,0.26790947,0.38344312,0.7013001,1.0940853,0.43809155,0.37885803,0.44749856,0.4832183,0.35501617,0.550968,0.3833364,0.7769513,1.1384915,0.68586534,1.383534,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02955,0.2984664,0.50060695,0.57136905,0.5441827,0.443861,4.4550967,0.646513,0.6684024,1.4052697,0.76415014,0.5906125,0.8274755,0.35436672,0.44413206,0.6500695,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06069,0.7563449,0.9138607,2.4401898,1.0206732,0.5153781,0.433229,0.7922551,0.45557645,0.39427793,0.27528813,7.0701537,1.0895255,3.2126508,0.6127812,0.93261653,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01957,0.275408,0.50920624,0.58308405,0.6112655,0.4765661,2.613146,0.63275653,1.4420367,1.0568088,0.5901666,2.8711092,0.790693,0.3634758,0.47456077,0.6214995,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02941,0.85969096,0.9743378,2.4330611,0.8050798,0.43965048,0.37262318,0.6706227,0.46015576,0.36304635,0.44954556,0.39812133,1.1894358,1.6931795,0.46035284,1.0756037,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01768,0.28492355,0.50322706,0.6658644,0.7599849,0.47932985,2.699419,0.5918927,1.0130384,1.3779092,1.059059,0.6857737,0.8136322,0.6303329,0.592792,0.8954892,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03540,0.27239797,0.49504653,0.52077556,0.51094526,0.42238835,0.74910855,0.63746727,0.9810031,0.49047148,0.34059554,11.171952,0.8257947,0.4335022,0.4368142,9.004653,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03277,0.27126274,0.49216673,0.664191,0.81086075,0.46678185,2.7120087,0.6007431,2.1049287,0.734612,0.5281269,0.6762252,0.8164012,0.4702289,0.48911783,0.82265615,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00591,0.23711939,0.38395554,0.55387986,0.58305013,0.37477428,0.33300418,0.45477,0.40953162,0.33986214,0.44878408,0.3674934,0.6967147,0.37406743,0.363198,0.9545296,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05816,0.27746105,0.5227552,0.6751337,0.75091124,0.5654847,2.1088586,0.7153339,2.0369673,1.0901198,0.58677816,3.66725,0.8482636,0.42426872,0.43749794,0.87882173,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00434,0.27138257,0.47383878,0.9058005,0.595386,0.39573735,0.3435567,0.50654376,0.41753685,0.3352051,0.35556918,0.40152827,0.724091,1.3833581,0.4679363,0.95399666,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01715,0.2575085,0.47603264,0.59661394,0.69604284,0.43859795,1.5418481,0.58591074,0.61146164,1.0153123,0.69314545,1.2964524,0.77401155,0.40552133,0.51391387,0.849971,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06147,0.2270185,0.48951247,0.65872824,0.7954861,0.22659619,2.8892188,0.50106573,0.86772525,0.37971348,0.72341,0.5568239,0.6990878,0.11689234,0.44634888,0.20002662,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03121,0.3255175,0.44571632,0.81483984,1.0664322,0.56532854,5.1075597,0.67339325,0.6011354,1.444988,0.55215675,0.57532364,0.8334445,0.59488004,0.6839085,1.0841188,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00607,0.297166,0.5466778,0.68214667,0.9053968,0.54888815,2.8693984,0.6600054,1.7366396,0.77684087,0.69590634,0.5297923,0.81930053,0.5184072,0.57924074,1.0565525,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00654,0.3276814,0.39892095,0.5721597,0.8927079,0.47365105,0.34855795,0.5038013,0.45066452,0.36814117,0.53142047,0.38748005,0.7972244,1.0400435,1.5275342,1.2264568,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02757,0.2867893,0.4456904,0.64802516,0.7950739,0.50843656,2.5863564,0.6708594,2.2749803,0.91273034,0.53634876,0.7039146,0.7703915,0.39842296,0.45380586,0.7842567,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02604,0.534748,0.6682158,1.1581864,0.6644914,0.35042045,0.43144348,0.60460114,0.43583533,0.40836343,0.3040305,0.5618485,0.81230736,1.1853346,0.5845621,0.71986043,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06125,0.60027725,0.9791981,0.5685568,0.84026337,0.41118807,0.4168006,0.70946664,0.44699916,0.41156146,0.32264665,0.53001195,1.1138757,1.5991596,0.54688495,0.7922197,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05348,0.36553937,0.5236322,0.8687796,0.5812097,0.41245207,0.43646145,0.5792934,0.44554693,0.4063,0.3241768,0.551639,0.7668209,2.8387005,0.6700489,0.7067079,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00602,0.23638023,0.36635107,0.39772364,0.45891142,0.3492136,0.35184708,0.45109516,0.4235124,0.3691469,0.7095343,0.38242137,0.70385104,0.59977394,0.41947547,0.77362955,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03827,0.30465394,0.52663505,0.3937255,0.565895,0.3255717,0.36553082,0.5275043,0.382014,0.3460178,0.25722304,1.3966975,0.7331209,2.0507612,0.64815813,0.5663909,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00868,0.28383288,0.4963441,0.5733956,0.40444592,0.29110247,0.38278964,0.53198564,0.39205977,0.36927524,0.17868854,0.5921454,0.74805874,1.3814958,0.45944732,0.8040144,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02524,0.3982763,0.39057362,0.46425697,0.303024,0.27169174,0.4229857,0.49186078,0.37524173,0.3896551,0.2077481,0.54862404,0.6652549,0.6321208,0.45898953,0.53804773,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05021,0.27931157,0.5101637,0.7128397,0.8554064,0.5723246,3.8097222,0.6979,1.142291,1.0624961,0.84937763,0.5655922,0.79796326,0.43863106,0.46475437,0.8246848,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04971,0.24793255,0.35425043,0.40027228,0.3035549,0.2511835,0.42116606,0.44998518,0.38476372,0.3536464,0.26753747,0.38224897,0.68307745,0.8638372,0.4057072,0.45255753,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03041,0.41082942,0.8235477,0.51245093,0.71682775,0.39062896,0.43136817,0.66063505,0.42794067,0.39254323,0.28875613,0.5328327,0.81021786,2.017846,0.72623974,0.62474537,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05728,0.53880644,0.90038395,1.7520282,0.6554595,0.58280647,1.8654791,0.8468343,0.71928364,0.7949536,0.6011699,1.4253532,1.0943494,3.8110328,0.66622776,0.65728813,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04143,0.37525082,0.38616726,0.5153445,0.56004703,0.36139327,0.35245168,0.4977588,0.37742704,0.37084705,0.2767963,0.50639844,0.7036305,3.1018386,0.81989455,0.6094488,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03645,0.6437488,0.8252008,2.004872,0.7359974,0.40429735,0.36228272,0.6670975,0.4352402,0.3629231,0.24382171,0.39947748,0.87401277,2.4736075,0.504211,0.9201967,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02817,0.281141,0.45840552,0.67328966,0.94655365,0.5483275,1.7949184,0.6380892,0.94137454,0.9896033,0.58407056,6.4829583,0.77928084,0.47949243,0.51189643,0.93490547,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03604,0.39615354,0.4713573,0.58833385,0.7197121,0.4191151,0.4075503,0.59104717,0.45816058,0.39008301,0.38810584,0.4703031,0.83711696,2.9085636,0.6317191,0.8703877,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01230,0.64384335,0.7522486,1.9833237,0.552776,0.35644248,0.35525188,0.6113126,0.4192376,0.34597194,0.24872531,0.4341735,0.7102037,0.6391425,0.43684536,0.98371494,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04107,0.30518472,0.5112516,0.6678213,0.77808625,0.5239306,4.1603484,0.654478,0.6807055,1.4402446,1.285018,0.4891349,0.8108146,0.8058638,0.5223858,0.92286444,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01573,0.45237398,0.9743306,0.5481045,1.025866,0.37996864,0.4355922,0.68832123,0.44613233,0.37420553,0.26444542,0.52949065,0.7257613,0.8918225,0.49958587,0.74925613,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04305,0.25692022,0.4338402,0.5568754,0.5616186,0.38487545,2.0969799,0.57460505,0.57020366,0.90748674,0.8708209,3.6668706,0.7593868,0.34041736,0.34661588,0.5497726,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02286,0.49237812,0.9177002,0.54874086,0.88153464,0.4087876,0.869641,0.69341135,0.65456945,0.5108978,0.55811036,0.7140593,0.82241493,0.5165618,0.61943305,1.0220339,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04057,0.27216348,0.4964316,0.58718985,0.574257,0.47984597,3.7007816,0.67941934,1.1997778,1.3724846,0.7131309,0.61578864,0.81549376,0.3754868,0.4732721,0.69951814,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04975,0.24670608,0.4552829,0.58383775,0.66916615,0.41951546,2.3039699,0.58009595,0.65704495,0.8524643,0.8843451,0.6467996,0.8226249,0.36497298,0.40973148,0.6131096,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03991,0.5153621,0.6110819,0.44931707,0.47285017,0.26987118,0.40247464,0.575308,0.39806646,0.36589918,0.23298462,0.5195715,0.80217266,1.0222124,0.31700513,0.57415825,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05433,0.29372504,0.5326455,0.7506328,0.91742015,0.5836155,2.308812,0.68855834,4.7090073,0.90921426,0.5614253,0.5458718,0.8552588,0.6601969,0.5086281,0.8529335,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04668,0.32422194,1.1983368,0.60355353,1.2968669,0.44429436,0.4169699,0.8221162,0.40451798,0.35497344,0.2725786,0.39981198,1.5096728,2.0384037,0.6432842,0.73774487,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05478,0.28827465,0.4876167,0.64648193,0.66751707,0.57590055,1.7522665,0.69150543,1.1542236,1.3517463,0.6807566,0.54290617,0.804345,0.3678786,0.47379965,0.64096254,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03550,0.270644,0.4615608,0.5701388,0.6414889,0.4283925,2.4286964,0.5828697,1.0096304,0.972724,0.70378715,0.55350846,0.7844884,0.3861921,0.43049738,0.6690565,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05423,0.36742452,0.89130527,2.259663,0.46418092,0.34283233,0.6436042,0.6299311,0.48338336,0.484181,0.40619335,0.53794104,1.1820474,1.1284138,0.3553293,0.7578971,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02388,0.49064732,0.70076674,0.8088974,1.0910505,0.42839962,0.4266611,0.63582253,0.4617794,0.41454887,0.32881036,0.5616776,0.78549844,1.2907871,0.6022989,0.8647891,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05015,0.25792703,0.4420917,0.6381688,0.72940445,0.4723417,2.5881958,0.60570204,0.6760294,1.3319553,0.9090016,7.3048363,0.7424353,0.38260275,0.39910027,0.72695124,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06009,0.29753295,0.55403715,1.2571576,0.7161254,0.523185,2.6123981,0.704953,0.5811345,0.8924596,0.725909,1.8792692,0.8090692,1.0753121,0.7091594,0.9483066,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04796,0.26506028,0.45705587,0.71158767,0.9251678,0.47658178,2.3472145,0.5895884,1.0137888,0.7338057,0.60115594,4.825364,0.7637811,0.52901536,0.48735812,0.81050766,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03640,0.2857349,0.43276864,0.5107534,0.49552858,0.34212646,0.43052325,0.54061604,0.42356217,0.4066569,0.30238667,0.5497766,0.78986615,1.7894218,0.7156342,0.62297094,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05911,0.25895646,0.45770195,0.54947174,0.48793763,0.44908148,4.1789927,0.6229953,1.1575441,1.1940991,0.8962836,0.5255677,0.8004409,0.30949432,0.3407468,0.5243291,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01368,0.2781167,0.4047508,0.48757592,0.49349102,0.3237985,1.412444,0.46610123,0.8502119,0.57549036,0.5252291,0.5239928,0.69977766,0.8641171,0.5246022,0.739806,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02536,0.37652954,0.47792208,0.75388324,0.7557901,0.46637148,0.42071187,0.6044652,0.47243068,0.39201316,0.40448993,7.869115,0.9665281,4.1724405,1.7422068,0.92213994,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02306,0.50931543,0.7856778,0.7255204,0.91119856,0.3915554,0.41409248,0.60922384,0.44406837,0.3953729,0.39171195,0.45205438,0.7761307,0.61837405,0.4751541,0.8454755,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01606,0.3209338,0.50848186,0.93638587,0.74648166,0.31411076,0.36729804,0.49108824,0.40406314,0.37308973,0.33811748,0.54284316,0.7350305,0.6937708,0.5384541,0.5252674,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03436,0.7868516,1.133251,1.3170202,1.6324143,0.56736624,0.41120842,0.7802148,0.5201697,0.4067863,0.4481875,0.47454116,0.9721841,1.6020495,0.68687814,1.3012307,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00069,0.23009777,0.34343332,0.44659093,0.45189303,0.29935014,0.35036325,0.41343477,0.4169554,0.34943327,0.3649599,0.360675,0.73287827,0.51645386,0.40047002,0.7321365,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00091,0.58520424,0.8831038,0.5809609,1.0776383,0.530362,0.37891957,0.64642495,0.48311678,0.38013145,0.6665771,0.47762844,0.8303558,1.3516932,0.49955264,1.1080202,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01612,0.54270196,0.3760155,0.5131593,0.535698,0.77125216,0.38386327,0.59446514,0.3783641,0.33156613,0.27004033,0.4900874,0.70080405,1.9559848,1.033671,0.8034162,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01932,0.29580814,0.47097197,0.71659094,0.8162638,0.45782325,0.41260892,0.56432456,0.4765113,0.39110073,0.42383504,0.5196459,0.8484326,3.1039276,0.8417687,0.9361659,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03165,0.2772717,0.49176505,0.5690173,0.5613879,0.436695,4.114952,0.6004425,1.0447669,1.1892549,0.9745631,0.7406651,0.80700785,0.37839526,0.4413086,0.66122997,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00701,0.28207865,0.38123786,0.51407236,0.7216285,0.33983564,0.3370043,0.42500487,0.42009187,0.33386627,0.40203834,0.37119544,0.74289554,0.40097952,0.39552185,0.9545983,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01880,0.29962456,0.49032846,0.6231794,0.74080664,0.46386692,2.608683,0.5797844,1.0573524,1.0932394,0.7886758,4.5231113,0.8034751,0.45480478,0.57746553,0.7374092,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04943,0.30414408,0.3969102,0.5337562,0.5844913,0.4393341,0.9661021,0.6189647,0.40722153,0.48660967,0.51928186,0.47931126,0.74775314,1.3247648,0.4593761,0.7793222,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02698,0.41914392,0.5296413,0.81168246,0.7227242,0.4060562,0.41248485,0.57427657,0.468979,0.40540072,0.32410762,0.4616301,0.8442717,2.3918788,0.5736981,1.0016148,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01508,0.7860293,1.1185592,3.5466487,0.8992998,0.46502405,0.4228151,0.6923564,0.45119357,0.38435206,0.38887414,0.5078462,0.9491233,2.418094,0.7911678,0.8096198,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04786,0.26643166,0.48402208,0.7029362,0.8904639,0.5276607,3.2908387,0.6388838,0.8144276,0.9474667,0.7871067,1.4768096,0.79603463,0.48381895,0.48379573,0.93710315,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05120,0.28130376,0.4167366,0.8727422,1.1410444,0.48367852,0.49915612,0.542444,0.715203,0.36953524,0.47154015,0.5279942,0.84270626,4.5912156,0.83409643,1.7437575,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04197,0.26923764,0.3864548,0.8124228,1.2862018,0.45139313,0.41341805,0.4784664,0.48922572,0.3473732,0.5135554,0.49303523,0.7746029,1.6074167,0.6570392,1.2756894,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03992,0.75539,0.8149862,0.5740118,0.7566299,0.36722425,0.3760371,0.63985664,0.42842463,0.3579365,0.37625873,0.40648577,0.8417658,2.1791337,0.4472726,0.72984,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06013,0.25070593,0.46213886,0.49306336,0.4421991,0.42343768,1.0548666,0.6189542,1.1341461,0.50964814,0.33704817,0.43753317,0.8032631,0.2711523,0.28862107,0.6585388,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01390,0.29014325,0.45704776,0.6794824,0.6355036,0.37542722,0.36128443,0.5437794,0.3956351,0.35307705,0.22398047,0.4603966,0.7547296,2.3674316,0.5821998,0.802925,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00154,0.3199991,0.47467613,0.8847895,1.501632,0.5465393,0.37968746,0.5455147,0.8193211,0.4063973,0.5590931,3.289371,0.9224566,2.121802,0.8644179,2.7155366,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04926,0.2794463,0.3445424,0.44279724,0.37565553,0.31956998,0.41048414,0.5188974,0.3406289,0.3581687,0.27213472,0.49782947,0.67011267,1.8215972,0.6941136,0.51197934,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02723,0.46023935,0.556444,1.5091887,0.95274025,0.428843,0.3778482,0.59673816,0.4521123,0.39483002,0.32706878,0.40680736,0.8374316,1.1367292,0.44109392,1.0982993,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04184,0.66388,0.4212782,0.6352846,0.43062517,0.35023367,0.3729694,0.5495524,0.38595226,0.35277674,0.21820824,0.38150474,0.72174144,2.2660527,0.3664624,0.56655496,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05367,0.26931816,0.5195097,0.65890765,0.7360039,0.56851244,2.0149138,0.7087814,0.8847691,1.2842715,0.7215366,1.031268,0.84422994,0.56023467,0.43242055,0.8645018,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01038,0.36736494,0.53388673,0.96960557,1.0905033,0.50257134,0.34121078,0.5634953,0.452662,0.35471135,0.3033591,0.44419375,0.7533475,2.7677562,0.7198617,3.8419113,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03133,0.42882133,0.8197887,0.44856083,0.7108468,0.34884113,0.43344814,0.61901504,0.47171417,0.407335,0.47279477,0.5553226,0.79608625,1.9804542,0.4745454,0.7030212,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02543,0.40401828,0.5588207,1.0084103,0.88551575,0.4699715,0.41770655,0.66578805,0.44522238,0.4140711,0.34436753,10.902824,0.9330605,3.9597478,0.78134334,0.8859472,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02718,0.27208337,0.4648339,0.5997995,0.8208438,0.50574183,0.9775171,0.6441062,2.276321,0.62724626,0.47221154,0.675825,0.78915447,0.4487491,0.49749866,0.8170747,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00464,0.25342405,0.45298302,0.53625214,0.57254714,0.2789025,0.3807568,0.4561297,0.9953424,0.39609432,1.1538017,0.43448663,0.739353,0.26880398,0.34045053,0.46711951,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03926,0.2523852,0.41825452,0.53327656,0.56904364,0.38529393,2.433821,0.54067445,0.76677716,1.1800554,0.7158422,0.65395623,0.74102527,0.3190901,0.35049552,0.5759066,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03847,0.28830603,0.50694877,0.62395364,0.7192613,0.50728595,2.319427,0.655264,0.9758408,1.3969129,0.7607072,1.6506573,0.8253204,0.41366768,0.44369012,0.82710546,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00450,0.2540586,0.36599126,0.5482717,0.9217086,0.4308197,0.36016816,0.43804365,0.5242086,0.3764892,0.6569416,0.41920942,0.7650555,0.63921434,0.60554004,1.8283497,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03360,0.2573164,0.41094032,0.51360226,0.5084899,0.3829838,2.3452342,0.5209322,0.6318425,1.0035646,0.69799787,0.5520911,0.73535997,0.28999016,0.33499265,0.54859143,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05961,0.25532335,0.44897163,0.5366196,0.40700835,0.43381065,4.4030566,0.60520965,1.0816004,0.60606337,0.45146573,0.5376172,0.7626189,0.25752893,0.29640198,0.5531222,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05474,0.27589175,0.48668686,0.6242197,0.6094949,0.5686179,2.8256688,0.7149168,0.756309,1.2921554,0.6364976,1.452321,0.7692116,0.35250616,0.4565794,0.6895717,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06150,0.27735183,0.5397029,0.71841246,0.5246617,0.55117536,2.7620547,0.7416336,0.82329047,1.2142396,0.7269843,0.57083696,0.826008,0.41419676,0.363447,0.6033448,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04140,0.420004,0.4315073,0.5496069,0.72842264,0.9210518,0.40015718,2.588733,0.4186753,0.40680477,0.40725064,0.37167573,0.7597315,0.9897318,1.7263722,0.7228849,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03919,0.31934312,0.4050817,0.60126513,0.5189659,0.35278732,0.35222313,0.526052,0.40572575,0.36176473,0.37442866,0.49539796,0.7207936,1.5657327,0.8441689,0.74881196,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05452,0.2574898,0.45648056,0.51879203,0.4919976,0.42418528,1.5509937,0.6049758,0.66960776,1.1296713,0.512586,0.7162395,0.77099764,0.29681453,0.33514893,0.53111047,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03711,0.9381052,1.0717127,2.1287804,0.81786543,0.46091154,0.3782288,0.72664154,0.45659497,0.38051608,0.32396,0.41474298,1.037986,2.4933178,0.55480516,0.869977,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05151,0.28864866,0.4632215,0.64700705,0.71578383,0.49491748,4.6500783,0.61946017,1.0690533,2.112369,1.6198832,0.64901304,0.77219,0.39485335,0.39052397,0.79519546,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03480,0.2784073,0.4991235,0.60216284,0.6895154,0.46703973,2.5022845,0.62285936,1.3727936,1.1502656,0.5846443,2.2692912,0.8460811,0.43237907,0.48560554,0.7400239,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03130,0.37981474,0.5603595,0.81286466,0.69275707,0.36024505,0.39715466,0.52904266,0.43514755,0.37692577,0.27433693,2.636721,0.79536307,1.4179822,0.47853595,0.7701645,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02725,0.2641801,0.42250437,0.49419516,0.48512876,0.3679557,0.42984208,0.5354044,0.4172013,0.39494458,0.22010812,0.60129666,0.8042116,2.224549,0.6630385,0.65962934,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01959,0.27757034,0.48755956,0.5840688,0.6282371,0.4598981,2.377587,0.6210123,0.8538719,1.0700349,0.78686947,0.8887273,0.80240726,0.39818227,0.500501,1.1123319,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00009,0.25073686,0.4090267,0.5800797,0.64362967,0.38082206,0.35749033,0.47129685,0.43056467,0.3374334,0.4658073,0.38095453,0.79650944,1.2642316,0.47791126,0.99801385,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05541,0.5873689,0.9164082,0.5037064,1.0875344,0.42470056,0.4434233,0.72207826,0.44493353,0.4233816,0.3292435,0.56098986,1.0343915,2.917184,0.6321066,0.7447016,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02120,0.28513333,0.5304508,0.68495595,0.94492793,0.53827965,2.176987,0.64330035,1.6460234,0.9491995,0.76309794,0.8102989,0.86500394,0.5615207,0.70262134,0.9583183,BM-Her2N75-18
