,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell02470,0.2374207045053786,0.5059597779407331,0.43905470582551653,0.44773427243757685,0.22204486912057037,0.47120933557801015,0.1336822401415277,0.339335911130155,0.35017346994417,0.35218795973087275,0.7703577934149971,0.8758584920424777,0.8395550147487114,0.4926911841941513,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01715,0.2405372212339474,0.574808031955219,0.4930726550516474,0.4776030021817328,1.115903511546236,0.5457983159604006,0.8432114292290228,0.41204705202286895,0.46623713706327014,0.30478722472348074,0.7423093163904203,0.3442281931722125,0.3365789092524301,0.4840187709856951,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00949,0.22913463420818786,0.5630324876594615,0.4822046540686869,0.4750803892981775,0.23398839177755856,0.4562448159827317,0.13331766377268392,0.3648427254205709,0.3227238358043213,0.3390008941854718,0.8167882655129857,1.0352896745299738,0.48914759560547216,0.5921780494227371,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05293,0.267177696176452,0.7003308729968618,0.8001168600634855,0.5873702393452025,1.1401003778925092,0.5641062790994715,1.6147376828672657,0.4959045320898036,1.3422116984822945,1.644488161645093,0.8420850133207117,0.5573367044095615,0.42041425439737956,0.485843559582044,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00161,0.2211930675967519,0.44877173723070146,0.4582471123648467,0.4252342169650204,0.2127489086874891,0.4029416686214897,0.0967682044751571,0.3752591775463095,0.324651653375972,0.3128186831945189,0.7794732262391874,0.8083097518838745,0.4917848496215244,0.8940289013086514,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05251,0.25324144768001755,0.6052810390969973,0.5675011493144565,0.6582726935680557,1.7876440374739637,0.5925657247413739,2.1235755310510283,0.5807932109053466,1.4034157598077177,0.39557384850760163,0.8470391332140332,0.46811758322438324,0.4395403550145847,0.5550379293452011,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01342,0.255417295487974,0.5591980539393654,0.5656169810142865,0.6933645448148887,1.2761429519132603,0.5754679135347656,1.2941723986671931,1.234947121205667,0.704403102325737,0.3612164699397262,0.8033604503114886,0.5445727704078799,0.5666745165047895,0.6226762114900068,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01953,0.3657448016895469,0.7272731908202996,0.6733542313255674,0.3774684036865418,0.227644017140762,0.45037417256664836,0.12413753855214442,0.36729998359586796,0.3595139682159592,0.3881050597786216,0.8393487952860992,0.6412509881735076,0.6445587041537675,0.6234340697138454,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00470,0.26963405760488457,0.8888987336701992,0.417098167796424,0.3022687755491955,0.22680678354037695,0.3859477974555577,0.10329840055631115,0.3507730553083828,0.31726028669983997,0.32007814027426673,0.8218673018662299,0.3483081560769103,0.301806617330226,0.5127101645755685,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04784,0.25570825842745043,0.6207439176320639,0.6166561249535792,0.7029856510737966,1.1409258524699009,0.6175248633192704,1.512322872455563,0.8765121489938528,0.9857377369499027,0.4577664107256656,0.8658217117594622,0.6120206530183847,0.5434086595498246,0.8410013031349067,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01863,0.3144770201624234,0.6077741380226619,0.5430021276816958,0.4297917243101705,0.7412202265116951,0.47157868212464127,0.3965293090313548,0.3464530506609589,0.5447194025788545,0.3207276688874878,0.7863685074292651,0.9742546305398151,0.4434710058143112,0.4298129843826211,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02920,1.0829068768774184,1.460451170978024,1.722478002107721,0.40552090891501585,0.24102686570845325,0.42145250024923386,0.1177577459134713,0.3720087516594032,0.3114853926308713,0.32271998954809944,0.8490229414731123,1.2639525439717465,0.4019506305333838,0.573967956942246,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01641,0.32636126433417245,0.4998367839384729,0.4172340897740566,0.3896921539584048,0.23465826459231498,0.43088885022653556,0.12186397495768618,0.37316246679591575,0.3557162415510311,0.3687112894803416,0.7668645422507092,0.6952574347777606,0.47318072512255455,0.7012279165084342,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00932,0.34867319438489036,0.5584623218681354,0.7316384958040583,0.6845167742400738,0.25559168567053686,0.42882164631584707,0.18063874409434644,0.8278741589570151,0.358525681555057,0.39179639657733795,0.8647809771893046,0.8906969597366671,0.6657001108515151,1.9511694755236892,BM-Her2N75-15
