,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-62_scene08_cell1256,3264.3367,345.0095,1647.1348,1143.7831,89.43119,235.1456,426.76367,1066.1125,271.0878,471.01318,170.00798,38.4933,49.30003,189.0819,89.97543,2792.3315,165.84645,2873.5654,3977.791,3496.3105,609.12836,1861.5275,1532.2942,808.5628,138.34637,JE-TMA-62
JE-TMA-62_scene08_cell1159,3860.7207,189.1933,1545.3729,1147.2853,72.49007,178.33626,398.84024,1049.8774,221.97052,274.10452,141.7157,73.762856,53.733532,148.14545,80.72511,1427.1691,124.36032,1848.4583,2514.5708,1550.0183,1278.1049,471.43744,1559.5205,373.5487,65.009056,JE-TMA-62
JE-TMA-62_scene08_cell469,3864.3718,162.09573,1538.5942,1092.9976,28.105558,148.36938,368.57617,1057.67,92.65394,219.09412,164.46863,49.33126,37.35446,147.48636,80.63861,1603.2509,132.17561,1932.085,5084.2534,2692.964,1039.236,1986.307,1568.8263,1765.8921,201.0847,JE-TMA-62
JE-TMA-62_scene08_cell1510,1502.6566,262.2109,1570.1337,1131.5162,41.318195,128.07117,353.48914,1031.1406,256.66043,355.9422,151.74284,194.57681,36.449284,95.74357,80.589775,2073.99,133.23724,2909.3003,1720.7482,2189.3682,1340.0916,563.5902,2004.5968,561.6049,82.590576,JE-TMA-62
JE-TMA-62_scene08_cell4330,2625.4263,374.48447,1694.3776,1178.4652,38.349857,197.03404,418.47147,1060.1875,109.91768,424.5319,166.7323,61.68675,50.53861,24.55327,82.70029,1999.439,118.713425,1880.4781,6315.087,3973.5583,560.33746,1864.6699,1891.702,1783.8373,104.11198,JE-TMA-62
JE-TMA-62_scene08_cell4874,1299.1436,63.074318,1585.6606,1085.2739,62.177364,157.2896,338.511,1045.1027,80.37973,230.23538,154.4956,215.38031,37.007137,76.774704,80.69848,1240.6588,113.79528,1249.9382,1708.5444,4010.831,404.99203,4173.602,1957.911,237.71109,2582.977,JE-TMA-62
JE-TMA-62_scene08_cell2525,1783.0874,207.75055,1585.0637,1110.3369,21.839087,116.468475,346.69476,1035.8761,221.69427,258.35913,133.57697,65.810356,36.824684,31.635635,80.67487,1864.9897,111.22565,2608.1514,1430.0005,2745.8748,834.3677,535.9897,1882.7812,281.16232,75.698296,JE-TMA-62
JE-TMA-62_scene08_cell3566,708.21326,243.11955,1819.718,1162.5446,47.035934,145.1172,420.08795,1047.5,202.62009,451.1004,144.22223,40.230553,42.859455,150.40791,82.17277,451.43756,143.19144,384.30157,1136.4011,5498.2603,353.41785,1883.6812,2029.9552,1686.3896,139.76256,JE-TMA-62
JE-TMA-62_scene08_cell3851,790.9187,140.85698,1622.1969,1077.126,33.730076,138.67026,351.59644,1049.5897,209.3611,299.00153,103.014084,241.75087,70.954346,22.088257,93.52562,4878.91,228.30365,4356.393,2537.197,9292.53,305.17242,13785.609,1495.8319,475.4145,104.528175,JE-TMA-62
JE-TMA-62_scene08_cell1270,3298.0679,210.49536,1575.5146,1110.1042,66.80505,185.36435,371.89645,1055.8312,128.48943,353.1132,124.3179,118.109474,38.64151,74.375404,81.84846,2619.7605,121.498024,2392.9106,4376.246,2745.2932,1161.3818,2770.3252,1802.2859,470.1893,67.1628,JE-TMA-62
