,CD44_Ring,CD45_Ring,CD4_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene049_cell03819,0.13535778,0.26653075,-0.070977986,0.472574,-0.14795342,-1.0938815,-0.03953977,-0.3646634,-0.29513314,-0.21939962,-0.42409086,0.03756819,3.0428808,0.065138415,0.16622594,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01716,-0.33274406,-0.19288902,-0.26553553,-0.11891532,-0.25902557,-1.0942703,-0.2652996,-0.35032925,-0.33149418,0.20334183,-0.48006934,-0.11859252,-0.48262718,-0.26799414,0.16749957,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03731,-0.31574896,-0.1501456,-0.3625261,-0.32234123,-0.25582704,0.45312992,-0.14167215,0.55742043,0.0503045,-0.15151145,-0.15939955,-0.086238526,-0.62335664,-0.21823646,-0.20467064,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02174,-0.31101435,-0.10119955,-0.25956368,-0.19341826,-0.17553088,-0.17454226,-0.08695932,0.45705917,-0.04364786,-0.19614898,2.6956394,0.0024214163,-0.5655729,-0.13190387,-0.025428088,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04409,-0.3185157,-0.13770585,-0.21914423,-0.058377147,-0.20818305,0.5506535,-0.14858516,-0.110110596,0.39675412,0.15594397,1.6081454,-0.0705026,-0.53766006,-0.22150375,-0.11127952,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01847,-0.31332913,-0.11312635,-0.21367794,0.01714939,-0.1781795,-0.26555488,-0.14909436,1.3732401,0.25873443,-0.07059576,1.1217247,-0.04742994,-0.4560681,-0.04839222,0.0073077963,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00232,-0.30184975,-0.048023332,-0.18522811,0.10029739,-0.14027193,0.15118138,-0.10496612,1.2139372,0.26499543,-0.048370022,-0.11422054,-0.006950699,-0.38343072,-0.052208647,0.25639006,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01543,-0.29623312,0.13703312,0.20596534,0.597965,-0.13009694,-1.0863578,-0.18112965,-0.3072246,-0.3148662,-0.09578546,-0.43353862,0.10924146,0.23529334,0.05041887,1.0199836,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00827,-0.3321778,-0.13829346,-0.28235388,-0.16346687,-0.23526046,0.21217613,-0.1478907,-0.04859378,-0.049766693,-0.19112565,-0.38829437,-0.0614995,-0.59752,-0.20910354,-0.20288035,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02805,0.20738511,-0.055438507,0.21261543,-0.056056023,-0.20570242,-1.0785682,-0.19118448,-0.3477942,-0.30912265,-0.12893139,-0.41993114,-0.01083716,0.9268475,0.59478563,0.26248655,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04695,-0.3010866,-0.110505894,-0.10198891,0.17148226,-0.1503855,2.5608392,-0.10699202,1.9070057,0.6650261,0.1666945,-0.21995644,-0.04329606,-0.38501126,-0.08875553,0.15178606,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01418,-0.34760723,-0.17666908,-0.48045182,-0.5892436,-0.42483363,-1.099274,-0.29416344,-0.44698045,-0.34894097,-0.41044942,-0.4222271,-0.20954648,-0.7725054,-0.2428113,-0.56483203,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05018,-0.3654326,-0.15214692,-0.27029097,-0.33892804,-0.45105293,-0.28921887,-0.27510577,-0.31812713,-0.32688043,-0.30191106,-0.4090414,-0.18940881,-0.65364605,-0.29790846,-0.5830529,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03837,-0.28862914,-0.19729848,-0.30245465,-0.17117155,-0.18003675,-0.7346532,-0.094800845,-0.42429274,-0.29204297,-0.2723661,3.573603,-0.07667693,1.412035,-0.04355316,-0.20678917,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01758,-0.3560395,-0.24279363,-0.40122488,-0.25577903,-0.30274314,-1.101019,-0.28774902,-0.39787075,-0.33526385,0.0490313,-0.4908138,-0.121029876,-0.57062113,-0.3058957,-0.07678661,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01789,-0.32021067,-0.10317318,-0.23254758,-0.03967601,-0.18021262,0.44965616,-0.14326347,1.849655,0.25365528,0.033799987,-0.30488732,-0.046823584,-0.47452304,-0.0770797,-0.07056603,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00440,-0.31699833,-0.08766799,-0.23523039,-0.03646803,-0.17073488,0.44237033,-0.15615036,0.92533714,0.08688345,-0.06452837,-0.37033936,-0.05042758,-0.49289843,-0.13733564,-0.06741521,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00514,-0.28334764,-0.112435415,-0.22727758,-0.015053927,-0.21700433,-1.0899003,-0.13122626,-0.37368035,-0.29474592,-0.31373456,-0.37475598,-0.02923926,1.5401928,0.006003036,0.07339826,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03008,-0.30475047,-0.07977621,-0.17903191,0.06107235,-0.13884658,1.2909627,-0.0951782,0.060975533,0.43258855,0.20377843,-0.14105038,-0.03323611,-0.4618853,-0.115961954,0.020232407,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04202,-0.26646304,-0.17321028,-0.16680145,0.14704084,-0.11216315,-1.0432781,-0.096303776,-0.38113362,-0.35030144,-0.22421743,-0.37323397,-0.042208754,1.7397714,0.13427366,0.29551193,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00361,-0.2839192,-0.0361843,-0.15449095,0.12421447,-0.008887136,1.556087,-0.014842524,0.8820469,0.35060915,0.024145048,-0.35689452,-0.034590267,-0.40336385,-0.04698895,0.18923864,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04304,-0.30385667,-0.11703299,-0.20884627,-0.11829615,-0.13641605,4.2844386,-0.08256461,0.0064127864,0.65090173,0.53605866,-0.3548511,-0.043719552,-0.53340006,-0.22943841,-0.085654765,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00821,-0.1385621,-0.1353737,0.31512076,0.30302727,-0.2602318,-1.1070132,-0.25374278,-0.38720128,-0.33072603,-0.11072522,-0.46707606,-0.13160667,-0.34216958,-0.1784902,0.1261299,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05336,-0.3155298,-0.14890821,-0.19666934,-0.004092633,-0.13162613,1.361412,-0.08516671,0.14254259,0.5062985,0.102414526,0.9793634,-0.083636485,-0.48865834,-0.19063814,-0.036866933,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01176,-0.29481137,-0.11410774,-0.16599756,-0.07571018,-0.1358617,1.3428574,-0.093327895,0.5119507,0.37377593,0.0092533035,-0.16800354,-0.04857006,-0.5156256,0.03074379,-0.0075041964,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00823,-0.22485344,-0.08798377,0.20683068,0.08214307,-0.18489438,-1.1077292,-0.17828228,-0.35236627,-0.30417797,-0.1132037,-0.45268816,-0.030779324,-0.041825816,-0.06472652,0.3244283,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05740,-0.32636613,-0.1329151,-0.2690935,-0.12674427,-0.17743036,-0.13409539,-0.111974314,-0.22136928,0.020470703,-0.13790728,0.08706685,-0.00030925125,-0.5117412,-0.20215847,0.20463046,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05203,0.2102649,-0.038285542,0.34400386,0.58365226,-0.21368062,-1.0273093,-0.16010918,-0.36976695,-0.30679902,-0.17947926,2.3645444,-0.05458399,1.3387063,-0.07396053,0.08801779,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02392,-0.27792937,-0.1267709,-0.049576823,-0.020194588,-0.27228323,-1.0880051,-0.18124904,-0.39853674,-0.30962178,-0.37280506,-0.4574832,-0.047818504,1.6296132,-0.15277146,0.2677041,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05077,-0.33219224,-0.15521105,-0.24082851,-0.08351922,-0.15121254,1.6463141,-0.11581816,0.29495278,0.5927368,-0.08401861,-0.3307527,-0.035861813,-0.54972064,-0.22787882,-0.22282216,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05105,-0.18831612,0.2517506,-0.31068772,0.58431697,-0.19873172,-1.0672141,-0.026232675,-0.4311572,-0.3075095,-0.32280073,-0.3532819,0.05478362,3.3891695,0.10983427,-0.13223061,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01124,-0.14414944,0.20195915,0.25511092,1.2552553,-0.12565038,-0.7906099,-0.18381812,0.040335815,-0.28368112,-0.030251402,-0.37633237,0.04906521,0.13642068,0.13440998,1.82451,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02890,-0.30116054,-0.062250722,-0.22844547,-0.06411898,-0.15598166,0.6498652,-0.08883299,0.080758974,0.60602564,0.42786977,-0.25850245,-0.011114202,-0.47255325,-0.1173483,0.078828484,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01607,-0.326277,-0.25333238,-0.38442788,-0.3006096,-0.33174524,-0.66807437,-0.2623174,-0.43023697,-0.1930967,-0.24196284,-0.35610273,-0.19299969,-0.37076372,-0.12829287,-0.17173514,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05112,-0.30746153,-0.079000995,-0.13881922,0.14516675,-0.11784538,2.4252095,-0.08454026,0.04514728,0.48128387,0.18577515,-0.3445255,-0.024496756,-0.41162297,-0.14556037,0.054223567,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01128,-0.3030672,-0.19750611,-0.13839221,0.1848734,-0.15331095,-1.0881132,-0.23160534,-0.36447045,-0.32277277,-0.059333224,-0.44092846,-0.002579771,0.35369283,2.251382,0.57972795,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05309,-0.21817021,-0.033714104,-0.15412557,0.068014026,-0.07355621,1.7116795,0.020667717,-0.12082334,0.5156823,-0.013796528,0.31494638,0.0060927644,-0.076816306,-0.07255702,0.014182537,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00685,-0.30833742,-0.1709465,-0.2832659,-0.11494607,-0.26235223,-1.122365,-0.2247609,-0.38172752,-0.30143347,-0.14554052,-0.45891875,-0.069440864,0.13972016,-0.13751881,0.14613673,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05864,-0.33968934,-0.15362822,-0.13152415,-0.18793172,-0.3980933,-0.9636722,-0.21936716,-0.39777216,-0.31721836,-0.2927479,-0.3673702,-0.17114994,-0.71039027,-0.36039752,-0.5559197,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00646,-0.28365052,-0.008067239,0.06862825,-0.1854397,-0.27876428,-1.1073096,-0.17228736,-0.38718802,-0.2943854,-0.20369868,-0.36030698,-0.06937381,1.0164281,-0.13439362,0.1859068,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03648,-0.32493427,-0.15396245,-0.2930568,-0.22643262,-0.24501103,1.724396,-0.17896046,-0.20357604,0.5314868,0.1313514,-0.1356955,-0.0839174,-0.5702823,-0.26063478,-0.19810608,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03178,-0.25905535,-0.1437516,-0.25529826,-0.118822455,-0.27341658,-1.0717952,-0.21093978,-0.38986725,-0.32807285,-0.311199,-0.32877854,-0.06771823,2.8485126,0.022278262,-0.078504175,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03877,-0.2836569,-0.094344065,-0.17291433,0.0053745518,-0.15842253,2.1063817,-0.0808806,-0.021486657,0.7433868,0.13616888,2.2555025,-0.0030426607,-0.39397198,-0.10063355,-0.016293915,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03908,-0.2798435,-0.077888116,-0.18930703,0.07468426,-0.15849301,1.8858294,-0.10592903,0.35346118,0.53140026,0.19910018,-0.20312391,-0.008816324,-0.36361927,-0.087630674,0.1720098,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04868,-0.2821728,-0.08374195,-0.087147,0.27939665,-0.14364278,1.399683,-0.10947175,0.15795343,0.34089944,0.090496935,-0.41391674,-0.04223331,-0.39252514,-0.117535874,0.08503392,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04604,-0.0946446,-0.07224159,0.31259793,-0.36975774,-0.34916008,-1.0318093,-0.23468216,-0.39071143,-0.36430654,-0.314596,-0.3247538,-0.1960915,-0.48733988,-0.4122139,0.07020572,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06145,-0.21202056,-0.04266553,-0.026822628,0.064653635,-0.081126116,-1.0533273,0.03486775,-0.35326108,-0.26284108,-0.22749995,-0.31854728,0.05792407,2.839378,0.64791566,0.2550151,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03247,-0.21902005,0.06281568,-0.09963292,0.2934029,-0.29313743,-1.1170323,-0.15631367,-0.41628328,-0.33978802,-0.39206046,-0.3443472,0.040027894,3.4064848,0.11464639,-0.06925145,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00047,-0.3569482,-0.24333583,-0.41446227,-0.2656437,-0.33899435,-1.1158078,-0.30392045,-0.3901305,-0.3375207,-0.17506827,-0.48731783,-0.12564942,-0.47886363,-0.23653738,0.04106304,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01950,-0.060493905,0.27350277,-0.29194587,0.13838989,-0.24199104,-1.0384611,-0.072677985,-0.38112786,-0.316441,-0.29696977,-0.42955464,-0.11347874,0.68209416,0.120550945,0.077573925,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01899,0.04370628,0.33027917,2.0421102,0.09473026,-0.078204416,-1.0632772,-0.03183253,-0.32582825,-0.32803455,0.07114575,-0.4220893,-0.018543564,1.2202792,0.020030154,0.35520098,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05136,-0.320157,-0.1341526,-0.190409,-0.061146617,-0.16057575,2.7670298,-0.10194881,-0.088758186,0.27755263,0.38014582,-0.3557265,-0.083319746,-0.5476458,-0.24739523,-0.07488915,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05844,-0.311755,-0.11016776,-0.19509172,-0.038733065,-0.10939749,1.3060763,-0.06320454,1.9748994,0.3518699,0.15953426,-0.17861746,-0.038736843,-0.50463873,0.025542988,0.06870237,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06073,-0.21584837,-0.044709552,0.43734068,1.3655057,-0.15948915,-0.8777568,-0.14625372,-0.31021246,-0.26032957,-0.26890713,-0.28377184,0.073787905,1.3719034,-0.011913047,0.3593485,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02992,0.20113938,0.01397128,0.8455264,0.87736833,-0.20024413,-1.0700572,-0.14891733,-0.3556652,-0.3222114,-0.26321223,-0.3277131,-0.03325381,0.7798689,-0.042942688,0.15169528,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01290,-0.24230503,-0.1585299,-0.29212093,-0.41247547,-0.36508644,-1.0959814,-0.27572882,-0.42525408,-0.35443276,-0.32308125,-0.4818059,-0.18722126,0.09048785,-0.039542302,-0.16209355,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02047,1.3654878,-0.12256287,0.051645454,-0.10324246,-0.30193716,-1.087927,-0.260603,-0.4128594,-0.34609857,-0.2797537,-0.42023295,-0.11871495,0.5709532,-0.06965755,-0.14612219,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05417,-0.3085294,-0.17551877,-0.27537066,-0.20975828,-0.23864844,1.8168335,-0.16782011,-0.28991774,1.0644219,0.06440357,-0.2979348,-0.043524228,-0.5399238,-0.26122016,0.008646457,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04021,-0.31915057,-0.14878766,-0.27820635,-0.19284421,-0.2348898,1.8669474,-0.1373346,0.035020452,0.40851912,0.025271337,-0.33379743,-0.07833316,-0.55466586,-0.25095466,-0.15482125,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05287,-0.3309952,-0.1383367,-0.2501663,-0.12831956,-0.14990324,0.84238034,-0.101936474,-0.0069646416,0.4867024,0.39980033,-0.055684965,-0.06597432,-0.5195818,-0.22920318,-0.10033938,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01575,-0.28169638,-0.09796442,0.023473619,0.19533008,-0.14319661,-0.28401706,-0.12301923,-0.13049407,-0.0325937,0.11366973,0.56373984,0.014749207,-0.17233907,0.052849486,0.3736399,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00087,-0.300743,-0.18688501,-0.25203866,0.035247147,-0.21208522,-1.0910095,-0.25779706,-0.3266711,-0.30149218,-0.009794255,-0.4279388,-0.067853235,-0.0005782697,-0.042987213,0.6512094,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01536,-0.07695069,-0.042590845,-0.33868775,0.011351288,-0.27983472,-1.074447,-0.11145295,-0.44777566,-0.3528223,-0.38738385,-0.38886595,-0.1507186,1.6251984,0.0828677,-0.07512602,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00295,-0.3248581,-0.13851447,-0.24764109,-0.0147993555,-0.23936868,-1.1080678,-0.24279837,-0.3440266,-0.31917554,-0.12843712,-0.46012276,-0.071177565,-0.23110066,-0.16200425,0.8860478,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05313,-0.33001068,-0.17310424,-0.23906624,-0.067218244,-0.20393956,1.7795835,-0.13513692,0.21174102,0.45620522,0.009689848,0.3385168,-0.07835903,-0.4748504,-0.22969459,-0.092359394,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03538,0.07334725,0.28235,0.08214128,0.22467363,-0.1748431,-1.1067764,-0.071892574,-0.34599862,-0.31296837,-0.22093762,-0.41309145,0.08211336,1.4803684,-0.062189028,0.46339878,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00924,-0.08499106,-0.1466733,0.30853623,-0.4527713,-0.37418768,-1.1359159,-0.25511208,-0.4241215,-0.3237139,-0.13196294,-0.4032866,-0.14158884,-0.37093282,-0.27959752,-0.217491,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03541,-0.30090585,-0.1651165,-0.17251545,0.027553977,-0.12925342,1.7834585,-0.06746562,0.17490076,0.6437208,0.10278062,-0.3296472,-0.1011798,-0.4958119,-0.15907057,0.013926416,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04226,-0.31434402,-0.102356896,-0.22240204,-0.105065525,-0.18738669,1.5262332,-0.105806485,2.7537,0.53675336,0.18601839,-0.006143134,-0.029403768,-0.5190178,-0.19347225,-0.12771073,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04501,-0.19614483,-0.12743588,-0.4441331,-0.13244349,-0.3142105,-1.0783917,-0.15187134,-0.4667942,-0.36263266,-0.4092717,-0.37115696,-0.19369957,0.20006032,-0.20533876,-0.24846491,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03030,-0.31486255,-0.14056785,-0.23391986,-0.037457287,-0.1809895,0.6007989,-0.15282233,-0.073282495,0.17096314,0.018671196,1.1436486,-0.07795491,-0.49308634,-0.17419867,-0.005577357,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03320,-0.31500372,-0.12306519,-0.19793779,0.060474634,-0.17680368,1.6938322,-0.16355063,0.29533795,0.45619413,0.06003974,0.9623017,-0.05424007,-0.4323493,-0.12397744,0.07259175,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01279,-0.13445698,0.020513427,0.56598276,-0.2960743,-0.28817147,-1.0813969,-0.15710123,-0.435365,-0.3456472,-0.31721047,-0.37850603,-0.1113207,-0.078343794,-0.13149054,-0.067392975,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03778,-0.2984128,-0.098131105,-0.20390236,0.032542765,-0.13034979,1.0386114,-0.08742316,1.0002648,0.60930187,0.29125062,-0.16526692,-0.025684379,-0.4609163,-0.1674711,0.030886618,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02526,-0.30804926,-0.09606911,-0.14541376,0.27978015,-0.108402155,-0.10464593,-0.11069937,1.252803,-0.14422384,-0.04038777,-0.28239635,0.0029195324,-0.32771337,0.018668784,0.06410888,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03295,-0.5854131,-0.59360397,-0.8334295,-0.7413125,-0.6314875,-1.4714117,-0.7269635,0.19360773,-0.6926864,-0.59164,-0.23397742,-0.84481865,-0.8996499,-0.61802703,-0.10053417,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05253,-0.30562901,-0.1658297,-0.23060226,-0.018722055,-0.21427196,-1.0355757,-0.18096061,-0.3530293,-0.28073674,-0.18904184,-0.29887626,-0.06808778,1.9555023,0.289159,0.28327248,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04491,-0.31653365,-0.19263767,-0.332547,-0.24874097,-0.24495944,-1.032782,-0.1919495,-0.39777842,-0.30559468,-0.07410767,-0.38237697,-0.09756448,3.1608946,0.13882108,-0.098941356,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02442,-0.069714926,0.018902909,-0.25145698,0.13680851,-0.20066348,-1.0483428,-0.088687375,-0.34857133,-0.28532517,-0.21940859,-0.27576813,0.09358535,1.0861081,0.30510443,0.2068924,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02002,-0.33164984,-0.19811304,-0.2836656,0.006353081,-0.19419661,-1.079593,-0.27758697,-0.23788013,-0.30949742,1.1921316,-0.46804756,-0.083420835,-0.5203946,-0.22918911,0.11973092,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02254,-0.14871319,0.0131602995,-0.3509036,-0.14722425,-0.32993087,-1.0521762,-0.17846955,-0.394733,-0.31302285,-0.30794165,-0.42079622,-0.13968304,-0.43463203,-0.25938693,-0.17769143,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00761,-0.12226351,-0.11629398,0.44505602,0.8510448,-0.2548258,-1.1166856,-0.23335527,-0.39427575,-0.33288354,-0.26091936,-0.45596495,-0.10748764,-0.17208718,-0.16230167,0.12859395,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00893,-0.14649199,0.21935262,1.0845301,0.1288622,-0.1536701,-1.1027086,-0.09787692,-0.372643,-0.3159761,-0.1344439,-0.44763246,0.07615898,0.19018145,-0.05611603,0.1538432,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04384,-0.30820093,-0.15314905,-0.36535943,-0.2692114,-0.30909613,-0.7282983,-0.26115465,0.4422206,-0.3391032,0.07619164,-0.40052393,-0.13452616,1.0031781,0.06182678,-0.2420893,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02839,-0.20473172,-0.013064016,0.2293188,0.44430602,-0.23317978,-1.0953484,-0.1899019,-0.28978607,-0.30815026,-0.07309433,-0.4271414,-0.024855696,2.5190897,-0.032294378,0.41455004,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00585,-0.23183714,-0.16259499,-0.2660364,-0.11388755,-0.21925879,-1.0981923,-0.17286439,-0.35306957,-0.29460993,-0.14903794,-0.37729302,-0.05563774,1.4985723,0.012512102,0.21342608,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04159,0.19089065,0.1828319,1.9462047,-0.21472555,-0.27720708,-1.0594476,-0.10030605,-0.38282877,-0.32438523,-0.33062544,-0.3241956,-0.03467896,1.1326771,-0.09559624,0.054203898,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00942,-0.039513845,0.4838041,0.65004176,0.19876033,-0.24039122,-1.1049362,-0.004751637,-0.378397,-0.33725974,-0.3628119,-0.42413157,0.11070553,0.76324743,-0.111411974,0.12381044,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05915,-0.16102682,-0.038888503,0.27215713,0.7528186,-0.36687356,-1.0468266,-0.2145635,-0.3712892,-0.2968925,-0.28666398,-0.3288339,-0.121282004,-0.3181557,-0.30122554,-0.46943927,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01735,-0.31656536,-0.12831308,-0.24523115,-0.049859703,-0.21283785,0.7879835,-0.1647212,0.34293047,0.3535677,0.013605337,-0.3234385,-0.073169075,-0.49050245,-0.08382456,-0.003020556,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03697,-0.33590218,-0.14738326,-0.28977525,-0.16114211,-0.2218802,0.5542634,-0.15601535,-0.20352425,0.24116835,0.016154569,0.13665392,-0.079348765,-0.5811964,-0.24642126,-0.2221891,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00787,-0.22770382,-0.17152388,0.5483721,1.7008636,-0.020233,-1.0929886,-0.25537273,0.19080465,-0.33290192,-0.010799904,-0.42101774,0.10237602,1.8192503,0.63564736,2.9467504,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02297,-0.31760433,-0.12641944,-0.25512022,-0.08438277,-0.19812787,0.6166523,-0.16834052,1.5147854,0.5253357,0.22562103,0.37506577,-0.048355363,-0.4795178,-0.07032029,0.027835457,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02233,-0.32345864,-0.11758967,-0.27284962,-0.06273073,-0.18919799,-0.21990414,-0.1512285,2.9540544,0.017379904,-0.035915274,0.44524297,-0.05471822,-0.483001,-0.0161054,-0.060015112,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03982,-0.23949705,0.027897548,0.37240583,-0.40544334,-0.34919775,-1.0746692,-0.16527267,-0.40525472,-0.3158699,-0.36440358,-0.09613947,0.18214205,0.40158063,0.018858267,-0.17738977,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04073,0.09873108,-0.061710645,0.5480512,0.037014544,0.3100076,-1.103211,1.2265877,-0.39366502,-0.31794125,-0.27772498,-0.471873,-0.041837774,1.1741266,0.46107537,0.30814287,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05381,-0.30615357,-0.11558466,-0.23264265,-0.067184925,-0.12020745,-0.059122764,-0.08186974,-0.1367357,0.31322,-0.07214942,-0.24387465,-0.013550483,-0.4525408,-0.15257053,0.13310263,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02764,-0.23672892,-0.018921781,0.19169968,0.040359974,-0.19498107,-1.0538378,-0.13624747,-0.33747703,-0.2929856,-0.2336082,9.127255,0.039281107,0.54420334,-0.0029635888,2.654136,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03170,-0.3075489,-0.08631389,-0.23577774,-0.12334871,-0.1755724,3.012013,-0.062893406,0.40389863,0.5734765,0.068153,-0.24237184,-0.016732953,-0.51485866,-0.13963719,-0.09118065,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05216,-0.013501783,-0.13996528,-0.0027743604,1.2780924,-0.28860867,-1.0619822,-0.19138636,-0.44581226,-0.33428767,-0.38555384,-0.33511212,-0.15697739,-0.3530596,-0.23659606,-0.27089527,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03586,0.32283565,0.030720782,1.0959091,-0.08661109,-0.17883271,-1.091576,-0.09752078,-0.4019294,-0.33030587,-0.36244178,-0.44057405,0.077537276,3.1131794,-0.014448808,-0.046066016,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00194,-0.13802479,-0.010251809,-0.1723004,0.11665869,-0.22189328,-1.1106061,-0.21425475,-0.3535037,-0.32042542,-0.19828238,-0.444468,-0.033640765,-0.022097096,-0.035494253,0.46548757,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02422,-0.3017016,-0.17362218,-0.2926026,-0.11147791,-0.21995619,-1.0964901,-0.17926927,-0.34588963,-0.3143469,-0.057539422,-0.46599752,-0.026016258,0.6792689,-0.17212133,0.16601482,BM-Her2N75-18
BM-Her2N75-18_scene049_cell01725,0.029710153,0.1319911,-0.06842542,0.12989908,-0.27725434,-1.1130925,-0.17045261,-0.40807423,-0.34483954,-0.33117324,-0.42894807,-0.07909497,0.7193404,0.27072632,-0.024156066,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03387,-0.29430202,-0.16746257,-0.27425617,-0.13029498,-0.13906759,-0.11988541,-0.06865694,0.8036031,-0.024028158,-0.24356522,4.1635475,-0.09547552,-0.55299735,-0.19413103,-0.14404711,BM-Her2N75-18
