,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-62_scene05_cell1281,0.45443186,1.5568478,1.0569726,1.1271863,1.200861,1.483141,0.889103,0.9628568,1.5940728,2.40762,1.4643378,9.601808,0.36737803,0.90344006,0.007270292,2.7473562,1.1890832,1.4487542,5.064521,21.481533,2.2006614,2.0728142,10.939166,1.2415084,JE-TMA-62
JE-TMA-62_scene05_cell1770,0.47873557,1.3803107,1.0646287,1.139049,1.322434,1.282282,0.8832151,1.136919,1.6458404,2.1850073,1.421539,3.619939,0.8187091,0.94984114,0.07459399,3.3732955,1.3439534,1.6549602,4.1395063,6.2613425,7.8983355,1.6768597,6.6676226,1.2042698,JE-TMA-62
JE-TMA-62_scene05_cell2223,0.451449,1.5244043,1.037323,1.0955484,2.3875918,1.5998619,0.8711922,1.0803616,2.769204,2.472948,1.4970278,18.667435,1.8484948,0.9473055,0.06371792,4.32621,1.3624474,1.6783707,4.5736117,8.707583,8.429864,1.9139762,8.271658,1.1513728,JE-TMA-62
JE-TMA-62_scene05_cell1243,0.46080092,1.030557,0.9854289,0.9760456,0.68818134,1.0232606,0.76941884,0.78145903,1.1318789,1.5893906,0.76817167,153.37587,40.613777,1.006598,3.3222797,3.8934357,1.9220692,0.63514304,3.107249,4.1363096,9.548067,1.0753949,0.93920434,1.1921172,JE-TMA-62
JE-TMA-62_scene05_cell4156,0.5257821,1.535354,1.0727416,1.1361958,1.7035764,1.6939763,0.9538041,1.1955221,2.772414,2.2879863,1.7017486,0.60280234,2.938476,1.0149245,0.0075977743,1.9370297,1.617275,1.4388026,4.5669065,6.2900157,2.9490705,1.3353027,7.5775385,1.1899775,JE-TMA-62
JE-TMA-62_scene05_cell3840,0.45605463,1.6361202,1.1706977,1.2886318,1.7734115,1.7315437,1.0164196,1.1500775,2.8312922,3.7370818,1.9841815,1.367469,1.7274386,0.9520135,0.049830187,1.4322797,1.4925349,1.3425612,4.30034,8.808465,3.156488,1.8243806,9.336703,1.1368065,JE-TMA-62
JE-TMA-62_scene05_cell4054,0.75102705,1.2118793,1.054097,1.0858148,1.1292471,1.0823967,0.85247827,0.83854157,1.1310741,2.576128,1.2516977,0.0,0.21104671,0.8674508,0.014068137,1.6507989,1.0413412,0.766734,4.2310963,5.8584957,3.281723,1.3335217,4.3928685,0.9711759,JE-TMA-62
JE-TMA-62_scene05_cell596,0.36496863,1.0660102,1.0559583,1.0809063,1.0291433,0.9089136,0.8495124,0.88820976,1.2457085,1.6550596,0.93423617,0.0020774691,0.116110094,0.9211632,0.041890305,3.5640244,1.6547697,0.7776662,3.0619562,2.2140546,37.702244,1.2851702,3.150697,47.225082,JE-TMA-62
JE-TMA-62_scene05_cell1588,0.471479,1.3163188,1.0610905,1.1591568,1.2633564,1.2137405,0.892369,0.9850173,1.7711666,2.0831108,0.9185488,0.0,3.8843646,0.88869417,0.005199005,2.6887681,0.8121261,1.585953,3.3607054,3.0887194,8.025223,1.4898394,6.625536,1.0298808,JE-TMA-62
JE-TMA-62_scene05_cell1785,0.4385482,1.7419614,1.0985973,1.1764779,1.7682889,1.7245538,0.8804868,1.1788284,2.7357965,3.4298267,2.0728803,0.28545666,0.40873986,1.0702627,0.02408681,3.4196305,1.7675114,1.7488573,5.1536593,6.4313283,3.5585194,1.8367639,13.78891,1.1814097,JE-TMA-62
JE-TMA-62_scene05_cell3418,0.572052,0.799944,0.99173594,0.99216974,0.9951399,1.2422447,0.9056493,0.8904789,0.9367136,0.9862028,1.163126,36.701183,0.0,0.8363626,0.06837239,1.9682496,0.7178892,1.4347504,3.9043126,5.73801,3.9905014,1.2401633,6.7124133,0.936571,JE-TMA-62
JE-TMA-62_scene05_cell2443,0.44395483,1.8159089,1.1092649,1.2157335,2.6625898,2.14468,1.0217947,1.2600247,2.7204645,3.6746147,1.8836341,45.851894,1.2654153,1.0147974,0.15590386,2.652061,1.6278993,1.2881296,4.279498,6.150535,2.9587207,2.272781,16.3859,1.205411,JE-TMA-62
JE-TMA-62_scene05_cell3931,0.58085763,1.5282328,1.0546429,1.1236066,1.6802576,1.4578995,0.8619847,1.052627,2.6822793,3.0761564,1.5923859,10.828268,1.7674681,0.9901937,0.030641606,2.2017555,1.5572362,2.4503975,4.040896,8.6222515,1.4092252,1.8896854,8.12499,1.0955504,JE-TMA-62
JE-TMA-62_scene05_cell1943,0.63065755,1.1842504,1.1122513,1.2502129,1.5114443,1.3574418,0.8548692,1.390493,1.9132303,2.426348,1.0189102,0.0,1.1488538,1.0589292,0.04365478,4.70426,1.4141597,2.9165294,6.153767,6.820237,4.0529313,1.370141,7.172069,1.262444,JE-TMA-62
JE-TMA-62_scene05_cell699,0.49249282,1.5511861,1.1323397,1.2359244,1.8454661,1.364761,0.9201555,1.0675209,2.264048,2.2555852,1.0335047,6.1918616,1.2166319,1.1592926,0.026008321,3.8452125,1.5082902,2.1555328,4.6701827,6.402184,4.708556,1.8753399,10.770991,1.336153,JE-TMA-62
JE-TMA-62_scene05_cell4490,0.60820717,0.80831504,1.0128796,1.036196,0.65776163,0.82644165,0.8176107,0.733985,0.60528684,0.83368313,0.75678736,1.9609578,0.073410966,0.76695734,0.007420198,2.0782993,0.50624543,1.091562,2.1466472,6.3590007,2.324092,1.4515133,7.3193593,0.8712591,JE-TMA-62
JE-TMA-62_scene05_cell4739,0.7419184,2.0463572,1.1269323,1.2620332,1.463395,1.586561,1.0180737,1.1898727,2.1281219,6.1356416,1.4415027,11.446758,5.268952,1.0120639,0.12766403,2.5883825,0.7906024,1.3627185,4.0217476,4.931216,8.601889,1.7803177,8.064641,1.2699937,JE-TMA-62
JE-TMA-62_scene05_cell3617,0.649201,1.6006761,1.0461386,1.0740693,2.0477636,1.4492408,0.82999754,1.0835838,2.1299405,2.6310687,1.8438952,4.081298,1.3792248,1.0277576,0.08619296,1.9278466,1.85505,1.3986149,5.7485814,11.34072,1.109269,2.5273893,5.405984,1.2118456,JE-TMA-62
JE-TMA-62_scene05_cell4388,0.4706913,1.5402532,1.1319245,1.2200203,1.6128179,1.9553156,1.0378509,1.098114,3.3477974,2.916452,1.4545131,20.43733,4.9441876,1.0173397,0.0965486,2.973943,1.4461379,2.0965528,5.728555,12.367114,4.665527,1.927394,13.051246,1.2191356,JE-TMA-62
JE-TMA-62_scene05_cell3140,0.4408112,1.2932584,1.1038597,1.2303102,1.3638608,1.5362954,0.9158822,1.06857,2.3832655,2.1903374,1.5505989,33.327938,0.55965066,0.9041144,0.10908389,3.867125,1.4376792,1.3802147,3.9556262,5.636448,1.4822599,1.6283633,8.07257,0.9226511,JE-TMA-62
JE-TMA-62_scene05_cell1377,0.38540515,1.7879473,1.0358704,1.0669085,1.4118978,1.3069614,0.8508653,0.91743803,2.5410624,3.001403,1.3408024,4.550498,5.0429926,0.9563859,0.06435776,3.5595684,1.1964914,2.222516,3.656854,7.9810224,2.073294,1.7112807,7.5737433,1.2724842,JE-TMA-62
JE-TMA-62_scene05_cell1548,0.4147143,0.73388815,1.006859,1.0927451,1.0864811,0.86269546,0.9143301,0.9374531,1.4768893,0.91909873,0.67530143,2.009002,0.44187906,0.8470024,0.039915547,2.7339284,0.91719335,1.5093697,3.4532528,5.614967,8.386818,1.3903888,8.031418,0.94173217,JE-TMA-62
JE-TMA-62_scene05_cell1826,0.50090665,1.2305725,1.0698731,1.1815426,1.375463,1.2256191,0.92610574,0.96520233,1.5512476,1.651223,1.1758173,0.5109068,1.3245759,0.91469306,0.02725717,4.102172,1.4153963,3.7709715,5.2181106,2.8456843,4.1542473,1.5938601,5.4806647,1.15435,JE-TMA-62
JE-TMA-62_scene05_cell2228,0.45625362,1.8202757,1.0458821,1.1547924,3.0636334,2.0598998,0.8719954,1.0833387,2.486713,4.6021533,1.8228991,2.5754364,6.8095713,1.0555587,0.105519794,2.54964,1.6613221,1.9468514,4.1528354,6.8471594,4.4789495,1.8790148,9.37287,1.1637518,JE-TMA-62
JE-TMA-62_scene05_cell4458,0.6371829,0.89597565,1.0229266,1.0480266,1.0133575,0.9156221,0.80603236,0.8253932,1.2502202,1.2913446,0.9964668,24.721037,0.8792584,0.8384522,0.02308369,4.2706437,0.7638037,3.1287339,2.2235842,6.8074327,1.1264807,1.5558624,3.2437885,0.8170207,JE-TMA-62
JE-TMA-62_scene05_cell1490,0.50092417,1.7877475,1.1162983,1.2131898,2.232516,1.4822482,0.990174,1.2486879,2.935834,3.875173,1.7146326,0.0,12.060832,1.1708083,0.011196031,2.1997104,1.8888544,2.4343677,4.441851,12.318064,2.6281645,1.9087967,7.6939087,1.4294846,JE-TMA-62
JE-TMA-62_scene05_cell2597,0.6248695,1.551862,1.0975784,1.2037271,2.8387465,1.9133406,0.9674306,1.156895,2.4925601,3.1626124,3.7367644,25.768623,24.593605,0.99540055,0.02233282,2.1938617,1.4053795,1.517876,4.9981685,12.197187,4.5797234,1.9318955,15.467608,1.2666892,JE-TMA-62
JE-TMA-62_scene05_cell3899,0.6102826,1.4928267,1.1003942,1.1595372,1.6160924,1.3525906,0.88897574,1.0578308,2.7377954,3.0663054,1.6176821,8.174019,2.4449198,0.97288746,0.05038753,2.46577,1.5762925,2.0864942,4.523836,5.183149,0.8420162,2.379866,5.9066753,1.1532706,JE-TMA-62
JE-TMA-62_scene05_cell3162,0.50890017,1.1986809,1.0143032,1.0362791,0.7814485,1.0213699,0.8945624,0.91183674,1.2485453,1.5915277,1.0440637,1.9823042,0.15401238,0.8094657,0.0,2.5820026,0.93670505,2.1809027,3.1113365,11.51403,1.6453354,1.8294737,9.371531,1.023491,JE-TMA-62
JE-TMA-62_scene05_cell2516,0.4822569,1.3304565,1.0448402,1.1385571,2.8105967,1.7439712,0.8823506,1.0742149,2.2872262,2.817264,1.8998747,54.27431,1.2056754,1.027836,0.037812416,2.2685084,1.625218,1.1509343,2.5884845,7.0239267,2.0473053,1.5707397,6.4032736,1.1343764,JE-TMA-62
JE-TMA-62_scene05_cell4967,0.6853421,1.505159,1.0533999,1.0826641,1.5441229,1.2981176,0.84304875,1.02597,2.5621226,1.9963648,1.7555811,4.486841,0.85280097,1.0090492,0.07189292,4.8648496,1.4420196,1.5002036,3.9919097,6.6370974,1.7522117,1.8307683,5.391857,1.0883969,JE-TMA-62
JE-TMA-62_scene05_cell4654,0.42142698,0.93339676,1.0451449,1.1095041,0.94311064,1.0674453,0.8550507,0.7588655,0.96086675,1.089871,0.52565616,20.205282,0.14163998,0.76384604,0.011087652,2.3684611,0.4602298,2.0524454,2.1596093,2.066226,1.8092022,1.3881924,2.017271,0.7296466,JE-TMA-62
JE-TMA-62_scene05_cell4934,0.49285316,1.4295466,1.1323537,1.241198,1.4657884,1.5702617,0.9640174,1.2838416,1.9346964,2.5596275,1.41424,124.09015,5.864586,1.0326425,0.2707434,2.3088312,1.5341092,1.0923927,5.892384,7.3918614,8.935291,1.9578295,20.143848,1.591512,JE-TMA-62
JE-TMA-62_scene05_cell4237,0.6509908,1.726681,1.0787362,1.1603247,1.6969953,1.4415699,0.92138433,0.9530803,2.6733205,3.6593244,1.6629834,46.426193,3.8824677,0.99198514,0.021201383,2.3221917,1.4378443,1.8943981,4.3969765,4.2504196,2.868683,1.8147955,13.0028105,1.3755611,JE-TMA-62
JE-TMA-62_scene05_cell878,0.53637487,1.9309931,1.0679495,1.2051038,2.0126626,1.8133669,0.93972623,1.1932194,2.7413206,3.8621614,2.2276592,0.7710103,8.36857,1.0036108,0.024019975,2.8357823,1.2887762,3.5539384,6.169936,8.319756,3.8525913,1.7602042,9.212098,1.2125278,JE-TMA-62
JE-TMA-62_scene05_cell4323,0.6500313,1.6667283,1.109547,1.1836683,1.5592363,1.4436257,0.8786746,1.0280749,2.7711985,3.235568,1.3671726,1.6897615,0.84983987,1.0044446,0.008571608,2.6346266,1.1529121,1.400988,4.779325,6.495339,1.1660378,1.9991256,6.448126,1.2766356,JE-TMA-62
JE-TMA-62_scene05_cell1460,0.54798555,2.7651322,1.0935152,1.2186067,1.8580999,1.933162,0.94573575,1.1458976,2.9543357,6.801237,2.1362371,1.3705844,7.8456025,1.0938942,0.017616574,3.0044205,1.9988577,1.94915,3.956121,4.4317408,1.058694,1.9085969,6.4555664,1.2839968,JE-TMA-62
JE-TMA-62_scene05_cell3346,0.6907547,1.3076828,1.1315144,1.2387781,1.6291438,1.4259431,0.9404938,1.1491033,2.3676379,2.9830823,1.1671513,33.873905,0.71802795,0.9661748,0.02752105,2.8528264,1.4223123,2.0036747,5.182288,7.653369,8.283105,1.6500206,11.926857,1.508997,JE-TMA-62
JE-TMA-62_scene05_cell2936,0.4186315,1.3585572,1.0807642,1.1922762,1.4366927,1.6868223,1.001335,1.214408,2.6797955,3.5524666,1.4739283,70.89588,1.1476569,0.97604877,0.17833039,4.6671014,1.2896377,1.6839026,5.524198,9.702784,13.361952,1.7446975,16.257553,1.54405,JE-TMA-62
JE-TMA-62_scene05_cell3221,0.42264783,0.96999985,1.064596,1.1457931,1.016738,1.3377018,0.9284621,0.8249118,2.2647831,1.8916867,1.0509913,35.827652,0.14868607,0.85983115,0.10478971,3.5079918,0.89084345,2.6006498,3.2301395,2.4749436,5.9465685,1.4501499,4.8337765,0.8268899,JE-TMA-62
JE-TMA-62_scene05_cell2163,0.5394232,0.6966451,1.0074466,0.97585195,1.1312106,0.8693605,0.788397,1.0071418,1.3610463,0.6586082,0.98270774,42.08169,3.1812136,0.81692433,0.106796324,2.9162886,0.61308914,2.4165668,1.9380558,1.8104955,0.69924307,1.154383,3.8775368,0.7830679,JE-TMA-62
JE-TMA-62_scene05_cell553,0.44275346,1.4608736,1.0533937,1.0641454,0.97236323,1.1824361,0.88214153,0.9111911,1.3067153,1.7315242,0.90724444,0.41051728,0.18475069,0.9462121,0.07971945,2.6707935,0.6880938,1.4749012,4.392335,3.2660408,3.5720725,1.3092037,5.913527,1.2855322,JE-TMA-62
JE-TMA-62_scene05_cell4328,0.587554,1.6799628,1.0545148,1.0591018,1.7749035,1.3607024,0.8861712,1.1759343,3.21382,3.0960832,1.7478826,1.6906189,6.1306024,1.0425142,0.036761,2.4947798,1.5735617,1.2206136,6.0624676,14.366315,4.586996,1.4535089,12.473018,1.2380708,JE-TMA-62
JE-TMA-62_scene05_cell3765,0.47378868,1.5997705,1.1266221,1.1941588,1.4995949,1.5332158,0.91177964,1.0538876,2.70898,3.0233629,1.3704814,14.261074,1.4338058,1.0033308,0.04924492,1.7106487,1.5363723,1.3551915,3.367403,15.530577,4.2659817,1.6217198,13.311002,1.2164662,JE-TMA-62
JE-TMA-62_scene05_cell2462,0.6307818,1.6399206,1.0644034,1.1354167,3.0368774,1.9983102,0.96632725,1.2434306,2.477728,3.1293788,1.8285939,6.353081,2.053401,1.0538535,0.18830964,3.2187033,2.1124163,2.1487901,6.0914392,8.287539,5.8010993,1.8940771,6.2633386,1.2577459,JE-TMA-62
JE-TMA-62_scene05_cell4430,0.6476477,1.2293859,1.1002691,1.2055892,1.2721566,1.3179961,0.9299468,0.9813069,1.9023613,2.799383,1.5571228,0.18561427,0.54327065,0.9528076,0.0,2.362275,1.17752,2.0327718,3.627697,5.076178,4.7947793,1.7878041,8.303027,1.0954287,JE-TMA-62
JE-TMA-62_scene05_cell2765,0.8748473,1.5846936,1.0987505,1.1524312,2.076064,1.5990503,0.9833342,1.0375011,2.6231341,2.95037,1.8882023,0.05563001,3.1713536,1.0307661,0.017467316,1.9991659,1.6863068,2.2699714,8.324379,6.727877,4.531983,1.9155856,13.823958,1.4619933,JE-TMA-62
JE-TMA-62_scene05_cell997,0.43431902,1.6355588,1.087121,1.1787685,1.635342,1.5314835,0.9226727,1.0908058,3.034078,2.9272869,1.6809115,8.117127,4.0273147,1.0068134,0.10954623,3.783043,1.5675304,1.7280518,4.962431,8.902834,2.6493971,1.9149964,9.410574,1.2639574,JE-TMA-62
JE-TMA-62_scene05_cell362,0.55934244,1.6237077,1.1061536,1.1735239,1.879208,1.5690328,0.91534925,1.1501777,2.3722172,2.7589731,1.4849935,0.0030070276,0.9758873,1.0481683,0.11763703,5.135601,1.1846652,1.7819178,8.843595,6.1218977,7.1656394,1.5818007,7.5791807,1.3843007,JE-TMA-62
JE-TMA-62_scene05_cell2668,0.53087175,1.748282,1.0382094,1.1160432,2.197004,1.7475256,0.8892629,0.89249176,2.5046318,3.028647,2.3811216,0.4041283,1.7333276,1.0327625,0.056176417,2.534296,1.82913,2.0690591,4.8615427,4.5818095,7.477048,1.5899619,12.411969,2.2724628,JE-TMA-62
JE-TMA-62_scene05_cell773,0.54441994,1.3346211,1.0886794,1.179477,1.2480326,1.3293179,0.9412554,0.9621161,2.184497,1.6102635,0.87114567,0.5502648,0.5825294,0.93547934,0.016979972,7.557168,0.9253748,3.9792612,5.4116707,3.154062,10.541016,1.7376511,11.025091,1.1287913,JE-TMA-62
JE-TMA-62_scene05_cell4382,0.52138555,1.5486807,1.1529567,1.2157004,1.710538,1.4680153,0.93611276,1.1526046,2.9490452,3.3080199,1.5992337,20.804937,2.8405256,0.97674423,0.1035475,2.4161918,1.5031859,2.0209064,5.0483737,7.261672,2.733534,2.522752,9.414118,1.2136714,JE-TMA-62
JE-TMA-62_scene05_cell3766,0.43270874,1.4953048,1.1494327,1.1978896,1.6237564,1.4288703,0.91909206,1.0326337,2.9969058,3.0890377,1.6420556,6.063671,2.3540862,0.9632286,0.057899475,1.425643,1.5237849,1.2124763,4.708673,11.60325,4.3071117,1.8607913,11.365368,1.1685936,JE-TMA-62
JE-TMA-62_scene05_cell1962,0.43473375,2.019436,1.0597895,1.1103851,1.9609933,1.5193766,0.8724892,1.1185071,3.7466002,3.8715029,1.6909326,25.315933,2.4418945,1.0248264,0.21729174,3.741725,1.4642991,2.357268,3.587831,7.8460736,5.6413307,1.6889055,19.604752,1.2220124,JE-TMA-62
JE-TMA-62_scene05_cell4553,0.56651163,1.1824807,1.076496,1.125883,1.4042763,1.2361195,0.852423,1.021458,1.9126613,2.6188798,1.2821201,2.5687532,1.857099,0.91756845,0.0,1.8508081,0.37493825,1.326577,3.6947005,8.659563,4.9335384,1.7254176,8.599619,1.0794467,JE-TMA-62
JE-TMA-62_scene05_cell3094,0.5130627,1.2107755,1.004942,1.0399612,1.2580284,1.1395903,0.87334615,0.9273658,2.932201,2.294298,1.1423216,67.74401,120.42198,0.9052893,0.045679733,6.319637,1.0927547,2.9909182,2.6969607,4.7875977,1.1768265,2.2400975,3.2407553,0.8823928,JE-TMA-62
JE-TMA-62_scene05_cell4008,0.58351797,1.3363465,1.0425835,1.1105711,1.274672,1.3914508,0.8354655,0.8670151,1.7985383,2.2794793,1.4664373,4.5684447,0.8907899,0.9080255,0.022166984,2.3021584,1.3129239,1.6983924,4.036014,1.9746976,0.8662749,1.5230184,7.8107486,1.0888505,JE-TMA-62
JE-TMA-62_scene05_cell1583,0.46164116,1.9761068,1.0405403,1.1379938,1.5267203,1.4750627,0.9105025,1.1666281,1.8064858,3.536615,2.0673752,10.430182,2.1502888,0.9574448,0.12592016,3.4479928,1.5090507,2.241898,3.7561502,9.904647,4.0708685,1.8146069,10.4592495,1.0694537,JE-TMA-62
JE-TMA-62_scene05_cell2087,0.3964735,1.6155308,1.0713211,1.1033351,1.6014177,1.6697909,0.87650037,1.2562569,2.5278668,2.2321358,1.3765011,117.988976,2.6565428,1.1240584,0.6366436,4.2057543,0.9914672,1.8050811,4.552957,13.540289,3.5193787,1.4650794,11.74511,1.3786728,JE-TMA-62
JE-TMA-62_scene05_cell2154,0.5333127,1.6416675,1.0982125,1.1653223,1.9631603,1.443836,0.89052993,1.1561658,2.5193293,3.3074145,1.7150233,0.38354084,4.9256105,1.1027068,0.04292964,2.2760305,1.6418022,1.4597011,4.6105986,7.713521,1.3224597,2.313261,8.12483,1.3278884,JE-TMA-62
JE-TMA-62_scene05_cell4019,0.5188345,1.4460038,1.0987118,1.1947837,1.745008,1.5685256,0.90759397,1.1373142,2.268765,3.3535357,1.8755326,0.88653684,1.1216778,1.033994,0.039504852,1.4636911,1.618493,1.3359462,3.1415539,6.8742228,6.9110513,1.5861652,15.074279,1.4230958,JE-TMA-62
JE-TMA-62_scene05_cell2233,0.51972604,1.820507,1.0847192,1.1563267,2.6560633,2.562204,0.918274,1.005987,2.4775417,4.6732593,1.3038594,0.40415537,1.9711391,1.0025706,0.07835137,2.949866,1.6505268,3.19981,7.7610087,6.2689357,3.7633057,2.4075255,15.613309,1.1723533,JE-TMA-62
JE-TMA-62_scene05_cell1450,0.5093795,1.5582807,1.1393423,1.279645,1.8603249,1.5350803,0.9560027,1.1501033,2.6667552,3.900545,1.5578706,5.074792,4.6368923,1.0017867,0.008590096,3.1494136,1.0597402,1.7700723,5.2320285,10.305473,3.4637024,2.5516233,9.998059,1.3460225,JE-TMA-62
JE-TMA-62_scene05_cell3579,0.49864614,1.4888345,1.1264986,1.2509838,1.5456586,1.5201234,0.9427834,1.0828055,2.2015893,4.4682546,1.7285707,8.115027,3.7992334,0.99189574,0.07087568,3.5960577,1.8133099,1.6378964,4.659699,5.53188,7.3874516,1.948435,22.26717,1.299151,JE-TMA-62
JE-TMA-62_scene05_cell3762,0.620187,1.5794793,1.0907065,1.1446981,1.6059049,1.4094697,0.97549635,1.0464318,2.438453,3.143917,1.5889493,0.060161985,2.2811558,0.9666356,0.024163196,1.5957501,1.3487103,1.7506824,6.06678,4.1542234,2.1228032,1.4981438,5.7326784,1.2074275,JE-TMA-62
JE-TMA-62_scene05_cell815,0.54378915,1.2542275,1.0347,1.0919012,1.0467632,1.2392896,0.936712,0.9734282,2.3051438,2.0785053,0.914597,17.074162,1.1070819,0.89670146,0.020986728,8.33671,0.8752779,1.6289878,5.7311625,2.1198204,1.9382169,1.4725273,6.1465864,0.98839176,JE-TMA-62
JE-TMA-62_scene05_cell2227,0.61385757,1.2835847,1.0918487,1.1246114,2.8098717,2.0816576,0.8482636,1.3607982,2.3691323,1.1613374,2.3510323,0.0,10.692619,1.1308703,0.15713361,3.51875,1.6891322,1.6763319,5.0918756,6.8144937,1.6713374,1.8757604,5.3696046,1.3428748,JE-TMA-62
JE-TMA-62_scene05_cell2491,0.96843565,1.6747093,1.0959901,1.1673315,3.1733692,1.9799147,1.0806733,1.1107244,2.585274,2.8055627,1.6834272,0.9582245,6.4502444,1.0455959,0.04727054,2.4399638,2.02337,2.1099672,7.1229897,7.465435,6.6818666,1.7484078,12.773344,1.54207,JE-TMA-62
JE-TMA-62_scene05_cell3525,0.48501557,1.3941612,1.1323376,1.2366647,1.4368069,1.5693485,0.92406565,1.0374713,2.4746246,2.9684706,1.5007212,5.5239983,4.6548066,0.9484722,0.15648979,2.1352942,2.518542,1.4493248,4.178534,5.1176314,1.9640505,1.2821829,6.845738,1.1290133,JE-TMA-62
JE-TMA-62_scene05_cell732,0.5809317,1.6756663,1.1253037,1.255273,1.7292951,1.5531375,0.9563481,1.05257,2.565362,3.41402,1.1022258,3.0841277,1.1475784,1.0039405,0.012005714,2.835199,1.0715075,2.3561122,5.237775,5.890465,5.7895517,1.8019068,12.264812,1.282689,JE-TMA-62
JE-TMA-62_scene05_cell2615,0.53811294,1.4433547,1.0888562,1.1666797,2.805585,1.6854403,0.8949406,1.0144855,2.2358062,2.8917909,3.556932,192.86243,2.769911,1.0135719,0.010694276,3.6266842,1.6548854,1.9218917,3.9521232,6.644134,2.124939,2.0447373,6.4617834,1.1875855,JE-TMA-62
JE-TMA-62_scene05_cell4374,0.617165,1.7331363,1.0918573,1.1659733,1.8476667,1.6018343,0.9183371,1.1761905,3.0433028,3.8321311,2.1627476,6.6059427,8.452618,1.0070945,0.06589403,1.41812,1.6987168,1.4259166,4.1999116,12.155468,2.6240354,2.0543814,9.867626,1.1359113,JE-TMA-62
JE-TMA-62_scene05_cell4263,0.55784464,1.7782466,1.1601126,1.1874957,1.9041604,1.5067073,0.88475263,1.380881,2.5810726,3.4872599,1.5020063,1.3509817,6.11453,1.0344473,0.29034564,2.2773004,1.7485412,1.9422864,4.74892,6.6062922,1.3382517,1.843462,9.990499,1.2322085,JE-TMA-62
JE-TMA-62_scene05_cell882,0.4172335,1.2032605,1.0308257,1.1215948,1.0001262,0.9944771,0.91408193,0.7947218,1.2403269,0.99989784,0.5366271,0.1387785,1.9522142,0.84526545,0.055970367,2.7581058,0.8613728,2.08348,4.3603115,1.9940455,0.84871674,1.0755154,2.9432416,1.0181834,JE-TMA-62
JE-TMA-62_scene05_cell2537,0.619064,0.91215956,1.1118313,1.125495,2.6361208,1.7365813,0.8909123,1.3241836,2.0316052,1.6475788,3.9891553,0.0,2.37713,1.0662882,0.024989018,1.9065951,1.3885994,1.5354201,3.5266256,13.789555,6.1490393,1.6685612,19.41024,1.2810224,JE-TMA-62
JE-TMA-62_scene05_cell4312,1.0875671,1.2410697,1.1252133,1.1767697,1.555473,1.3828737,0.9568173,1.0128971,2.132633,2.2177172,1.1008717,0.06349077,0.25954813,0.9929495,0.014284159,2.3820941,1.1758423,2.1503177,6.192172,8.167038,2.9026587,2.0525372,7.485749,1.2298635,JE-TMA-62
JE-TMA-62_scene05_cell4757,0.74346596,1.3405689,1.0980248,1.1880088,1.8267338,1.420459,0.9030018,1.1192095,2.0545511,2.117725,1.611725,5.5839067,5.168748,1.0142378,0.079791985,2.0002162,1.3514003,1.6315347,5.262194,5.0034747,1.5881214,1.7399045,10.673155,1.2647408,JE-TMA-62
JE-TMA-62_scene05_cell1806,0.46683568,1.1876618,1.093844,1.1723661,1.5647168,1.2524842,0.9116177,1.0435314,1.8389117,1.7906836,1.3597081,0.44113094,0.998968,0.99148184,0.055898365,2.1748128,2.5035903,2.6734974,3.5159516,3.5287023,9.385908,1.2947406,5.1320057,26.789005,JE-TMA-62
JE-TMA-62_scene05_cell3045,0.3743696,1.2571497,0.9945458,1.0361228,0.8779611,1.1021122,0.8331017,0.77294177,1.663686,1.9608871,1.0955042,26.36305,0.057639733,0.82708174,0.041383456,5.2535915,0.8689544,2.6318073,2.3591108,9.238791,1.3096004,1.7345557,3.3013759,0.8984744,JE-TMA-62
JE-TMA-62_scene05_cell2959,0.6166429,1.1551241,1.0976824,1.0858343,1.797646,1.5669713,0.8550595,1.4556191,2.1861153,1.2655532,2.8250558,0.0,4.6082273,1.0490978,0.00283424,1.852053,1.5776944,1.7501743,4.413995,5.706116,7.001319,1.8445545,14.82187,1.3767319,JE-TMA-62
JE-TMA-41_scene08_cell8138,11.153563,0.3095959,3.8774302,1.1188084,1.8024408,1.2126608,0.4523138,1.0887911,3.0793457,1.2336041,0.9913658,1.4285758,0.052814607,1.1249357,0.25771993,3.5499413,0.07913866,3.850429,2.9051304,4.7228975,1.0945994,1.559514,0.9380249,2.3239887,JE-TMA-41
JE-TMA-41_scene08_cell3711,4.4085994,0.21747302,3.5957656,1.0737447,1.6822728,0.58168256,0.39126593,0.86267686,1.3415633,0.90904015,0.3825893,0.48783746,0.28872922,0.9273108,0.19976337,2.725404,0.08198965,1.8457532,1.3897403,3.7475119,0.98384005,1.446914,0.43455034,1.7165443,JE-TMA-41
JE-TMA-41_scene08_cell2156,10.587911,0.27032483,3.7563348,1.0449128,2.1429842,0.5888268,0.42729503,0.93903774,1.5315518,1.0518925,0.5597131,1.8867931,0.044214237,0.8568874,0.4322945,4.643341,0.078085355,5.0554595,2.7879343,3.5871994,1.7055835,1.3868608,0.58786654,1.4213959,JE-TMA-41
