,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei
BM-Her2N75-15_scene017_cell05398,11.665732904651021,10.064645626960095,10.557465004085886,10.787453965017313,9.183157669835477,10.810197814134456,9.253270249710953,10.99322820791087,9.530134246310048,10.787402878593674,12.653200978465291,11.962287157245125,10.998005101471053,12.304988367236781,10.738416182736032,12.182773565848992,10.525807085191516,9.745131208425239,10.752698081344082,9.892175504403403
BM-Her2N75-15_scene017_cell03709,11.76202485064696,11.296422991525612,10.778619270669537,11.387769637330402,10.883055625596908,11.271556403202352,8.977337172167248,9.33378150063115,9.275379596253622,8.158761144310454,11.180152402617859,10.295631200395782,10.808063214475473,8.743785588676243,10.892498820977659,10.758959416029267,10.447186567425332,10.077429947447355,10.638345403306865,10.23664685976424
BM-Her2N75-15_scene017_cell07388,11.467383548395427,10.004346026561388,10.542907569447035,10.59820328758206,9.32645459515563,10.595976271550057,8.983439499777838,10.333879920936248,9.351087285714396,10.435559689747972,12.424834810581803,11.930541198170376,10.90440756862379,8.579015880672058,10.463984856232665,10.638624459678743,10.305927990717244,9.494537180900886,10.580569131837162,9.826539459585451
BM-Her2N75-15_scene017_cell05066,12.2684930029341,10.62976518796668,10.675804489883399,11.115068261521218,9.230533308541125,11.443318798720888,9.02957823657434,9.376354216659408,9.141333916215023,8.26242503093946,11.043888497002925,10.098835886121698,10.810819111309046,9.292089294858718,11.990381634297078,11.001944791809045,10.612659330937387,10.47633023189279,11.020296764669101,10.059058326649582
BM-Her2N75-15_scene017_cell06590,11.431892204978011,10.080468171647194,10.496190240250582,10.554622957540237,9.327637469311462,10.565941951088838,9.110405006739278,10.683117435692758,9.396761742429916,11.107642830881902,13.651098347339808,12.148383365390332,11.345203164082328,9.447137092245702,10.656294574259787,11.244909621071544,10.401147367580624,9.626082150441015,10.611137535481534,9.745906263979583
BM-Her2N75-15_scene017_cell07093,11.528597251561713,10.159334908426041,10.256140891752002,10.414976770333633,9.093409975030873,10.494688943423627,8.639662969679202,9.071955444132199,9.077214755014314,7.823660061570191,10.693807534206282,10.264274066992659,11.132082331774438,8.458989316420487,11.782080533472016,10.643732832685199,10.266584626789813,9.738956087866999,10.653416499495563,9.97395030083945
BM-Her2N75-15_scene017_cell04856,11.534901417977768,10.376162965493908,10.573778256194794,10.67229953587242,9.213758524313864,10.666811205290859,8.841830424981799,9.437760073494033,9.197660908995154,8.273741813134952,11.150989684439693,10.382657277589965,10.682822438265061,9.25136342881919,12.010963726932443,10.796395900313888,10.451246782422578,10.034455095327186,10.457424290295561,9.737423967031178
BM-Her2N75-15_scene017_cell00903,11.193120033937758,10.6937620447422,10.919667038115847,11.501640797438116,8.834803678965093,10.268572778779241,8.57045494159757,9.269126679149418,9.191708609141509,7.899436429965697,10.594555739888932,10.231568578356326,9.928245635663904,8.558385604792885,10.769337437001068,10.017893822639493,10.810212226834846,10.717135243301042,11.518782548844673,9.622018225830946
BM-Her2N75-15_scene017_cell01769,12.0374223724504,10.379519312126698,10.447451257049877,10.931744369778135,9.300242849082737,11.04497416497078,9.264024786406523,10.977127968246005,9.291580726117466,10.27425846956331,12.246207991464262,12.767882579673673,12.068999076124944,8.924552084637062,10.3870016771215,11.851444270441688,10.525192283109513,10.469690596605396,11.122779251292892,11.223541314757066
BM-Her2N75-15_scene017_cell01995,11.674759194816735,9.93561873884269,10.37995633045903,10.642861614376939,8.996144183614032,10.732445968467573,8.963099475264796,10.554206230661267,9.157391391181356,9.687839993602491,12.599397528540745,12.254587075022828,12.09267868343925,8.662283498131494,10.428076996904986,10.7557249396499,10.277481709609361,9.545428780722942,10.584270977534992,9.865725526438975
BM-Her2N75-15_scene017_cell05445,11.629471569871018,10.91782827679473,10.624884159580146,10.799662787369275,9.238242400331261,10.734142334054654,9.052792246862863,10.846798783600775,9.460942918887254,10.478524210588082,12.662121988794295,11.766983131725281,11.04286795633672,8.70294842964364,10.614531751938348,10.702861567024229,10.54076756025658,9.921111535427924,11.520480418079911,10.128992121684199
BM-Her2N75-15_scene017_cell03460,11.78138598614093,10.138878908740375,10.604030444600731,10.994842956189762,9.332983283396358,11.005768480459613,9.398305199463897,11.914222204025974,9.682927078123292,12.013573203450543,11.862935638338179,12.60587123059076,11.592079638918214,9.118109432213888,10.728667598337308,10.822583181733842,10.473809802633589,9.828523039350053,10.730295943358042,9.94124100395942
BM-Her2N75-15_scene017_cell03398,11.265602024537062,11.552380913931554,10.769938830583927,11.112425026180516,9.313815213697872,10.33450918310226,8.6845927923718,9.267358925166162,9.208125952272757,7.886441759582217,10.933250880263687,10.26586244115541,10.833180000469174,8.623037315009332,10.548488495811563,10.388514109676816,10.453602171093221,9.684203148594547,11.007011688632117,9.750336587482725
