,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell01282,0.5846851999350219,0.5054121984030521,1.029408117097909,1.0729774319234928,0.5085618555736237,1.5622994848945164,0.304567195012785,0.32816845160717234,1.0061340988043068,0.7271037962191409,0.5649486994319662,1.1738249921430997,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04421,0.5603060207316949,0.5712260944147959,0.5568316418189075,0.6959473333050173,0.5039389088221261,1.4910579035036788,1.158963989093771,0.3461564023100751,0.8397211829305251,0.45958356155002733,0.5620383973275173,0.623241834705007,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01673,2.150954510050258,0.5535389897287494,0.557106057878427,0.23972159700905005,0.4399449043144419,2.1977535675324686,0.6331167314225423,0.4818912961050457,0.8168245333339392,0.6075600196035866,0.5103686890031992,0.7888084938232636,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06158,0.8000650213373061,0.7069690324844518,0.7119828202812717,0.18925955009609186,0.4089559615920274,0.4480082347567321,0.27629934090498526,0.30883647669611586,0.8675201226719408,0.5394168408934366,0.5533086687865251,0.7781949749207585,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03506,0.6214575732585578,0.5232216798194333,0.511127122588673,0.20343895610546883,0.400207479321219,0.5334446175950364,0.38251016825697,0.33420125271934414,0.7139937892792789,0.4772847941009744,0.5041240331386682,0.6623715029355455,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01431,0.45206639199126214,0.5995428650144334,0.4889024556183914,0.5812236474622872,0.46892076253694764,1.1943261267864753,1.4469019675184773,0.33729896203768933,0.796816989055459,0.4111534218341677,0.459603948185784,0.5206709459077293,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01169,0.37717637576181606,0.5593825183733436,0.4736316950217044,0.5990164699249735,0.45704600239366255,2.2487848369268084,0.9525729703266914,0.35007614038504364,0.7692480501129852,0.3796333215866228,0.43199072633225527,0.48047436593586595,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02713,0.788100079983198,0.653499870850628,0.47141201789010945,0.19835672578430513,0.40717882200052513,0.43787677496295274,0.4482563477598661,0.314388364008044,0.7315245090165569,0.486326619981796,0.5361229422652726,0.5398733557572133,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05783,1.9273977701645217,0.6328449830818221,0.6164594148723496,0.19981579362720478,0.48151330060317166,0.47088654325102236,0.3028229022962154,0.32293631871928763,0.8947045142721078,0.7206586866569794,0.598461533156875,0.8409270262053297,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00176,0.3830757968485278,0.6250507592895576,0.4974645538860945,0.7591318391840143,0.524556949340324,1.6086965444970576,0.6430761016217568,3.786180103730148,0.8102614664865748,0.37614951788998946,0.4112065174868468,0.49567342063615333,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04653,0.8679944278691936,1.1526506240702807,0.5168654188008613,0.5632153481255321,0.49433094515885584,0.5873778768164104,0.6776670705963161,0.45243374207881015,0.9885916200536483,0.9825276882710529,0.5334542812232256,0.6395605435841821,BM-Her2N75-15
