,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-02_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-02,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-02_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-02,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-02_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-02,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-03_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-03_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-03,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-03_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-03,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-03_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-03,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-03_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-03,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-04_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-04_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-04,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-04_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-04,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-04_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-04,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-04_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-04,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-05_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-05_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-05,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-05_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-05,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-05_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-05,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-05_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-05,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-06_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-06_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-06,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-06_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-06,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-06_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-06,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-06_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-06,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-07_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-07_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-07,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-07_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-07,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-07_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-07,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-07_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-07,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-08_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-08_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-08,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-08_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-08,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-08_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-08,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-08_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-08,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-09_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-09_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-09,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-09_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-09,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-09_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-09,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-09_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-09,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-10_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-10_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-10,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-10_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-10,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-10_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-10,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-10_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-10,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-11_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-11_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-11,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-11_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-11,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-11_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-11,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-11_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-11,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-12_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-12_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-12,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-12_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-12,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-12_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-12,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-12_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-12,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-13_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-13_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-13,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-13_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-13,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-13_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-13,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-13_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-13,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-14_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-14_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-14,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-14_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-14,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-14_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-14,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-14_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-14,LamAC,JE-TMA-42,250.0,4.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-01_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-01_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-01,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-01_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-01,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-01_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-01,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-01_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-01,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-02_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-02_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-02,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-02_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-02,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-02_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-02,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-02_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-02,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-03_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-03_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-03,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-03_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-03,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-03_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-03,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-03_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-03,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-04_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-04_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-04,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-04_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-04,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-04_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-04,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-04_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-04,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-05_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-05_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-05,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-05_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-05,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-05_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-05,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-05_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-05,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-06_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-06_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-06,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-06_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-06,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-06_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-06,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-06_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-06,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-07_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-07_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-07,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-07_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-07,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-07_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-07,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-07_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-07,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-08_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-08_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-08,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-08_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-08,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-08_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-08,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-08_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-08,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-09_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-09_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-09,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-09_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-09,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-09_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-09,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-09_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-09,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-10_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-10_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-10,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-10_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-10,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-10_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-10,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-10_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-10,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-11_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-11_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-11,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-11_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-11,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-11_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-11,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-11_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-11,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-12_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-12_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-12,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-12_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-12,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-12_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-12,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-12_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-12,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-13_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-13_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-13,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-13_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-13,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-13_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-13,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-13_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-13,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-14_c1_ORG.tif,R5,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-14_c2_ORG.tif,R5,c2,ORG,JE-TMA-42-Scene-14,pHH3,JE-TMA-42,20.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-14_c3_ORG.tif,R5,c3,ORG,JE-TMA-42-Scene-14,PDPN,JE-TMA-42,500.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-14_c4_ORG.tif,R5,c4,ORG,JE-TMA-42-Scene-14,pERK,JE-TMA-42,1000.0,5.0
Registered-R5_pHH3.PDPN.pERK.FoxP3_JE-TMA-42-Scene-14_c5_ORG.tif,R5,c5,ORG,JE-TMA-42-Scene-14,FoxP3,JE-TMA-42,600.0,5.0
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-01_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-01_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-01,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-01_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-01,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-01_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-01,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-01_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-01,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-02_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-02_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-02,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-02_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-02,R5Qc3,JE-TMA-42,200.0,5.5
