,DAPI_X,DAPI_Y,scene
JE-TMA-41_scene13_cell00082,3014.847635726795,492.85814360770576,scene13
JE-TMA-41_scene13_cell00083,3711.1781681304888,499.06398996235885,scene13
JE-TMA-41_scene13_cell00084,2490.559196617336,500.4090909090909,scene13
JE-TMA-41_scene13_cell00085,2573.3458333333333,490.99166666666673,scene13
JE-TMA-41_scene13_cell00086,3336.462715105163,495.59847036328864,scene13
JE-TMA-41_scene13_cell00087,3489.9609375,501.1473214285714,scene13
JE-TMA-41_scene13_cell00088,3733.5519480519483,496.09740259740266,scene13
JE-TMA-41_scene13_cell00089,3388.8283687943267,502.47375886524816,scene13
JE-TMA-41_scene13_cell00090,2810.303921568628,504.0849673202615,scene13
JE-TMA-41_scene13_cell00091,3163.8020231213873,503.19508670520236,scene13
JE-TMA-41_scene13_cell00092,3659.798143851508,505.64385150812063,scene13
JE-TMA-41_scene13_cell00093,2582.185031185031,503.1247401247401,scene13
JE-TMA-41_scene13_cell00094,3605.328075709779,506.91955835962153,scene13
JE-TMA-41_scene13_cell00095,2997.9478458049884,505.5374149659864,scene13
JE-TMA-41_scene13_cell00096,3635.7954545454545,503.76420454545456,scene13
JE-TMA-41_scene13_cell00097,2628.9688826025463,511.17114568599715,scene13
JE-TMA-41_scene13_cell00098,3785.697318007663,508.4578544061303,scene13
JE-TMA-41_scene13_cell00099,2675.209415584416,511.8555194805195,scene13
JE-TMA-41_scene13_cell00100,2775.1018329938897,508.04684317718943,scene13
JE-TMA-41_scene13_cell00101,2539.149812734083,513.2684144818977,scene13
JE-TMA-41_scene13_cell00102,2453.9746434231383,515.4041204437401,scene13
JE-TMA-41_scene13_cell00103,3723.872093023256,508.61627906976736,scene13
JE-TMA-41_scene13_cell00104,3773.125,518.765306122449,scene13
JE-TMA-41_scene13_cell00105,3020.360750360751,520.1197691197691,scene13
JE-TMA-41_scene13_cell00106,3061.4424920127794,526.8083067092651,scene13
JE-TMA-41_scene13_cell00107,3414.19140625,516.125,scene13
JE-TMA-41_scene13_cell00108,3838.1772315653297,527.4605433376455,scene13
JE-TMA-41_scene13_cell00109,2729.8797250859106,526.1202749140894,scene13
JE-TMA-41_scene13_cell00110,2817.1538461538457,518.4125874125874,scene13
JE-TMA-41_scene13_cell00111,2806.3238434163695,524.5516014234876,scene13
JE-TMA-41_scene13_cell00112,2593.493991989319,536.7156208277704,scene13
JE-TMA-41_scene13_cell00113,2658.583081570997,524.9244712990936,scene13
JE-TMA-41_scene13_cell00114,2478.932754880694,529.1757049891539,scene13
JE-TMA-41_scene13_cell00115,2577.479910714286,535.2522321428571,scene13
JE-TMA-41_scene13_cell00116,2752.38358778626,530.1946564885496,scene13
JE-TMA-41_scene13_cell00117,2870.66917293233,524.9172932330827,scene13
JE-TMA-41_scene13_cell00118,3331.2805662805663,534.8455598455598,scene13
JE-TMA-41_scene13_cell00119,2861.4005524861877,535.4364640883979,scene13
JE-TMA-41_scene13_cell00120,3389.4104651162793,544.8906976744187,scene13
JE-TMA-41_scene13_cell00121,3095.303423848879,541.6717827626918,scene13
JE-TMA-41_scene13_cell00122,3624.633561643836,543.4691780821919,scene13
JE-TMA-41_scene13_cell00123,3610.172413793103,549.8489326765189,scene13
JE-TMA-41_scene13_cell00124,3154.4128959276013,549.0316742081449,scene13
JE-TMA-41_scene13_cell00125,3789.2037037037044,541.3672839506173,scene13
JE-TMA-41_scene13_cell00126,3780.4632124352333,555.7844559585492,scene13
JE-TMA-41_scene13_cell00127,2448.7212205270457,553.8321775312066,scene13
JE-TMA-41_scene13_cell00128,2884.0538461538463,544.6,scene13
JE-TMA-41_scene13_cell00129,2417.4488636363635,553.5440340909091,scene13
JE-TMA-41_scene13_cell00130,2736.9929078014184,549.6347517730496,scene13
JE-TMA-41_scene13_cell00131,2774.857410881801,553.1988742964353,scene13
JE-TMA-41_scene13_cell00132,3529.106557377049,553.516393442623,scene13
JE-TMA-41_scene13_cell00133,2701.979820627803,554.7399103139013,scene13
JE-TMA-41_scene13_cell00134,3414.6888888888893,558.5051851851852,scene13
JE-TMA-41_scene13_cell00135,3873.2795698924733,559.0414746543779,scene13
JE-TMA-41_scene13_cell00136,3828.1652421652416,560.6039886039887,scene13
JE-TMA-41_scene13_cell00137,2945.5593406593407,565.0208791208793,scene13
JE-TMA-41_scene13_cell00138,3047.468253968254,565.2559523809524,scene13
JE-TMA-41_scene13_cell00139,3467.6075,560.14,scene13
JE-TMA-41_scene13_cell00140,2814.913235294118,561.8044117647058,scene13
JE-TMA-41_scene13_cell00141,3854.283582089552,554.1865671641791,scene13
JE-TMA-41_scene13_cell00142,2658.785507246377,562.7231884057971,scene13
JE-TMA-41_scene13_cell00143,2544.001297016861,566.775616083009,scene13
JE-TMA-41_scene13_cell00144,3298.065306122449,563.2081632653061,scene13
JE-TMA-41_scene13_cell00145,3854.7298850574707,567.1724137931035,scene13
JE-TMA-41_scene13_cell00146,2729.421597633136,570.3713017751479,scene13
JE-TMA-41_scene13_cell00147,2851.925207756233,570.494459833795,scene13
JE-TMA-41_scene13_cell00148,3224.311881188118,577.1594059405941,scene13
JE-TMA-41_scene13_cell00149,3273.0047281323878,568.4208037825059,scene13
JE-TMA-41_scene13_cell00150,3916.35546875,570.68359375,scene13
JE-TMA-41_scene13_cell00151,2469.751617076326,576.8447606727037,scene13
JE-TMA-41_scene13_cell00152,3109.0108303249103,573.0180505415162,scene13
JE-TMA-41_scene13_cell00153,3504.53814147018,573.5852981969488,scene13
JE-TMA-41_scene13_cell00154,3284.911475409836,575.8983606557377,scene13
JE-TMA-41_scene13_cell00155,2579.018498367791,580.2916213275299,scene13
JE-TMA-41_scene13_cell00156,2682.745575221239,575.3030973451328,scene13
JE-TMA-41_scene13_cell00157,2957.6618705035967,570.6043165467627,scene13
JE-TMA-41_scene13_cell00158,3931.0190735694814,580.5313351498637,scene13
JE-TMA-41_scene13_cell00159,3687.97668997669,578.4312354312355,scene13
JE-TMA-41_scene13_cell00160,2760.0,575.3786982248521,scene13
JE-TMA-41_scene13_cell00161,3375.860520094562,581.9905437352246,scene13
JE-TMA-41_scene13_cell00162,2415.008830022075,582.9602649006622,scene13
JE-TMA-41_scene13_cell00163,3418.864864864865,580.0694980694982,scene13
JE-TMA-41_scene13_cell00164,3092.3058252427186,588.9805825242719,scene13
JE-TMA-41_scene13_cell00165,3408.3108808290153,592.5569948186527,scene13
JE-TMA-41_scene13_cell00166,2540.683054393305,592.1202928870292,scene13
JE-TMA-41_scene13_cell00167,3013.673469387755,590.297619047619,scene13
JE-TMA-41_scene13_cell00168,3252.6739130434785,593.1920289855072,scene13
JE-TMA-41_scene13_cell00169,2829.899371069183,583.6792452830189,scene13
JE-TMA-41_scene13_cell00170,2659.0273381294965,594.6115107913669,scene13
JE-TMA-41_scene13_cell00171,2885.730769230769,593.8119658119657,scene13
JE-TMA-41_scene13_cell00172,3800.0699300699293,589.3741258741259,scene13
JE-TMA-41_scene13_cell00173,3952.7327102803742,591.2672897196262,scene13
JE-TMA-41_scene13_cell00174,2492.006329113924,596.0759493670886,scene13
JE-TMA-41_scene13_cell00175,2715.4395604395604,591.9377289377289,scene13
JE-TMA-41_scene13_cell00176,3250.6721311475408,586.7868852459018,scene13
JE-TMA-41_scene13_cell00177,3521.5915915915916,603.4552552552552,scene13
JE-TMA-41_scene13_cell00178,2837.302631578948,591.5592105263157,scene13
JE-TMA-41_scene13_cell00179,2921.8629893238435,596.3985765124555,scene13
JE-TMA-41_scene13_cell00180,2821.4015748031493,590.9842519685038,scene13
JE-TMA-41_scene13_cell00181,3123.756929637527,596.6332622601278,scene13
JE-TMA-41_scene13_cell00182,3187.436868686869,602.3383838383837,scene13
JE-TMA-41_scene13_cell00183,2764.5033112582782,593.205298013245,scene13
JE-TMA-41_scene13_cell00184,3072.478260869565,602.5464159811986,scene13
JE-TMA-41_scene13_cell00185,3027.094555873925,600.9828080229228,scene13
JE-TMA-41_scene13_cell00186,2789.7791563275428,598.8014888337468,scene13
JE-TMA-41_scene13_cell00187,3144.1721194879087,606.8477951635847,scene13
JE-TMA-41_scene13_cell00188,3260.6214953271033,596.2663551401869,scene13
JE-TMA-41_scene13_cell00189,3824.765661252901,597.3781902552204,scene13
JE-TMA-41_scene13_cell00190,3876.1030927835054,600.2396907216495,scene13
JE-TMA-41_scene13_cell00191,3251.976190476191,603.5680272108842,scene13
JE-TMA-41_scene13_cell00192,2403.101265822785,600.7215189873417,scene13
JE-TMA-41_scene13_cell00193,2583.777777777778,596.6111111111112,scene13
JE-TMA-41_scene13_cell00194,2591.957446808511,602.968085106383,scene13
JE-TMA-41_scene13_cell00195,2601.389496717725,608.7242888402626,scene13
JE-TMA-41_scene13_cell00196,2821.556650246305,602.2216748768473,scene13
JE-TMA-41_scene13_cell00197,3851.298113207547,603.4716981132076,scene13
JE-TMA-41_scene13_cell00198,2832.7339055793987,606.2618025751073,scene13
JE-TMA-41_scene13_cell00199,2861.873626373627,608.5439560439562,scene13
JE-TMA-41_scene13_cell00200,3379.396616541353,609.5639097744361,scene13
JE-TMA-41_scene13_cell00201,3932.7410358565735,607.9780876494024,scene13
JE-TMA-41_scene13_cell00202,3965.615384615385,610.7128205128205,scene13
JE-TMA-41_scene13_cell00203,2401.2368421052633,614.0526315789474,scene13
JE-TMA-41_scene13_cell00204,2432.872844827586,610.4030172413792,scene13
JE-TMA-41_scene13_cell00205,3008.7391304347825,606.6695652173913,scene13
JE-TMA-41_scene13_cell00206,3116.330275229358,608.2201834862385,scene13
JE-TMA-41_scene13_cell00207,3297.6507936507933,614.3994708994709,scene13
JE-TMA-41_scene13_cell00208,3653.104665825978,618.5372005044136,scene13
JE-TMA-41_scene13_cell00209,3699.342644320298,616.0372439478583,scene13
JE-TMA-41_scene13_cell00210,2535.09612625538,619.2367288378766,scene13
JE-TMA-41_scene13_cell00211,2720.685897435897,618.9081196581196,scene13
JE-TMA-41_scene13_cell00212,3240.9812583668004,621.2663989290495,scene13
JE-TMA-41_scene13_cell00213,3425.238036809816,618.9717791411043,scene13
JE-TMA-41_scene13_cell00214,2697.7373493975897,617.7614457831327,scene13
JE-TMA-41_scene13_cell00215,2371.973929236499,625.6070763500933,scene13
JE-TMA-41_scene13_cell00216,3055.9686274509804,624.7437908496732,scene13
JE-TMA-41_scene13_cell00217,3207.6451612903224,619.0376344086021,scene13
JE-TMA-41_scene13_cell00218,3280.451612903226,616.9032258064517,scene13
JE-TMA-41_scene13_cell00219,3861.125,620.8525641025641,scene13
JE-TMA-41_scene13_cell00220,3754.933184855234,626.1982182628062,scene13
JE-TMA-41_scene13_cell00221,3349.151079136691,632.6748201438849,scene13
JE-TMA-41_scene13_cell00222,3932.865671641791,623.1641791044776,scene13
JE-TMA-41_scene13_cell00223,3163.6730769230767,629.4203296703297,scene13
JE-TMA-41_scene13_cell00224,2782.8125,628.5645161290323,scene13
JE-TMA-41_scene13_cell00225,2885.4898989898993,629.8181818181819,scene13
JE-TMA-41_scene13_cell00226,3380.1042780748658,629.1524064171123,scene13
JE-TMA-41_scene13_cell00227,3449.159595959596,630.1939393939393,scene13
JE-TMA-41_scene13_cell00228,3710.03664921466,636.0349040139616,scene13
JE-TMA-41_scene13_cell00229,2505.391483516484,640.8392857142858,scene13
JE-TMA-41_scene13_cell00230,2916.4186046511627,642.4462209302326,scene13
JE-TMA-41_scene13_cell00231,3127.098507462687,636.3253731343284,scene13
JE-TMA-41_scene13_cell00232,3492.9289558665228,637.361679224973,scene13
JE-TMA-41_scene13_cell00233,3631.1473087818695,629.957507082153,scene13
JE-TMA-41_scene13_cell00234,3821.611301369863,637.582191780822,scene13
JE-TMA-41_scene13_cell00235,3900.5584905660376,631.4905660377359,scene13
JE-TMA-41_scene13_cell00236,3114.628834355828,632.1441717791412,scene13
JE-TMA-41_scene13_cell00237,2564.559602649006,642.583885209713,scene13
JE-TMA-41_scene13_cell00238,3310.968973747017,638.0978520286396,scene13
JE-TMA-41_scene13_cell00239,3562.964630225081,633.9453376205788,scene13
JE-TMA-41_scene13_cell00240,2668.074074074074,638.7345679012345,scene13
JE-TMA-41_scene13_cell00241,3192.6132596685084,633.817679558011,scene13
JE-TMA-41_scene13_cell00242,2970.502752293578,642.5394495412844,scene13
JE-TMA-41_scene13_cell00243,3410.081081081081,639.8378378378377,scene13
JE-TMA-41_scene13_cell00244,3784.2580645161293,636.9861751152074,scene13
JE-TMA-41_scene13_cell00245,3287.1928374655654,640.3195592286503,scene13
JE-TMA-41_scene13_cell00246,3913.750915750916,640.3992673992674,scene13
JE-TMA-41_scene13_cell00247,4035.1223021582728,642.6241007194244,scene13
JE-TMA-41_scene13_cell00248,3573.5362318840585,642.0966183574881,scene13
JE-TMA-41_scene13_cell00249,2611.4308943089427,641.1869918699188,scene13
JE-TMA-41_scene13_cell00250,3556.122666666666,652.476,scene13
JE-TMA-41_scene13_cell00251,2595.09385665529,647.5648464163822,scene13
JE-TMA-41_scene13_cell00252,3792.319293478261,652.6372282608696,scene13
JE-TMA-41_scene13_cell00253,2842.8089500860583,649.4647160068847,scene13
JE-TMA-41_scene13_cell00254,3731.7975708502026,644.0728744939272,scene13
JE-TMA-41_scene13_cell00255,3862.2146263910968,653.5882352941177,scene13
JE-TMA-41_scene13_cell00256,3524.098843322818,657.1440588853839,scene13
JE-TMA-41_scene13_cell00257,2689.352662721893,658.5171597633138,scene13
JE-TMA-41_scene13_cell00258,3961.154613466334,651.5960099750622,scene13
JE-TMA-41_scene13_cell00259,2712.7801418439717,648.7304964539007,scene13
JE-TMA-41_scene13_cell00260,2671.671232876712,659.6876712328767,scene13
JE-TMA-41_scene13_cell00261,2621.024128686327,654.5067024128688,scene13
JE-TMA-41_scene13_cell00262,2741.859154929577,653.2535211267607,scene13
JE-TMA-41_scene13_cell00263,4011.3578431372553,653.8014705882352,scene13
JE-TMA-41_scene13_cell00264,3426.8083038869263,669.7968197879859,scene13
JE-TMA-41_scene13_cell00265,3639.5011600928083,655.1044083526682,scene13
JE-TMA-41_scene13_cell00266,3140.633284241532,663.6259204712812,scene13
JE-TMA-41_scene13_cell00267,2962.4723127035827,661.0716612377851,scene13
JE-TMA-41_scene13_cell00268,3393.420921544209,663.3947696139478,scene13
JE-TMA-41_scene13_cell00269,3448.3707386363635,662.4758522727273,scene13
JE-TMA-41_scene13_cell00270,3760.6474576271194,655.9661016949152,scene13
JE-TMA-41_scene13_cell00271,2979.83950617284,658.0,scene13
JE-TMA-41_scene13_cell00272,3042.7464607464613,663.4234234234234,scene13
JE-TMA-41_scene13_cell00273,3007.079019073569,671.4441416893733,scene13
JE-TMA-41_scene13_cell00274,2891.192893401015,664.4213197969543,scene13
JE-TMA-41_scene13_cell00275,3464.5463917525767,664.8419243986255,scene13
JE-TMA-41_scene13_cell00276,2975.740384615385,669.2355769230769,scene13
JE-TMA-41_scene13_cell00277,3221.360103626943,665.6062176165804,scene13
JE-TMA-41_scene13_cell00278,3013.991689750693,664.617728531856,scene13
JE-TMA-41_scene13_cell00279,3777.890538033395,671.2282003710575,scene13
JE-TMA-41_scene13_cell00280,3992.6912899669237,671.7916207276736,scene13
JE-TMA-41_scene13_cell00281,3912.7808641975307,667.1141975308642,scene13
JE-TMA-41_scene13_cell00282,3084.676886792453,669.1603773584906,scene13
JE-TMA-41_scene13_cell00283,3830.834331337325,670.0798403193612,scene13
JE-TMA-41_scene13_cell00284,3681.264367816092,673.4854111405837,scene13
JE-TMA-41_scene13_cell00285,3354.7952029520293,670.8468634686346,scene13
JE-TMA-41_scene13_cell00286,2999.778082191781,678.1452054794521,scene13
JE-TMA-41_scene13_cell00287,2772.405797101449,676.1690821256037,scene13
JE-TMA-41_scene13_cell00288,2924.9597315436245,679.5279642058166,scene13
JE-TMA-41_scene13_cell00289,2826.6424010217115,683.7151979565772,scene13
JE-TMA-41_scene13_cell00290,3010.8711340206187,677.8917525773196,scene13
JE-TMA-41_scene13_cell00291,2717.05291005291,675.5449735449736,scene13
JE-TMA-41_scene13_cell00292,3478.193113772455,680.9191616766467,scene13
JE-TMA-41_scene13_cell00293,3569.202279202279,676.994301994302,scene13
JE-TMA-41_scene13_cell00294,4059.0148367952534,681.3768545994067,scene13
JE-TMA-41_scene13_cell00295,3266.4889705882347,679.3566176470587,scene13
JE-TMA-41_scene13_cell00296,3294.600706713781,689.0871613663134,scene13
JE-TMA-41_scene13_cell00297,3742.8525896414335,685.1812749003984,scene13
JE-TMA-41_scene13_cell00298,3803.994555353902,684.1070780399274,scene13
JE-TMA-41_scene13_cell00299,4027.6771084337347,689.9349397590363,scene13
JE-TMA-41_scene13_cell00300,2731.336870026525,686.9442970822281,scene13
JE-TMA-41_scene13_cell00301,3312.511730205278,690.5850439882698,scene13
JE-TMA-41_scene13_cell00302,4028.747572815534,684.247572815534,scene13
JE-TMA-41_scene13_cell00303,2676.989455184534,688.2653778558876,scene13
JE-TMA-41_scene13_cell00304,2714.8810198300284,687.6883852691217,scene13
JE-TMA-41_scene13_cell00305,3979.6902654867263,686.5309734513273,scene13
JE-TMA-41_scene13_cell00306,4020.2192192192188,692.1201201201201,scene13
JE-TMA-41_scene13_cell00307,3199.5746753246754,689.3977272727273,scene13
JE-TMA-41_scene13_cell00308,2806.100294985251,687.6401179941001,scene13
JE-TMA-41_scene13_cell00309,3567.477178423237,696.1141078838175,scene13
JE-TMA-41_scene13_cell00310,3859.7130518234167,700.9376199616122,scene13
JE-TMA-41_scene13_cell00311,2976.5732484076434,695.0270700636943,scene13
JE-TMA-41_scene13_cell00312,3027.476420798065,700.7617896009674,scene13
JE-TMA-41_scene13_cell00313,3398.3586550435866,697.4321295143213,scene13
JE-TMA-41_scene13_cell00314,3887.280991735537,691.9504132231406,scene13
JE-TMA-41_scene13_cell00315,3921.716363636363,696.3321212121213,scene13
JE-TMA-41_scene13_cell00316,3440.511022044089,698.8336673346694,scene13
JE-TMA-41_scene13_cell00317,3369.4846938775513,688.5357142857142,scene13
JE-TMA-41_scene13_cell00318,3056.5167883211684,700.8540145985402,scene13
JE-TMA-41_scene13_cell00319,3763.9313725490197,691.4215686274508,scene13
JE-TMA-41_scene13_cell00320,3363.1567944250874,702.7926829268292,scene13
JE-TMA-41_scene13_cell00321,3252.323185011709,708.4156908665104,scene13
JE-TMA-41_scene13_cell00322,3422.5377358490564,702.0408805031446,scene13
JE-TMA-41_scene13_cell00323,4034.106481481481,698.8148148148148,scene13
JE-TMA-41_scene13_cell00324,3684.880412371134,704.4453608247422,scene13
JE-TMA-41_scene13_cell00325,2644.4332425068123,701.2152588555858,scene13
JE-TMA-41_scene13_cell00326,3650.568215892054,706.1004497751125,scene13
JE-TMA-41_scene13_cell00327,2305.648097826087,707.5828804347825,scene13
JE-TMA-41_scene13_cell00328,3827.0372040586244,710.0665163472379,scene13
JE-TMA-41_scene13_cell00329,3698.22,704.06,scene13
JE-TMA-41_scene13_cell00330,3792.6134380453746,717.0968586387435,scene13
JE-TMA-41_scene13_cell00331,2786.937142857143,719.0457142857142,scene13
JE-TMA-41_scene13_cell00332,3142.0184210526318,709.6315789473683,scene13
JE-TMA-41_scene13_cell00333,4120.3047091412745,713.5069252077562,scene13
JE-TMA-41_scene13_cell00334,2759.889743589744,716.1666666666665,scene13
JE-TMA-41_scene13_cell00335,2854.9101796407185,713.1467065868263,scene13
JE-TMA-41_scene13_cell00336,3725.9630769230766,717.156923076923,scene13
JE-TMA-41_scene13_cell00337,2690.75,719.5892857142858,scene13
JE-TMA-41_scene13_cell00338,2952.680134680135,717.1515151515152,scene13
JE-TMA-41_scene13_cell00339,3855.4746543778797,719.0944700460831,scene13
JE-TMA-41_scene13_cell00340,3541.9054669703874,723.6241457858771,scene13
JE-TMA-41_scene13_cell00341,4015.1442048517515,723.3921832884097,scene13
JE-TMA-41_scene13_cell00342,3905.675084175084,727.3863636363636,scene13
JE-TMA-41_scene13_cell00343,4076.245238095238,729.9261904761905,scene13
JE-TMA-41_scene13_cell00344,3375.564643799473,721.5224274406332,scene13
JE-TMA-41_scene13_cell00345,4079.709134615385,726.2115384615386,scene13
JE-TMA-41_scene13_cell00346,3707.586466165413,733.5827067669172,scene13
JE-TMA-41_scene13_cell00347,2964.97247706422,723.9082568807339,scene13
JE-TMA-41_scene13_cell00348,3062.5541195476576,730.3004846526655,scene13
JE-TMA-41_scene13_cell00349,2937.749116607774,729.1625441696114,scene13
JE-TMA-41_scene13_cell00350,3737.1133501259446,730.3022670025189,scene13
JE-TMA-41_scene13_cell00351,4067.574626865672,727.9104477611942,scene13
JE-TMA-41_scene13_cell00352,3373.7162162162163,738.9305019305018,scene13
JE-TMA-41_scene13_cell00353,3028.207667731629,735.2156549520765,scene13
JE-TMA-41_scene13_cell00354,3490.0165745856348,731.9447513812155,scene13
JE-TMA-41_scene13_cell00355,3865.3932584269664,729.0337078651686,scene13
JE-TMA-41_scene13_cell00356,4147.297224102911,747.9140148950577,scene13
JE-TMA-41_scene13_cell00357,3179.684482758621,734.8913793103449,scene13
JE-TMA-41_scene13_cell00358,3298.9040000000005,734.9008,scene13
JE-TMA-41_scene13_cell00359,3950.298850574713,733.2367816091954,scene13
JE-TMA-41_scene13_cell00360,4081.196261682243,733.2523364485982,scene13
JE-TMA-41_scene13_cell00361,4085.420353982301,742.4977876106195,scene13
JE-TMA-41_scene13_cell00362,2850.2355889724317,737.3984962406015,scene13
JE-TMA-41_scene13_cell00363,2950.7132352941176,736.5441176470587,scene13
JE-TMA-41_scene13_cell00364,3228.898924731183,749.6860215053764,scene13
JE-TMA-41_scene13_cell00365,2724.7044776119396,746.3402985074626,scene13
JE-TMA-41_scene13_cell00366,3269.985611510792,759.8009592326139,scene13
JE-TMA-41_scene13_cell00367,2890.8882235528945,743.2475049900198,scene13
JE-TMA-41_scene13_cell00368,3499.012987012987,739.3181818181819,scene13
JE-TMA-41_scene13_cell00369,3793.198847262248,741.5389048991354,scene13
JE-TMA-41_scene13_cell00370,2276.094262295082,745.3299180327867,scene13
JE-TMA-41_scene13_cell00371,3782.827160493827,744.7407407407408,scene13
JE-TMA-41_scene13_cell00372,3103.575498575499,744.7321937321938,scene13
JE-TMA-41_scene13_cell00373,3129.5394321766557,754.2134595162987,scene13
JE-TMA-41_scene13_cell00374,3601.647519582245,751.2950391644908,scene13
JE-TMA-41_scene13_cell00375,3161.68,751.03,scene13
JE-TMA-41_scene13_cell00376,3399.0377358490564,742.9748427672957,scene13
JE-TMA-41_scene13_cell00377,3937.74598540146,753.4350364963502,scene13
JE-TMA-41_scene13_cell00378,3035.461152882205,756.9761904761905,scene13
JE-TMA-41_scene13_cell00379,3887.639442231076,751.7709163346614,scene13
JE-TMA-41_scene13_cell00380,3428.681367144432,753.3726571113561,scene13
JE-TMA-41_scene13_cell00381,3974.13850996852,760.1909758656873,scene13
JE-TMA-41_scene13_cell00382,3634.537271448664,758.2545710267228,scene13
JE-TMA-41_scene13_cell00383,3677.036781609195,757.0666666666667,scene13
JE-TMA-41_scene13_cell00384,3396.580901856764,757.0371352785146,scene13
JE-TMA-41_scene13_cell00385,4016.3368606701943,761.2469135802469,scene13
JE-TMA-41_scene13_cell00386,2242.72131147541,759.2991803278688,scene13
JE-TMA-41_scene13_cell00387,3065.77446300716,762.4940334128877,scene13
JE-TMA-41_scene13_cell00388,3344.2437223042834,761.2895125553914,scene13
JE-TMA-41_scene13_cell00389,3511.151162790697,765.6767441860466,scene13
JE-TMA-41_scene13_cell00390,2240.1853658536584,756.5707317073172,scene13
JE-TMA-41_scene13_cell00391,3737.706586826347,759.1197604790419,scene13
JE-TMA-41_scene13_cell00392,2754.61655277145,768.2012148823082,scene13
JE-TMA-41_scene13_cell00393,2931.6719160104985,762.2847769028873,scene13
JE-TMA-41_scene13_cell00394,2973.640142517814,763.8705463182898,scene13
JE-TMA-41_scene13_cell00395,4074.47355163728,761.1158690176323,scene13
JE-TMA-41_scene13_cell00396,3100.538947368421,766.0526315789474,scene13
JE-TMA-41_scene13_cell00397,3574.345029239766,765.2105263157895,scene13
JE-TMA-41_scene13_cell00398,3909.288483466363,767.5952109464082,scene13
JE-TMA-41_scene13_cell00399,3473.059523809524,762.3404761904762,scene13
JE-TMA-41_scene13_cell00400,4101.403703703703,768.2222222222223,scene13
JE-TMA-41_scene13_cell00401,3312.9925705794954,768.2867756315007,scene13
JE-TMA-41_scene13_cell00402,3767.7161125319694,764.7595907928387,scene13
JE-TMA-41_scene13_cell00403,3483.954751131221,773.9660633484162,scene13
JE-TMA-41_scene13_cell00404,3695.4266666666663,772.4711111111111,scene13
JE-TMA-41_scene13_cell00405,3873.4621621621613,772.527027027027,scene13
JE-TMA-41_scene13_cell00406,3369.268115942029,768.3550724637681,scene13
JE-TMA-41_scene13_cell00407,3382.3975409836066,769.3770491803277,scene13
JE-TMA-41_scene13_cell00408,2270.0552147239264,774.640081799591,scene13
JE-TMA-41_scene13_cell00409,3405.811688311688,768.4480519480519,scene13
JE-TMA-41_scene13_cell00410,3443.9101796407185,768.8083832335328,scene13
JE-TMA-41_scene13_cell00411,3607.284375,774.778125,scene13
JE-TMA-41_scene13_cell00412,2239.267156862745,783.6617647058823,scene13
JE-TMA-41_scene13_cell00413,3158.1473136915083,779.7573656845752,scene13
JE-TMA-41_scene13_cell00414,3365.900302114804,778.0574018126888,scene13
JE-TMA-41_scene13_cell00415,3557.25,786.2228682170543,scene13
JE-TMA-41_scene13_cell00416,3011.235087719299,784.8245614035087,scene13
JE-TMA-41_scene13_cell00417,3765.8874458874457,780.7813852813852,scene13
JE-TMA-41_scene13_cell00418,2799.754132231405,784.4607438016528,scene13
JE-TMA-41_scene13_cell00419,3186.1651917404133,789.5113077679449,scene13
JE-TMA-41_scene13_cell00420,4140.8606194690265,787.0265486725664,scene13
JE-TMA-41_scene13_cell00421,3404.55,786.4388888888889,scene13
JE-TMA-41_scene13_cell00422,2116.2585034013605,796.0408163265306,scene13
JE-TMA-41_scene13_cell00423,3593.2194403534613,790.6877761413842,scene13
JE-TMA-41_scene13_cell00424,4077.944805194805,792.1785714285713,scene13
JE-TMA-41_scene13_cell00425,4178.983739837398,796.730352303523,scene13
JE-TMA-41_scene13_cell00426,3086.390426327599,800.890052356021,scene13
JE-TMA-41_scene13_cell00427,3464.751091703057,792.3034934497816,scene13
JE-TMA-41_scene13_cell00428,4224.227272727273,787.2532467532468,scene13
JE-TMA-41_scene13_cell00429,3926.7598944591027,798.4591029023745,scene13
JE-TMA-41_scene13_cell00430,3976.4024390243903,790.4695121951221,scene13
JE-TMA-41_scene13_cell00431,2958.8691019786907,796.972602739726,scene13
JE-TMA-41_scene13_cell00432,3745.687203791469,793.7014218009479,scene13
JE-TMA-41_scene13_cell00433,4034.471478463329,802.2991850989522,scene13
JE-TMA-41_scene13_cell00434,2890.9881481481484,798.7896296296296,scene13
JE-TMA-41_scene13_cell00435,3015.1970443349755,793.0147783251233,scene13
JE-TMA-41_scene13_cell00436,3863.316258351893,801.3875278396437,scene13
JE-TMA-41_scene13_cell00437,4002.085178875639,799.3304940374788,scene13
JE-TMA-41_scene13_cell00438,3805.063893016345,806.6864784546806,scene13
JE-TMA-41_scene13_cell00439,3821.1723163841807,800.1977401129942,scene13
JE-TMA-41_scene13_cell00440,3905.7356725146205,808.7274853801171,scene13
JE-TMA-41_scene13_cell00441,3933.522831050229,802.3607305936072,scene13
JE-TMA-41_scene13_cell00442,3120.333333333333,799.609375,scene13
JE-TMA-41_scene13_cell00443,2770.0570071258912,803.7529691211403,scene13
JE-TMA-41_scene13_cell00444,3982.6967741935478,799.916129032258,scene13
JE-TMA-41_scene13_cell00445,3269.320541760723,803.8623024830699,scene13
JE-TMA-41_scene13_cell00446,4231.884615384615,797.8557692307692,scene13
JE-TMA-41_scene13_cell00447,3416.5324858757067,811.8163841807909,scene13
