,rounds,color,imagetype,scene,marker
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-02_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-02,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-02_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-02,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-02_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-02,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-02_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-02,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-02_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-02,GRNZB
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-03_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-03,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-03_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-03,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-03_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-03,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-03_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-03,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-03_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-03,GRNZB
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-04_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-04,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-04_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-04,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-04_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-04,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-04_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-04,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-04_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-04,GRNZB
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-05_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-05,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-05_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-05,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-05_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-05,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-05_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-05,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-05_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-05,GRNZB
