,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c1_ORG.tif,R19,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c2_ORG.tif,R19,c2,ORG,Her2B-K157-Scene-002,H3K27,Her2B-K157,60.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c3_ORG.tif,R19,c3,ORG,Her2B-K157-Scene-002,PDPN,Her2B-K157,300.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c4_ORG.tif,R19,c4,ORG,Her2B-K157-Scene-002,gH2AX,Her2B-K157,220.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c5_ORG.tif,R19,c5,ORG,Her2B-K157-Scene-002,ColI,Her2B-K157,24.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c1_ORG.tif,R19,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c2_ORG.tif,R19,c2,ORG,Her2B-K157-Scene-006,H3K27,Her2B-K157,60.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c3_ORG.tif,R19,c3,ORG,Her2B-K157-Scene-006,PDPN,Her2B-K157,300.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c4_ORG.tif,R19,c4,ORG,Her2B-K157-Scene-006,gH2AX,Her2B-K157,220.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c5_ORG.tif,R19,c5,ORG,Her2B-K157-Scene-006,ColI,Her2B-K157,24.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c1_ORG.tif,R19,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c2_ORG.tif,R19,c2,ORG,Her2B-K157-Scene-008,H3K27,Her2B-K157,60.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c3_ORG.tif,R19,c3,ORG,Her2B-K157-Scene-008,PDPN,Her2B-K157,300.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c4_ORG.tif,R19,c4,ORG,Her2B-K157-Scene-008,gH2AX,Her2B-K157,220.0,19.0
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c5_ORG.tif,R19,c5,ORG,Her2B-K157-Scene-008,ColI,Her2B-K157,24.0,19.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c1_ORG.tif,R20,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c2_ORG.tif,R20,c2,ORG,Her2B-K157-Scene-002,CK8,Her2B-K157,50.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c3_ORG.tif,R20,c3,ORG,Her2B-K157-Scene-002,cPARP,Her2B-K157,1500.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c4_ORG.tif,R20,c4,ORG,Her2B-K157-Scene-002,pRB,Her2B-K157,1500.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c5_ORG.tif,R20,c5,ORG,Her2B-K157-Scene-002,LamAC,Her2B-K157,760.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c1_ORG.tif,R20,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c2_ORG.tif,R20,c2,ORG,Her2B-K157-Scene-006,CK8,Her2B-K157,50.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c3_ORG.tif,R20,c3,ORG,Her2B-K157-Scene-006,cPARP,Her2B-K157,1500.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c4_ORG.tif,R20,c4,ORG,Her2B-K157-Scene-006,pRB,Her2B-K157,1500.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c5_ORG.tif,R20,c5,ORG,Her2B-K157-Scene-006,LamAC,Her2B-K157,760.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c1_ORG.tif,R20,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c2_ORG.tif,R20,c2,ORG,Her2B-K157-Scene-008,CK8,Her2B-K157,50.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c3_ORG.tif,R20,c3,ORG,Her2B-K157-Scene-008,cPARP,Her2B-K157,1500.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c4_ORG.tif,R20,c4,ORG,Her2B-K157-Scene-008,pRB,Her2B-K157,1500.0,20.0
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c5_ORG.tif,R20,c5,ORG,Her2B-K157-Scene-008,LamAC,Her2B-K157,760.0,20.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c1_ORG.tif,R21,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c2_ORG.tif,R21,c2,ORG,Her2B-K157-Scene-002,LamB1,Her2B-K157,50.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c3_ORG.tif,R21,c3,ORG,Her2B-K157-Scene-002,H3K4,Her2B-K157,600.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c4_ORG.tif,R21,c4,ORG,Her2B-K157-Scene-002,ColIV,Her2B-K157,100.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c5_ORG.tif,R21,c5,ORG,Her2B-K157-Scene-002,FoxP3,Her2B-K157,1500.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c1_ORG.tif,R21,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c2_ORG.tif,R21,c2,ORG,Her2B-K157-Scene-006,LamB1,Her2B-K157,50.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c3_ORG.tif,R21,c3,ORG,Her2B-K157-Scene-006,H3K4,Her2B-K157,600.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c4_ORG.tif,R21,c4,ORG,Her2B-K157-Scene-006,ColIV,Her2B-K157,100.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c5_ORG.tif,R21,c5,ORG,Her2B-K157-Scene-006,FoxP3,Her2B-K157,1500.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c1_ORG.tif,R21,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c2_ORG.tif,R21,c2,ORG,Her2B-K157-Scene-008,LamB1,Her2B-K157,50.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c3_ORG.tif,R21,c3,ORG,Her2B-K157-Scene-008,H3K4,Her2B-K157,600.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c4_ORG.tif,R21,c4,ORG,Her2B-K157-Scene-008,ColIV,Her2B-K157,100.0,21.0
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c5_ORG.tif,R21,c5,ORG,Her2B-K157-Scene-008,FoxP3,Her2B-K157,1500.0,21.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c1_ORG.tif,R22,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c2_ORG.tif,R22,c2,ORG,Her2B-K157-Scene-002,S100,Her2B-K157,65.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c3_ORG.tif,R22,c3,ORG,Her2B-K157-Scene-002,CD8,Her2B-K157,600.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c4_ORG.tif,R22,c4,ORG,Her2B-K157-Scene-002,LamB2,Her2B-K157,400.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c5_ORG.tif,R22,c5,ORG,Her2B-K157-Scene-002,CD3,Her2B-K157,400.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c1_ORG.tif,R22,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c2_ORG.tif,R22,c2,ORG,Her2B-K157-Scene-006,S100,Her2B-K157,65.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c3_ORG.tif,R22,c3,ORG,Her2B-K157-Scene-006,CD8,Her2B-K157,600.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c4_ORG.tif,R22,c4,ORG,Her2B-K157-Scene-006,LamB2,Her2B-K157,400.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c5_ORG.tif,R22,c5,ORG,Her2B-K157-Scene-006,CD3,Her2B-K157,400.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c1_ORG.tif,R22,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c2_ORG.tif,R22,c2,ORG,Her2B-K157-Scene-008,S100,Her2B-K157,65.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c3_ORG.tif,R22,c3,ORG,Her2B-K157-Scene-008,CD8,Her2B-K157,600.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c4_ORG.tif,R22,c4,ORG,Her2B-K157-Scene-008,LamB2,Her2B-K157,400.0,22.0
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c5_ORG.tif,R22,c5,ORG,Her2B-K157-Scene-008,CD3,Her2B-K157,400.0,22.0
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c1_ORG.tif,R22Q,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c2_ORG.tif,R22Q,c2,ORG,Her2B-K157-Scene-002,AF488,Her2B-K157,65.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c3_ORG.tif,R22Q,c3,ORG,Her2B-K157-Scene-002,AF555,Her2B-K157,600.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c4_ORG.tif,R22Q,c4,ORG,Her2B-K157-Scene-002,AF647,Her2B-K157,400.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c5_ORG.tif,R22Q,c5,ORG,Her2B-K157-Scene-002,AF750,Her2B-K157,400.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c1_ORG.tif,R22Q,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c2_ORG.tif,R22Q,c2,ORG,Her2B-K157-Scene-006,AF488,Her2B-K157,65.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c3_ORG.tif,R22Q,c3,ORG,Her2B-K157-Scene-006,AF555,Her2B-K157,600.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c4_ORG.tif,R22Q,c4,ORG,Her2B-K157-Scene-006,AF647,Her2B-K157,400.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c5_ORG.tif,R22Q,c5,ORG,Her2B-K157-Scene-006,AF750,Her2B-K157,400.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c1_ORG.tif,R22Q,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c2_ORG.tif,R22Q,c2,ORG,Her2B-K157-Scene-008,AF488,Her2B-K157,65.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c3_ORG.tif,R22Q,c3,ORG,Her2B-K157-Scene-008,AF555,Her2B-K157,600.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c4_ORG.tif,R22Q,c4,ORG,Her2B-K157-Scene-008,AF647,Her2B-K157,400.0,22.5
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c5_ORG.tif,R22Q,c5,ORG,Her2B-K157-Scene-008,AF750,Her2B-K157,400.0,22.5
